$,
44558.88,57.78
44558.92,57.78
44558.96,57.78
44559,57.78
44559.04,57.78
44559.08,57.78
44559.12,57.78
44559.17,57.78
44559.21,57.78
44559.25,57.78
44559.29,57.78
44559.33,57.78
44559.38,57.78
44559.42,57.78
44559.46,57.78
44559.5,57.78
44559.54,57.78
44559.58,57.78
44559.62,57.78
44559.67,57.78
44559.71,57.78
44559.75,57.78
44559.79,57.78
44559.83,57.78
44559.88,57.78
44559.92,57.78
44559.96,57.78
44560,57.78
44560.04,57.78
44560.08,57.78
44560.12,57.78
44560.17,57.78
44560.21,57.78
44560.25,57.78
44560.29,57.78
44560.33,57.78
44560.38,57.78
44560.42,57.78
44560.46,57.78
44560.5,57.78
44560.54,57.78
44560.58,57.78
44560.62,57.78
44560.67,57.78
44560.71,57.78
44560.75,57.78
44560.79,57.78
44560.83,57.78
44560.88,57.78
44560.92,57.78
44560.96,57.78
44561,57.78
44561.04,57.78
44561.08,57.78
44561.12,57.78
44561.17,57.78
44561.21,57.78
44561.25,57.78
44561.29,57.78
44561.33,57.78
44561.38,57.78
44561.42,57.78
44561.46,57.78
44561.5,57.78
44561.54,57.78
44561.58,57.78
44561.62,57.78
44561.67,57.78
44561.71,57.78
44561.75,57.78
44561.79,57.78
44561.83,57.78
44561.88,57.78
44561.92,57.78
44561.96,57.78
44562,102.68
44562.04,102.68
44562.08,102.68
44562.12,102.68
44562.17,102.68
44562.21,102.68
44562.25,102.68
44562.29,102.68
44562.33,102.68
44562.38,102.68
44562.42,102.68
44562.46,102.68
44562.5,102.68
44562.54,102.68
44562.58,102.68
44562.62,102.68
44562.67,102.68
44562.71,102.68
44562.75,102.68
44562.79,102.68
44562.83,102.68
44562.88,102.68
44562.92,102.68
44562.96,102.68
44563,102.68
44563.04,102.68
44563.08,102.68
44563.12,102.68
44563.17,102.68
44563.21,102.68
44563.25,102.68
44563.29,102.68
44563.33,102.68
44563.38,102.68
44563.42,102.68
44563.46,102.68
44563.5,102.68
44563.54,102.68
44563.58,102.68
44563.62,102.68
44563.67,102.68
44563.71,102.68
44563.75,102.68
44563.79,102.68
44563.83,102.68
44563.88,102.68
44563.92,102.68
44563.96,102.68
44564,102.68
44564.04,102.68
44564.08,102.68
44564.12,102.68
44564.17,102.68
44564.21,102.68
44564.25,102.68
44564.29,102.68
44564.33,102.68
44564.38,102.68
44564.42,102.68
44564.46,102.68
44564.5,102.68
44564.54,102.68
44564.58,102.68
44564.62,102.68
44564.67,102.68
44564.71,102.68
44564.75,102.68
44564.79,102.68
44564.83,102.68
44564.88,102.68
44564.92,102.68
44564.96,102.68
44565,102.68
44565.04,102.68
44565.08,102.68
44565.12,102.68
44565.17,102.68
44565.21,102.68
44565.25,102.68
44565.29,102.68
44565.33,102.68
44565.38,102.68
44565.42,102.68
44565.46,102.68
44565.5,102.68
44565.54,102.68
44565.58,102.68
44565.62,102.68
44565.67,102.68
44565.71,102.68
44565.75,102.68
44565.79,102.68
44565.83,102.68
44565.88,102.68
44565.92,102.68
44565.96,102.68
44566,102.68
44566.04,102.68
44566.08,102.68
44566.12,102.68
44566.17,102.68
44566.21,102.68
44566.25,102.68
44566.29,102.68
44566.33,102.68
44566.38,102.68
44566.42,102.68
44566.46,102.68
44566.5,102.68
44566.54,102.68
44566.58,102.68
44566.62,102.68
44566.67,102.68
44566.71,102.68
44566.75,102.68
44566.79,102.68
44566.83,102.68
44566.88,102.68
44566.92,102.68
44566.96,102.68
44567,102.68
44567.04,102.68
44567.08,102.68
44567.12,102.68
44567.17,102.68
44567.21,102.68
44567.25,102.68
44567.29,102.68
44567.33,102.68
44567.38,102.68
44567.42,102.68
44567.46,102.68
44567.5,102.68
44567.54,102.68
44567.58,102.68
44567.62,102.68
44567.67,102.68
44567.71,102.68
44567.75,102.68
44567.79,102.68
44567.83,102.68
44567.88,102.68
44567.92,102.68
44567.96,102.68
44568,102.68
44568.04,102.68
44568.08,102.68
44568.12,102.68
44568.17,102.68
44568.21,102.68
44568.25,102.68
44568.29,102.68
44568.33,102.68
44568.38,102.68
44568.42,102.68
44568.46,102.68
44568.5,102.68
44568.54,102.68
44568.58,102.68
44568.62,102.68
44568.67,102.68
44568.71,102.68
44568.75,102.68
44568.79,102.68
44568.83,102.68
44568.88,102.68
44568.92,102.68
44568.96,102.68
44569,102.68
44569.04,102.68
44569.08,102.68
44569.12,102.68
44569.17,102.68
44569.21,102.68
44569.25,102.68
44569.29,102.68
44569.33,102.68
44569.38,102.68
44569.42,102.68
44569.46,102.68
44569.5,102.68
44569.54,102.68
44569.58,102.68
44569.62,102.68
44569.67,102.68
44569.71,102.68
44569.75,102.68
44569.79,102.68
44569.83,102.68
44569.88,102.68
44569.92,102.68
44569.96,102.68
44570,102.68
44570.04,102.68
44570.08,102.68
44570.12,102.68
44570.17,102.68
44570.21,102.68
44570.25,102.68
44570.29,102.68
44570.33,102.68
44570.38,102.68
44570.42,102.68
44570.46,102.68
44570.5,102.68
44570.54,102.68
44570.58,102.68
44570.62,102.68
44570.67,102.68
44570.71,102.68
44570.75,102.68
44570.79,102.68
44570.83,102.68
44570.88,102.68
44570.92,102.68
44570.96,102.68
44571,102.68
44571.04,102.68
44571.08,102.68
44571.12,102.68
44571.17,102.68
44571.21,102.68
44571.25,102.68
44571.29,102.68
44571.33,102.68
44571.38,102.68
44571.42,102.68
44571.46,102.68
44571.5,102.68
44571.54,102.68
44571.58,102.68
44571.62,102.68
44571.67,102.68
44571.71,102.68
44571.75,102.68
44571.79,102.68
44571.83,102.68
44571.88,102.68
44571.92,102.68
44571.96,102.68
44572,102.68
44572.04,102.68
44572.08,102.68
44572.12,102.68
44572.17,102.68
44572.21,102.68
44572.25,102.68
44572.29,102.68
44572.33,102.68
44572.38,102.68
44572.42,102.68
44572.46,102.68
44572.5,102.68
44572.54,102.68
44572.58,102.68
44572.62,102.68
44572.67,102.68
44572.71,102.68
44572.75,102.68
44572.79,102.68
44572.83,102.68
44572.88,102.68
44572.92,102.68
44572.96,102.68
44573,102.68
44573.04,102.68
44573.08,102.68
44573.12,102.68
44573.17,102.68
44573.21,102.68
44573.25,102.68
44573.29,102.68
44573.33,102.68
44573.38,102.68
44573.42,102.68
44573.46,102.68
44573.5,102.68
44573.54,102.68
44573.58,102.68
44573.62,102.68
44573.67,102.68
44573.71,102.68
44573.75,102.68
44573.79,102.68
44573.83,102.68
44573.88,102.68
44573.92,102.68
44573.96,102.68
44574,102.68
44574.04,102.68
44574.08,102.68
44574.12,102.68
44574.17,102.68
44574.21,102.68
44574.25,102.68
44574.29,102.68
44574.33,102.68
44574.38,102.68
44574.42,102.68
44574.46,102.68
44574.5,102.68
44574.54,102.68
44574.58,102.68
44574.62,102.68
44574.67,102.68
44574.71,102.68
44574.75,102.68
44574.79,102.68
44574.83,102.68
44574.88,102.68
44574.92,102.68
44574.96,102.68
44575,102.68
44575.04,102.68
44575.08,102.68
44575.12,102.68
44575.17,102.68
44575.21,102.68
44575.25,102.68
44575.29,102.68
44575.33,102.68
44575.38,102.68
44575.42,102.68
44575.46,102.68
44575.5,102.68
44575.54,102.68
44575.58,102.68
44575.62,102.68
44575.67,102.68
44575.71,102.68
44575.75,102.68
44575.79,102.68
44575.83,102.68
44575.88,102.68
44575.92,102.68
44575.96,102.68
44576,102.68
44576.04,102.68
44576.08,102.68
44576.12,102.68
44576.17,102.68
44576.21,102.68
44576.25,102.68
44576.29,102.68
44576.33,102.68
44576.38,102.68
44576.42,102.68
44576.46,102.68
44576.5,102.68
44576.54,102.68
44576.58,102.68
44576.62,102.68
44576.67,102.68
44576.71,102.68
44576.75,102.68
44576.79,102.68
44576.83,102.68
44576.88,102.68
44576.92,102.68
44576.96,102.68
44577,102.68
44577.04,102.68
44577.08,102.68
44577.12,102.68
44577.17,102.68
44577.21,102.68
44577.25,102.68
44577.29,102.68
44577.33,102.68
44577.38,102.68
44577.42,102.68
44577.46,102.68
44577.5,102.68
44577.54,102.68
44577.58,102.68
44577.62,102.68
44577.67,102.68
44577.71,102.68
44577.75,102.68
44577.79,102.68
44577.83,102.68
44577.88,102.68
44577.92,102.68
44577.96,102.68
44578,102.68
44578.04,102.68
44578.08,102.68
44578.12,102.68
44578.17,102.68
44578.21,102.68
44578.25,102.68
44578.29,102.68
44578.33,102.68
44578.38,102.68
44578.42,102.68
44578.46,102.68
44578.5,102.68
44578.54,102.68
44578.58,102.68
44578.62,102.68
44578.67,102.68
44578.71,102.68
44578.75,102.68
44578.79,102.68
44578.83,102.68
44578.88,102.68
44578.92,102.68
44578.96,102.68
44579,102.68
44579.04,102.68
44579.08,102.68
44579.12,102.68
44579.17,102.68
44579.21,102.68
44579.25,102.68
44579.29,102.68
44579.33,102.68
44579.38,102.68
44579.42,102.68
44579.46,102.68
44579.5,102.68
44579.54,102.68
44579.58,102.68
44579.62,102.68
44579.67,102.68
44579.71,102.68
44579.75,102.68
44579.79,102.68
44579.83,102.68
44579.88,102.68
44579.92,102.68
44579.96,102.68
44580,102.68
44580.04,102.68
44580.08,102.68
44580.12,102.68
44580.17,102.68
44580.21,102.68
44580.25,102.68
44580.29,102.68
44580.33,102.68
44580.38,102.68
44580.42,102.68
44580.46,102.68
44580.5,102.68
44580.54,102.68
44580.58,102.68
44580.62,102.68
44580.67,102.68
44580.71,102.68
44580.75,102.68
44580.79,102.68
44580.83,102.68
44580.88,102.68
44580.92,102.68
44580.96,102.68
44581,102.68
44581.04,102.68
44581.08,102.68
44581.12,102.68
44581.17,102.68
44581.21,102.68
44581.25,102.68
44581.29,102.68
44581.33,102.68
44581.38,102.68
44581.42,102.68
44581.46,102.68
44581.5,102.68
44581.54,102.68
44581.58,102.68
44581.62,102.68
44581.67,102.68
44581.71,102.68
44581.75,102.68
44581.79,102.68
44581.83,102.68
44581.88,102.68
44581.92,102.68
44581.96,102.68
44582,102.68
44582.04,102.68
44582.08,102.68
44582.12,102.68
44582.17,102.68
44582.21,102.68
44582.25,102.68
44582.29,102.68
44582.33,102.68
44582.38,102.68
44582.42,102.68
44582.46,102.68
44582.5,102.68
44582.54,102.68
44582.58,102.68
44582.62,102.68
44582.67,102.68
44582.71,102.68
44582.75,102.68
44582.79,102.68
44582.83,102.68
44582.88,102.68
44582.92,102.68
44582.96,102.68
44583,102.68
44583.04,102.68
44583.08,102.68
44583.12,102.68
44583.17,102.68
44583.21,102.68
44583.25,102.68
44583.29,102.68
44583.33,102.68
44583.38,102.68
44583.42,102.68
44583.46,102.68
44583.5,102.68
44583.54,102.68
44583.58,102.68
44583.62,102.68
44583.67,102.68
44583.71,102.68
44583.75,102.68
44583.79,102.68
44583.83,102.68
44583.88,102.68
44583.92,102.68
44583.96,102.68
44584,102.68
44584.04,102.68
44584.08,102.68
44584.12,102.68
44584.17,102.68
44584.21,102.68
44584.25,102.68
44584.29,102.68
44584.33,102.68
44584.38,102.68
44584.42,102.68
44584.46,102.68
44584.5,102.68
44584.54,102.68
44584.58,102.68
44584.62,102.68
44584.67,102.68
44584.71,102.68
44584.75,102.68
44584.79,102.68
44584.83,102.68
44584.88,102.68
44584.92,102.68
44584.96,102.68
44585,102.68
44585.04,102.68
44585.08,102.68
44585.12,102.68
44585.17,102.68
44585.21,102.68
44585.25,102.68
44585.29,102.68
44585.33,102.68
44585.38,102.68
44585.42,102.68
44585.46,102.68
44585.5,102.68
44585.54,102.68
44585.58,102.68
44585.62,102.68
44585.67,102.68
44585.71,102.68
44585.75,102.68
44585.79,102.68
44585.83,102.68
44585.88,102.68
44585.92,102.68
44585.96,102.68
44586,102.68
44586.04,102.68
44586.08,102.68
44586.12,102.68
44586.17,102.68
44586.21,102.68
44586.25,102.68
44586.29,102.68
44586.33,102.68
44586.38,102.68
44586.42,102.68
44586.46,102.68
44586.5,102.68
44586.54,102.68
44586.58,102.68
44586.62,102.68
44586.67,102.68
44586.71,102.68
44586.75,102.68
44586.79,102.68
44586.83,102.68
44586.88,102.68
44586.92,102.68
44586.96,102.68
44587,102.68
44587.04,102.68
44587.08,102.68
44587.12,102.68
44587.17,102.68
44587.21,102.68
44587.25,102.68
44587.29,102.68
44587.33,102.68
44587.38,102.68
44587.42,102.68
44587.46,102.68
44587.5,102.68
44587.54,102.68
44587.58,102.68
44587.62,102.68
44587.67,102.68
44587.71,102.68
44587.75,102.68
44587.79,102.68
44587.83,102.68
44587.88,102.68
44587.92,102.68
44587.96,102.68
44588,102.68
44588.04,102.68
44588.08,102.68
44588.12,102.68
44588.17,102.68
44588.21,102.68
44588.25,102.68
44588.29,102.68
44588.33,102.68
44588.38,102.68
44588.42,102.68
44588.46,102.68
44588.5,102.68
44588.54,102.68
44588.58,102.68
44588.62,102.68
44588.67,102.68
44588.71,102.68
44588.75,102.68
44588.79,102.68
44588.83,102.68
44588.88,102.68
44588.92,102.68
44588.96,102.68
44589,102.68
44589.04,102.68
44589.08,102.68
44589.12,102.68
44589.17,102.68
44589.21,102.68
44589.25,102.68
44589.29,102.68
44589.33,102.68
44589.38,102.68
44589.42,102.68
44589.46,102.68
44589.5,102.68
44589.54,102.68
44589.58,102.68
44589.62,102.68
44589.67,102.68
44589.71,102.68
44589.75,102.68
44589.79,102.68
44589.83,102.68
44589.88,102.68
44589.92,102.68
44589.96,102.68
44590,102.68
44590.04,102.68
44590.08,102.68
44590.12,102.68
44590.17,102.68
44590.21,102.68
44590.25,102.68
44590.29,102.68
44590.33,102.68
44590.38,102.68
44590.42,102.68
44590.46,102.68
44590.5,102.68
44590.54,102.68
44590.58,102.68
44590.62,102.68
44590.67,102.68
44590.71,102.68
44590.75,102.68
44590.79,102.68
44590.83,102.68
44590.88,102.68
44590.92,102.68
44590.96,102.68
44591,102.68
44591.04,102.68
44591.08,102.68
44591.12,102.68
44591.17,102.68
44591.21,102.68
44591.25,102.68
44591.29,102.68
44591.33,102.68
44591.38,102.68
44591.42,102.68
44591.46,102.68
44591.5,102.68
44591.54,102.68
44591.58,102.68
44591.62,102.68
44591.67,102.68
44591.71,102.68
44591.75,102.68
44591.79,102.68
44591.83,102.68
44591.88,102.68
44591.92,102.68
44591.96,102.68
44592,102.68
44592.04,102.68
44592.08,102.68
44592.12,102.68
44592.17,102.68
44592.21,102.68
44592.25,102.68
44592.29,102.68
44592.33,102.68
44592.38,102.68
44592.42,102.68
44592.46,102.68
44592.5,102.68
44592.54,102.68
44592.58,102.68
44592.62,102.68
44592.67,102.68
44592.71,102.68
44592.75,102.68
44592.79,102.68
44592.83,102.68
44592.88,102.68
44592.92,102.68
44592.96,102.68
44593,98.94
44593.04,98.94
44593.08,98.94
44593.12,98.94
44593.17,98.94
44593.21,98.94
44593.25,98.94
44593.29,98.94
44593.33,98.94
44593.38,98.94
44593.42,98.94
44593.46,98.94
44593.5,98.94
44593.54,98.94
44593.58,98.94
44593.62,98.94
44593.67,98.94
44593.71,98.94
44593.75,98.94
44593.79,98.94
44593.83,98.94
44593.88,98.94
44593.92,98.94
44593.96,98.94
44594,98.94
44594.04,98.94
44594.08,98.94
44594.12,98.94
44594.17,98.94
44594.21,98.94
44594.25,98.94
44594.29,98.94
44594.33,98.94
44594.38,98.94
44594.42,98.94
44594.46,98.94
44594.5,98.94
44594.54,98.94
44594.58,98.94
44594.62,98.94
44594.67,98.94
44594.71,98.94
44594.75,98.94
44594.79,98.94
44594.83,98.94
44594.88,98.94
44594.92,98.94
44594.96,98.94
44595,98.94
44595.04,98.94
44595.08,98.94
44595.12,98.94
44595.17,98.94
44595.21,98.94
44595.25,98.94
44595.29,98.94
44595.33,98.94
44595.38,98.94
44595.42,98.94
44595.46,98.94
44595.5,98.94
44595.54,98.94
44595.58,98.94
44595.62,98.94
44595.67,98.94
44595.71,98.94
44595.75,98.94
44595.79,98.94
44595.83,98.94
44595.88,98.94
44595.92,98.94
44595.96,98.94
44596,98.94
44596.04,98.94
44596.08,98.94
44596.12,98.94
44596.17,98.94
44596.21,98.94
44596.25,98.94
44596.29,98.94
44596.33,98.94
44596.38,98.94
44596.42,98.94
44596.46,98.94
44596.5,98.94
44596.54,98.94
44596.58,98.94
44596.62,98.94
44596.67,98.94
44596.71,98.94
44596.75,98.94
44596.79,98.94
44596.83,98.94
44596.88,98.94
44596.92,98.94
44596.96,98.94
44597,98.94
44597.04,98.94
44597.08,98.94
44597.12,98.94
44597.17,98.94
44597.21,98.94
44597.25,98.94
44597.29,98.94
44597.33,98.94
44597.38,98.94
44597.42,98.94
44597.46,98.94
44597.5,98.94
44597.54,98.94
44597.58,98.94
44597.62,98.94
44597.67,98.94
44597.71,98.94
44597.75,98.94
44597.79,98.94
44597.83,98.94
44597.88,98.94
44597.92,98.94
44597.96,98.94
44598,98.94
44598.04,98.94
44598.08,98.94
44598.12,98.94
44598.17,98.94
44598.21,98.94
44598.25,98.94
44598.29,98.94
44598.33,98.94
44598.38,98.94
44598.42,98.94
44598.46,98.94
44598.5,98.94
44598.54,98.94
44598.58,98.94
44598.62,98.94
44598.67,98.94
44598.71,98.94
44598.75,98.94
44598.79,98.94
44598.83,98.94
44598.88,98.94
44598.92,98.94
44598.96,98.94
44599,98.94
44599.04,98.94
44599.08,98.94
44599.12,98.94
44599.17,98.94
44599.21,98.94
44599.25,98.94
44599.29,98.94
44599.33,98.94
44599.38,98.94
44599.42,98.94
44599.46,98.94
44599.5,98.94
44599.54,98.94
44599.58,98.94
44599.62,98.94
44599.67,98.94
44599.71,98.94
44599.75,98.94
44599.79,98.94
44599.83,98.94
44599.88,98.94
44599.92,98.94
44599.96,98.94
44600,98.94
44600.04,98.94
44600.08,98.94
44600.12,98.94
44600.17,98.94
44600.21,98.94
44600.25,98.94
44600.29,98.94
44600.33,98.94
44600.38,98.94
44600.42,98.94
44600.46,98.94
44600.5,98.94
44600.54,98.94
44600.58,98.94
44600.62,98.94
44600.67,98.94
44600.71,98.94
44600.75,98.94
44600.79,98.94
44600.83,98.94
44600.88,98.94
44600.92,98.94
44600.96,98.94
44601,98.94
44601.04,98.94
44601.08,98.94
44601.12,98.94
44601.17,98.94
44601.21,98.94
44601.25,98.94
44601.29,98.94
44601.33,98.94
44601.38,98.94
44601.42,98.94
44601.46,98.94
44601.5,98.94
44601.54,98.94
44601.58,98.94
44601.62,98.94
44601.67,98.94
44601.71,98.94
44601.75,98.94
44601.79,98.94
44601.83,98.94
44601.88,98.94
44601.92,98.94
44601.96,98.94
44602,98.94
44602.04,98.94
44602.08,98.94
44602.12,98.94
44602.17,98.94
44602.21,98.94
44602.25,98.94
44602.29,98.94
44602.33,98.94
44602.38,98.94
44602.42,98.94
44602.46,98.94
44602.5,98.94
44602.54,98.94
44602.58,98.94
44602.62,98.94
44602.67,98.94
44602.71,98.94
44602.75,98.94
44602.79,98.94
44602.83,98.94
44602.88,98.94
44602.92,98.94
44602.96,98.94
44603,98.94
44603.04,98.94
44603.08,98.94
44603.12,98.94
44603.17,98.94
44603.21,98.94
44603.25,98.94
44603.29,98.94
44603.33,98.94
44603.38,98.94
44603.42,98.94
44603.46,98.94
44603.5,98.94
44603.54,98.94
44603.58,98.94
44603.62,98.94
44603.67,98.94
44603.71,98.94
44603.75,98.94
44603.79,98.94
44603.83,98.94
44603.88,98.94
44603.92,98.94
44603.96,98.94
44604,98.94
44604.04,98.94
44604.08,98.94
44604.12,98.94
44604.17,98.94
44604.21,98.94
44604.25,98.94
44604.29,98.94
44604.33,98.94
44604.38,98.94
44604.42,98.94
44604.46,98.94
44604.5,98.94
44604.54,98.94
44604.58,98.94
44604.62,98.94
44604.67,98.94
44604.71,98.94
44604.75,98.94
44604.79,98.94
44604.83,98.94
44604.88,98.94
44604.92,98.94
44604.96,98.94
44605,98.94
44605.04,98.94
44605.08,98.94
44605.12,98.94
44605.17,98.94
44605.21,98.94
44605.25,98.94
44605.29,98.94
44605.33,98.94
44605.38,98.94
44605.42,98.94
44605.46,98.94
44605.5,98.94
44605.54,98.94
44605.58,98.94
44605.62,98.94
44605.67,98.94
44605.71,98.94
44605.75,98.94
44605.79,98.94
44605.83,98.94
44605.88,98.94
44605.92,98.94
44605.96,98.94
44606,98.94
44606.04,98.94
44606.08,98.94
44606.12,98.94
44606.17,98.94
44606.21,98.94
44606.25,98.94
44606.29,98.94
44606.33,98.94
44606.38,98.94
44606.42,98.94
44606.46,98.94
44606.5,98.94
44606.54,98.94
44606.58,98.94
44606.62,98.94
44606.67,98.94
44606.71,98.94
44606.75,98.94
44606.79,98.94
44606.83,98.94
44606.88,98.94
44606.92,98.94
44606.96,98.94
44607,98.94
44607.04,98.94
44607.08,98.94
44607.12,98.94
44607.17,98.94
44607.21,98.94
44607.25,98.94
44607.29,98.94
44607.33,98.94
44607.38,98.94
44607.42,98.94
44607.46,98.94
44607.5,98.94
44607.54,98.94
44607.58,98.94
44607.62,98.94
44607.67,98.94
44607.71,98.94
44607.75,98.94
44607.79,98.94
44607.83,98.94
44607.88,98.94
44607.92,98.94
44607.96,98.94
44608,98.94
44608.04,98.94
44608.08,98.94
44608.12,98.94
44608.17,98.94
44608.21,98.94
44608.25,98.94
44608.29,98.94
44608.33,98.94
44608.38,98.94
44608.42,98.94
44608.46,98.94
44608.5,98.94
44608.54,98.94
44608.58,98.94
44608.62,98.94
44608.67,98.94
44608.71,98.94
44608.75,98.94
44608.79,98.94
44608.83,98.94
44608.88,98.94
44608.92,98.94
44608.96,98.94
44609,98.94
44609.04,98.94
44609.08,98.94
44609.12,98.94
44609.17,98.94
44609.21,98.94
44609.25,98.94
44609.29,98.94
44609.33,98.94
44609.38,98.94
44609.42,98.94
44609.46,98.94
44609.5,98.94
44609.54,98.94
44609.58,98.94
44609.62,98.94
44609.67,98.94
44609.71,98.94
44609.75,98.94
44609.79,98.94
44609.83,98.94
44609.88,98.94
44609.92,98.94
44609.96,98.94
44610,98.94
44610.04,98.94
44610.08,98.94
44610.12,98.94
44610.17,98.94
44610.21,98.94
44610.25,98.94
44610.29,98.94
44610.33,98.94
44610.38,98.94
44610.42,98.94
44610.46,98.94
44610.5,98.94
44610.54,98.94
44610.58,98.94
44610.62,98.94
44610.67,98.94
44610.71,98.94
44610.75,98.94
44610.79,98.94
44610.83,98.94
44610.88,98.94
44610.92,98.94
44610.96,98.94
44611,98.94
44611.04,98.94
44611.08,98.94
44611.12,98.94
44611.17,98.94
44611.21,98.94
44611.25,98.94
44611.29,98.94
44611.33,98.94
44611.38,98.94
44611.42,98.94
44611.46,98.94
44611.5,98.94
44611.54,98.94
44611.58,98.94
44611.62,98.94
44611.67,98.94
44611.71,98.94
44611.75,98.94
44611.79,98.94
44611.83,98.94
44611.88,98.94
44611.92,98.94
44611.96,98.94
44612,98.94
44612.04,98.94
44612.08,98.94
44612.12,98.94
44612.17,98.94
44612.21,98.94
44612.25,98.94
44612.29,98.94
44612.33,98.94
44612.38,98.94
44612.42,98.94
44612.46,98.94
44612.5,98.94
44612.54,98.94
44612.58,98.94
44612.62,98.94
44612.67,98.94
44612.71,98.94
44612.75,98.94
44612.79,98.94
44612.83,98.94
44612.88,98.94
44612.92,98.94
44612.96,98.94
44613,98.94
44613.04,98.94
44613.08,98.94
44613.12,98.94
44613.17,98.94
44613.21,98.94
44613.25,98.94
44613.29,98.94
44613.33,98.94
44613.38,98.94
44613.42,98.94
44613.46,98.94
44613.5,98.94
44613.54,98.94
44613.58,98.94
44613.62,98.94
44613.67,98.94
44613.71,98.94
44613.75,98.94
44613.79,98.94
44613.83,98.94
44613.88,98.94
44613.92,98.94
44613.96,98.94
44614,98.94
44614.04,98.94
44614.08,98.94
44614.12,98.94
44614.17,98.94
44614.21,98.94
44614.25,98.94
44614.29,98.94
44614.33,98.94
44614.38,98.94
44614.42,98.94
44614.46,98.94
44614.5,98.94
44614.54,98.94
44614.58,98.94
44614.62,98.94
44614.67,98.94
44614.71,98.94
44614.75,98.94
44614.79,98.94
44614.83,98.94
44614.88,98.94
44614.92,98.94
44614.96,98.94
44615,98.94
44615.04,98.94
44615.08,98.94
44615.12,98.94
44615.17,98.94
44615.21,98.94
44615.25,98.94
44615.29,98.94
44615.33,98.94
44615.38,98.94
44615.42,98.94
44615.46,98.94
44615.5,98.94
44615.54,98.94
44615.58,98.94
44615.62,98.94
44615.67,98.94
44615.71,98.94
44615.75,98.94
44615.79,98.94
44615.83,98.94
44615.88,98.94
44615.92,98.94
44615.96,98.94
44616,98.94
44616.04,98.94
44616.08,98.94
44616.12,98.94
44616.17,98.94
44616.21,98.94
44616.25,98.94
44616.29,98.94
44616.33,98.94
44616.38,98.94
44616.42,98.94
44616.46,98.94
44616.5,98.94
44616.54,98.94
44616.58,98.94
44616.62,98.94
44616.67,98.94
44616.71,98.94
44616.75,98.94
44616.79,98.94
44616.83,98.94
44616.88,98.94
44616.92,98.94
44616.96,98.94
44617,98.94
44617.04,98.94
44617.08,98.94
44617.12,98.94
44617.17,98.94
44617.21,98.94
44617.25,98.94
44617.29,98.94
44617.33,98.94
44617.38,98.94
44617.42,98.94
44617.46,98.94
44617.5,98.94
44617.54,98.94
44617.58,98.94
44617.62,98.94
44617.67,98.94
44617.71,98.94
44617.75,98.94
44617.79,98.94
44617.83,98.94
44617.88,98.94
44617.92,98.94
44617.96,98.94
44618,98.94
44618.04,98.94
44618.08,98.94
44618.12,98.94
44618.17,98.94
44618.21,98.94
44618.25,98.94
44618.29,98.94
44618.33,98.94
44618.38,98.94
44618.42,98.94
44618.46,98.94
44618.5,98.94
44618.54,98.94
44618.58,98.94
44618.62,98.94
44618.67,98.94
44618.71,98.94
44618.75,98.94
44618.79,98.94
44618.83,98.94
44618.88,98.94
44618.92,98.94
44618.96,98.94
44619,98.94
44619.04,98.94
44619.08,98.94
44619.12,98.94
44619.17,98.94
44619.21,98.94
44619.25,98.94
44619.29,98.94
44619.33,98.94
44619.38,98.94
44619.42,98.94
44619.46,98.94
44619.5,98.94
44619.54,98.94
44619.58,98.94
44619.62,98.94
44619.67,98.94
44619.71,98.94
44619.75,98.94
44619.79,98.94
44619.83,98.94
44619.88,98.94
44619.92,98.94
44619.96,98.94
44620,98.94
44620.04,98.94
44620.08,98.94
44620.12,98.94
44620.17,98.94
44620.21,98.94
44620.25,98.94
44620.29,98.94
44620.33,98.94
44620.38,98.94
44620.42,98.94
44620.46,98.94
44620.5,98.94
44620.54,98.94
44620.58,98.94
44620.62,98.94
44620.67,98.94
44620.71,98.94
44620.75,98.94
44620.79,98.94
44620.83,98.94
44620.88,98.94
44620.92,98.94
44620.96,98.94
44621,114.81
44621.04,114.81
44621.08,114.81
44621.12,114.81
44621.17,114.81
44621.21,114.81
44621.25,114.81
44621.29,114.81
44621.33,114.81
44621.38,114.81
44621.42,114.81
44621.46,114.81
44621.5,114.81
44621.54,114.81
44621.58,114.81
44621.62,114.81
44621.67,114.81
44621.71,114.81
44621.75,114.81
44621.79,114.81
44621.83,114.81
44621.88,114.81
44621.92,114.81
44621.96,114.81
44622,114.81
44622.04,114.81
44622.08,114.81
44622.12,114.81
44622.17,114.81
44622.21,114.81
44622.25,114.81
44622.29,114.81
44622.33,114.81
44622.38,114.81
44622.42,114.81
44622.46,114.81
44622.5,114.81
44622.54,114.81
44622.58,114.81
44622.62,114.81
44622.67,114.81
44622.71,114.81
44622.75,114.81
44622.79,114.81
44622.83,114.81
44622.88,114.81
44622.92,114.81
44622.96,114.81
44623,114.81
44623.04,114.81
44623.08,114.81
44623.12,114.81
44623.17,114.81
44623.21,114.81
44623.25,114.81
44623.29,114.81
44623.33,114.81
44623.38,114.81
44623.42,114.81
44623.46,114.81
44623.5,114.81
44623.54,114.81
44623.58,114.81
44623.62,114.81
44623.67,114.81
44623.71,114.81
44623.75,114.81
44623.79,114.81
44623.83,114.81
44623.88,114.81
44623.92,114.81
44623.96,114.81
44624,114.81
44624.04,114.81
44624.08,114.81
44624.12,114.81
44624.17,114.81
44624.21,114.81
