$,,,,,,
,,,,,,
jday,tem,dew,windforce,windangle,cloud,pressure
44630.46,14.53,8.65,1.29,0.75,8.18,611.79
44630.5,15.32,8.46,0.89,0.62,5.78,611.4
44630.54,20.7,8.16,0.13,1.69,1.23,610.47
44630.58,21.41,7.24,0.63,0.41,1.11,609.93
44630.62,21.82,6.87,0.7,0.6,5.36,608.94
44630.67,23.16,6.23,1.17,0.52,6.69,608.79
44630.71,22.93,6.53,1.37,0.45,4.43,608.53
44630.75,18.09,7.27,1.8,0.41,0.1,608.31
44630.79,16.99,9.24,1.99,0.51,0.13,608.86
44630.83,18.7,9.12,1.87,0.57,0.37,609.23
44630.88,19.19,9.69,1.83,0.67,0.13,610.09
44630.92,17.98,9.9,1.65,0.72,0.55,610.57
44630.96,13.92,9.47,1.3,0.87,1.85,610.82
44631,13.75,9.69,0.78,1.02,3.81,610.78
44631.04,13.26,9.91,0.43,0.88,4.3,610.74
44631.08,12.91,9.87,0.41,1.99,5.93,610.58
44631.12,12.12,9.56,0.3,0.64,6.93,610.26
44631.17,10.61,9.25,0.34,0.53,8.51,610.08
44631.21,10.52,9.1,0.48,0.6,8.57,609.8
44631.25,11,9.8,0.81,0.75,8.96,609.7
44631.29,10.69,9.38,1.01,0.84,9.01,609.78
44631.33,10.34,9.34,0.98,0.69,9.01,610.02
44631.38,10.92,9.42,1.06,0.87,7.8,610.34
44631.42,16.9,10.22,1.39,0.92,6.65,610.34
44631.46,17.37,9.64,1.02,1,2.09,610.22
44631.5,17.39,9.91,0.61,1.59,0.93,609.55
44631.54,22.51,10.21,0.67,2.74,3.25,608.85
44631.58,23.05,9.75,0.95,3.05,5.21,607.94
44631.62,23.06,9,1.36,2.99,7.17,607.11
44631.67,24.49,8.43,1.63,3.1,7.87,606.49
44631.71,23.78,8.75,1.86,0.31,8.61,606.13
44631.75,20.64,9.17,2.05,0.48,3.73,605.56
44631.79,18.28,11.8,2.61,0.57,4.94,606.15
44631.83,17.61,12.9,2.55,0.69,6.93,606.88
44631.88,17.77,13.21,2.14,0.66,6,607.59
44631.92,17.04,13.95,1.61,0.78,9.32,608.02
44631.96,15.2,13.45,1.2,0.96,9.96,608.38
44632,15.33,13.64,0.96,0.91,10,608.44
44632.04,15.66,13.68,0.5,1.09,10,608.53
44632.08,15.93,13.73,0.54,1.09,10,608.26
44632.12,15.76,13.62,0.52,1.05,10,608.18
44632.17,14.52,12.68,0.68,0.89,10,608.07
44632.21,14.42,12.71,0.48,0.87,10,608.18
44632.25,12.67,11.82,0.65,0.37,10,608.49
44632.29,12.77,11.76,0.39,2.93,10,608.95
44632.33,12.71,11.66,0.59,3.06,10,609.59
44632.38,11.99,11.05,0.73,2.94,10,609.83
44632.42,16.77,11.94,0.74,3.07,10,610.53
44632.46,16.7,12.31,0.86,0.27,9.96,610.53
44632.5,16.63,12.17,0.98,0.36,9.77,610.44
44632.54,20.03,12.23,1.06,0.12,9.95,609.54
44632.58,20.38,12.44,1.25,0.01,10,608.86
44632.62,20.74,12.01,1.7,0.22,9.6,607.96
44632.67,22,12.19,1.98,0.23,9.84,607.53
44632.71,21.92,12.37,2.15,0.43,8.96,607.45
44632.75,17.84,11.51,2.28,0.78,8.65,607.14
44632.79,17.32,12.35,2.44,0.83,8.57,608.15
44632.83,17.62,12.45,2.05,0.87,9.92,608.94
44632.88,18.33,13.04,1.67,0.64,9.6,609.59
44632.92,18.08,13.71,1.49,0.72,10,610.42
44632.96,16.37,12.53,1.33,0.8,10,610.81
44633,16.67,12.79,1.08,0.84,10,610.88
44633.04,16.39,13.15,0.8,0.96,10,610.82
44633.08,16.59,13.47,0.71,1.09,9.99,610.68
44633.12,16.58,13.48,0.61,1.47,9.92,610.38
44633.17,15.16,12.98,0.58,1.57,9.63,610.15
44633.21,15.05,13.03,0.5,2.02,9.04,609.99
44633.25,12.96,11.2,0.4,0.86,9.97,610.02
44633.29,12.41,11.05,0.5,0.47,9.12,610.28
44633.33,12.52,11.53,0.92,0.73,8.36,610.55
44633.38,11.93,10.79,1.31,0.66,8.18,610.5
44633.42,17.94,12.25,1.59,0.67,8.4,610.67
44633.46,18.29,11.31,1.71,0.76,7.34,610.58
44633.5,18.89,11,1.36,0.79,4.39,610.12
44633.54,23.38,10.22,0.89,0.65,4.43,609.47
44633.58,23.87,9.23,0.33,2.91,2.77,608.64
44633.62,24.15,8.69,0.57,1.16,1.01,608.18
44633.67,25.62,7.64,1.13,0.85,4.02,607.94
44633.71,25.2,7.87,1.86,0.75,5.29,607.94
44633.75,20.92,9.58,1.95,0.59,4.49,607.57
44633.79,19.78,12.19,2.23,0.71,6.43,608.18
44633.83,20.34,12.87,2.08,0.8,8.66,609.09
44633.88,20.1,13.56,1.81,0.71,8.76,609.67
44633.92,19.94,13.71,1.56,0.7,7.82,610.4
44633.96,17.09,13.24,1.34,1,8.85,610.63
44634,17,13.74,1.2,1.33,8.6,610.72
44634.04,16.37,13.32,0.94,1.63,8.56,610.82
44634.08,16.31,13.44,0.91,2.21,8.52,610.93
44634.12,16.07,13.29,0.76,2.86,7.98,610.6
44634.17,14.65,12.92,0.88,0.49,6.8,610.77
44634.21,14.29,13.21,0.84,0.47,6.34,610.58
44634.25,13.4,12.27,1,2.3,4.91,611.68
44634.29,12.48,11.57,0.78,1.05,5.26,611.99
44634.33,12.77,11.87,0.75,1.95,5.91,612.92
44634.38,12.48,11.76,0.52,1.86,9.09,613.19
44634.42,16.05,13.36,0.61,1.59,9.75,613.68
44634.46,15.25,13.17,1,1.32,9.65,613.79
44634.5,15.38,12.66,1.33,1.02,9.55,614.01
44634.54,17.8,13.6,1.56,0.91,9.49,613.47
44634.58,17.37,13.85,1.57,0.9,4.69,613.02
44634.62,17.96,14.22,1.08,0.81,5.05,612.54
44634.67,17.83,13.41,0.97,1.32,8.95,611.82
44634.71,17.71,12.35,1.34,1.17,7.21,611.8
44634.75,14.27,10.5,1.28,0.31,8.11,612.12
44634.79,15.27,11.16,0.75,2.6,9.18,611.96
44634.83,15.97,11.72,0.85,1.63,9.88,612.39
44634.88,16.7,12.04,0.96,1.15,9.75,612.31
44634.92,16.22,11.97,0.98,0.8,9.85,612.64
44634.96,13.54,10.81,0.94,0.95,9.63,612.59
44635,13.46,10.8,1.13,0.92,9.48,612.43
44635.04,10.99,9.71,1.19,0.92,8.66,611.99
44635.08,10.46,8.85,1.18,0.94,6.79,611.69
44635.12,10.2,8.43,1.17,0.96,5.42,611.05
44635.17,8.86,7.62,1.48,0.92,0.56,610.78
44635.21,8.6,7.29,1.68,0.85,0.04,610.25
44635.25,10.89,8.22,2.05,0.86,0.08,610.12
44635.29,11.19,8.2,2.11,0.78,0.46,610
44635.33,9.48,7.59,1.95,0.73,0.54,610.06
44635.38,10.97,8.3,1.66,0.76,1.34,610.13
44635.42,19.12,10.15,1.45,0.79,0.67,610.41
44635.46,19.8,9.36,1.17,0.86,0.19,610.06
44635.5,20.19,8.88,0.55,1.11,2.11,609.74
44635.54,24.8,7.12,0.48,2.65,2.14,608.89
44635.58,24.12,6.57,0.78,0.76,3.86,608.28
44635.62,22.95,7.28,1.63,0.63,4.31,607.73
44635.67,21.83,9.44,2.17,0.56,5.73,607.38
44635.71,20.26,12.01,2.42,0.43,6.07,607.08
44635.75,17.03,11.94,1.73,0.94,5.65,607.22
44635.79,17.02,12.53,1.73,1.01,6.08,607.66
44635.83,17.23,13.18,1.35,0.68,6.51,608.13
44635.88,17.39,13.1,0.93,0.38,4.73,608.21
44635.92,17.51,13.4,0.57,2.77,6.55,608.84
44635.96,15.05,12.08,0.15,1.4,6.14,608.77
44636,15,12.1,0.4,0.32,6.82,608.76
44636.04,14.43,12.02,0.4,0.82,7.13,608.23
44636.08,14.33,11.98,0.83,0.88,4.75,607.54
44636.12,13.08,11.03,1.01,0.71,9.76,606.99
44636.17,12.14,10.77,1.01,0.67,10,606.43
44636.21,12.53,10.93,0.8,0.63,10,605.98
44636.25,13.06,11.75,0.47,1.02,9.47,606.43
44636.29,13.25,11.87,0.31,0.5,9.07,606.36
44636.33,12.57,11.43,0.85,0.84,10,606.64
44636.38,11.75,10.53,0.89,0.52,10,607.26
44636.42,16.11,12.26,0.91,2.5,9.89,607.69
44636.46,17.97,12.99,0.32,2.29,8.35,607.7
44636.5,19.02,12.39,0.42,0.48,5.99,606.93
44636.54,23.13,10.23,0.25,0.74,5.43,606.49
44636.58,23.84,9.07,0.4,0.68,5.54,605.93
44636.62,23.77,8.96,1.14,0.82,5.77,605.28
44636.67,24.35,9.96,1.88,0.8,4.31,605.32
44636.71,23.39,11.89,2.2,0.65,3.65,605.14
44636.75,19.32,12.13,2,0.65,8.21,604.98
44636.79,18.85,13.29,2.24,0.7,8.01,606.39
44636.83,18.04,13.56,2.01,0.77,8.94,606.39
44636.88,18.2,14.23,1.69,0.99,9.99,607.53
44636.92,18.67,14.21,1.58,0.88,10,608.37
44636.96,15.44,13.12,1.2,0.88,10,608.72
44637,15.24,13.3,1.4,2.01,10,609.43
44637.04,14.15,12.73,1.38,1.5,10,609.96
44637.08,14.26,12.62,1.4,1.31,9.6,610.18
44637.12,13.65,12,1,1.55,9.84,610.3
44637.17,12.23,11.15,0.18,1.08,9.68,610.1
44637.21,12.51,11.34,0.55,2.58,10,609.94
44637.25,12.41,10.9,0.45,0.47,8.96,609.79
44637.29,11.58,10.56,1.29,0.74,7.01,609.74
44637.33,12.09,10.74,1.46,0.83,2.84,609.83
44637.38,12.68,10.29,1.35,0.66,1.93,610.05
44637.42,18.35,11.32,0.53,3.06,1.54,610.88
44637.46,18.54,11.53,0.57,1.29,2.92,611.13
44637.5,18.73,11.05,0.52,1.23,6.6,610.85
44637.54,22.72,10.26,0.58,0.6,5.46,610.38
44637.58,22.6,10.34,1.07,0.57,5.66,609.62
44637.62,23.1,10.27,1.59,0.36,4.43,608.91
44637.67,21.9,10.66,1.16,0.87,8.46,608.87
44637.71,22.1,10.62,0.96,0.78,9.03,608.65
44637.75,18.31,11.11,1.11,1,8.79,608.7
44637.79,19.14,11.67,0.51,0.54,8.43,608.5
44637.83,19.51,11.64,0.79,2,7.6,608.71
44637.88,19.71,11.62,0.73,0.71,9.41,609.19
44637.92,18.95,11.71,1.06,1,10,609.66
44637.96,15.17,10.51,1.03,1.2,9.92,609.64
44638,15.06,10.58,0.51,0.91,9.49,609.71
44638.04,14.11,10.27,0.28,2.04,7.92,609.62
44638.08,14.11,10.37,0.7,1.45,6.75,610.08
44638.12,13.66,10.15,1.02,1.85,2.81,609.96
44638.17,11.76,9.58,0.86,2.6,3.18,610.05
44638.21,12.24,10.3,0.4,0.13,3.93,609.95
44638.25,11.72,9.79,0.24,1.33,4.4,609.91
44638.29,11.39,9.63,1.19,0.88,2.4,610.67
44638.33,10.6,9.34,0.93,0.88,2.08,610.67
44638.38,11.89,9.52,1.15,0.86,0.01,610.88
44638.42,19.53,11.95,1.54,0.79,0,610.84
44638.46,20.5,10.42,1.8,0.76,0,610.55
44638.5,21.6,9.35,1.77,0.72,0,609.87
44638.54,27.12,6.57,1.55,0.65,0,609
44638.58,27.59,4.13,1.27,0.7,0.28,608.29
44638.62,27.98,1.73,1.04,0.72,4.14,607.3
44638.67,29.34,-6.04,1.37,3.01,8.94,607.12
44638.71,29.37,-6.77,1.24,0.13,9.55,606.84
44638.75,23.78,13.59,0.74,0.65,4.66,606.72
44638.79,26.69,-10.77,0.91,1.13,0.51,606.11
44638.83,25.9,-10.86,0.78,1,0.11,606.22
44638.88,24.61,-9.45,0.39,1.1,4.09,606.42
44638.92,23.06,-5.48,0.19,1.48,5.24,607.05
44638.96,18.5,-2.75,1.3,1.29,1.22,607.48
44639,17.87,-1.58,1.32,1.08,1.63,607.74
44639.04,16.69,-0.06,1.06,1.36,3.52,607.83
44639.08,16.23,1.92,0.53,2.44,4.72,607.7
44639.12,15.7,3.13,0.12,0.96,4.4,607.48
44639.17,13.97,4.28,0.65,0.75,4.16,607.03
44639.21,13.32,4.39,1.1,0.78,3.41,606.45
44639.25,10.63,3.81,1.65,0.84,2.04,606.2
44639.29,10.16,3.57,1.83,0.78,1.65,605.98
44639.33,11.36,3.21,1.49,0.8,1.33,605.82
44639.38,13.46,4.67,1.89,0.82,1.26,605.93
44639.42,22.18,4.5,1.71,0.85,0.41,605.76
44639.46,24.46,4.74,1.84,0.76,0,605.64
44639.5,25.2,5.3,1.75,0.68,0,605.46
44639.54,29.31,2.47,1.54,0.74,0,604.75
44639.58,29.64,2.95,1.06,0.83,0,604.04
44639.62,29.62,3.47,0.66,1.47,0.03,603.28
44639.67,29.67,2.66,0.76,2.61,0.2,602.88
44639.71,28.57,2.27,1.3,0.42,1.44,602.82
44639.75,23.36,9.27,1.82,0.53,1.49,602.79
44639.79,21.36,12.68,2.26,0.61,2.88,603.08
44639.83,19.3,15.1,2.4,0.72,5.6,603.91
44639.88,19.32,16.46,2.31,0.78,8.24,604.68
44639.92,18.5,16.35,1.8,0.85,9.44,605.48
44639.96,16.6,16.02,1.34,0.9,10,605.72
44640,17,15.92,1.17,0.77,10,605.92
44640.04,17.12,15.81,0.92,0.69,10,605.87
44640.08,17.49,15.82,0.76,0.74,10,605.59
44640.12,17.69,15.69,0.57,0.66,10,605.11
44640.17,16.6,15.3,0.48,2.96,10,604.87
44640.21,16.8,15.28,0.54,2.62,10,604.51
44640.25,15.74,14.92,0.83,3.06,10,604.69
44640.29,16.07,15.03,0.64,0.05,10,604.56
44640.33,15.97,15.08,0.87,0.52,10,605.71
44640.38,15.32,14.79,0.97,0,9.9,605.9
44640.42,18.09,14.79,1.12,0.26,9.75,606.5
44640.46,18.8,14.89,1.55,0.64,9.89,606.91
44640.5,18.22,14.83,1.93,0.75,8.48,607.28
44640.54,19.52,15.53,2.1,0.69,8.32,606.96
44640.58,17.84,15.33,2.38,0.68,8.48,606.64
44640.62,17.31,15.13,2.46,0.82,9.84,606.35
44640.67,16.14,13.79,2.35,0.82,10,606.2
44640.71,14.58,12.38,2.25,0.77,10,606.34
44640.75,11.74,10.92,2.09,0.77,10,605.71
44640.79,11.42,10.78,1.86,0.87,10,605.7
44640.83,11.75,11.08,1.76,0.78,10,606.79
44640.88,11.69,10.55,1.74,0.74,10,607.03
44640.92,11.37,10.12,1.67,0.83,10,607.85
44640.96,9.65,9.24,1.59,0.87,10,607.9
44641,9.78,9.32,1.35,0.92,10,608.09
44641.04,9.82,9.19,1.28,0.89,10,607.93
44641.08,9.97,9.26,1.07,0.83,10,608
44641.12,9.84,8.85,0.97,0.65,10,607.75
44641.17,8.88,7.72,0.67,0.31,10,607.26
44641.21,9.08,8.04,0.53,0.1,10,607
44641.25,9.28,8.21,0.69,0.29,10,607.16
44641.29,9.64,8.24,1.41,0.88,10,607.63
44641.33,9.29,8.11,1.47,0.79,10,608.03
44641.38,9.02,7.8,1.49,0.78,10,608.37
44641.42,10.4,8,1.79,0.81,10,609.18
44641.46,11.1,7.59,1.96,0.74,10,609.64
44641.5,10.84,7.53,1.93,0.63,10,609.79
44641.54,12.32,7.97,2.02,0.65,10,609.39
44641.58,12.8,7.93,2.34,0.67,10,608.81
44641.62,12.63,7.92,2.59,0.73,10,608.17
44641.67,11.2,7.26,2.61,0.74,10,608.08
44641.71,10.73,6.78,2.39,0.8,10,608.2
44641.75,7.11,5.62,1.9,0.81,10,608.2
44641.79,7.55,6.17,1.81,0.87,10,608.76
44641.83,8.11,6.43,1.87,0.82,10,610.11
44641.88,8.34,6.64,1.69,0.89,10,610.66
44641.92,8.04,6.51,1.62,0.98,10,611.55
44641.96,7.1,6.27,1.47,0.94,10,612.07
44642,6.78,6.18,1.2,0.89,10,612.04
44642.04,6.58,6.17,1.12,0.81,10,612.16
44642.08,6.11,5.43,1.12,0.87,10,612.09
44642.12,6.3,5.74,1.02,0.89,9.76,611.82
44642.17,5.49,4.56,1,0.85,9.2,611.69
44642.21,5.72,4.5,0.9,0.85,7.68,611.37
44642.25,5.7,4.39,0.84,0.06,9.12,610.7
44642.29,5.79,4.65,1.13,0.34,8.16,610.97
44642.33,5.78,4.48,1.32,0.63,10,611.3
44642.38,5.06,3.51,1.31,0.68,10,611.85
44642.42,8.28,3.91,1.4,0.66,10,612.35
44642.46,7.93,3.73,1.59,0.53,10,612.76
44642.5,7.65,3.76,1.96,0.68,10,612.98
44642.54,8.76,4.31,2.22,0.72,10,613.02
44642.58,8.23,4.36,2.24,0.79,10,613.1
44642.62,7.95,4.35,2.06,0.85,10,612.7
44642.67,7.28,4.11,2.06,0.89,10,612.49
44642.71,7.19,4.2,1.89,0.88,10,612.38
44642.75,5.9,3.79,1.47,0.77,10,612.81
44642.79,6.35,3.82,0.99,0.43,10,612.98
44642.83,6.73,3.98,0.86,0.67,9.51,613.43
44642.88,7.27,4.27,0.56,0.63,9.53,614.36
44642.92,7.57,4.24,0.34,0.86,8.73,614.73
44642.96,6.69,3.99,0.38,0.85,6.35,615.08
44643,6.95,4.39,0.54,0.58,6.19,615.31
44643.04,7.23,3.92,0.55,0.61,5.77,615.24
44643.08,7.45,4.1,0.39,1.32,4.92,614.84
44643.12,7.29,4.19,0.22,2.44,6.16,614.45
44643.17,6.67,4.33,0.49,2.16,6.99,614.16
44643.21,6.3,4.05,0.52,2.32,7.67,613.67
44643.25,6.13,4.91,1.04,2.54,3.43,613.37
44643.29,6.17,4.8,0.65,1.64,4.22,613.31
44643.33,6.2,4.99,0.67,1.29,4.31,613.25
44643.38,7.89,5.3,0.56,1.38,1.55,613.28
44643.42,12.47,5.98,0.43,2.45,0.94,613.22
44643.46,12.92,5.66,0.89,2.62,0.45,613.22
44643.5,13.18,5.33,1.01,2.67,2.66,612.83
44643.54,16.28,6.39,1.12,2.91,1.75,611.78
44643.58,16.7,6.12,1.41,0.03,3.5,610.84
44643.62,16.67,6.26,1.93,3.11,5.89,609.72
44643.67,17.59,7,2.04,0.11,4.17,608.85
44643.71,17.77,7.14,2.11,0.35,2.33,608.41
44643.75,15.49,7.84,1.69,0.51,0.37,608.12
44643.79,13.69,8.45,1.73,0.42,2.88,608.44
44643.83,12.15,8.48,1.79,0.48,7.23,608.65
44643.88,11.96,8.39,1.69,0.57,9.56,609
44643.92,11.79,8.42,0.93,0.71,6.03,609.41
44643.96,10.53,8.42,1.01,0.68,9.6,609.89
44644,10.85,8.14,1,0.48,10,609.87
44644.04,10.41,8.16,0.9,0.49,10,609.3
44644.08,10.2,8.16,0.83,0.33,10,608.76
44644.12,10.4,7.96,0.84,3.03,10,607.97
44644.17,10.26,7.95,0.83,2.75,10,607.36
44644.21,10.67,7.79,0.58,2.36,10,606.53
44644.25,9.31,8.1,0.88,2.08,10,606.5
44644.29,9.73,7.81,1.09,1.44,9.76,605.65
44644.33,10.14,7.92,1.3,1.02,5.92,605.9
44644.38,11.45,8.08,1.47,1.07,2.8,605.7
44644.42,15.9,9.12,1.28,1.26,1.51,605.24
44644.46,17.02,9.69,1,1.29,2.65,604.92
44644.5,18.21,9.67,0.93,1.43,4.63,604.24
44644.54,21.9,8.84,0.92,1.2,6.69,603.04
44644.58,21.68,8.6,0.39,1.76,4.5,602.1
44644.62,20.61,8.6,0.81,0.34,4.13,601.53
44644.67,18.95,8.38,1.32,0.68,4.58,601.3
44644.71,17.95,9.08,1.42,0.72,4.96,601.55
44644.75,15.08,9.37,1.84,0.56,6,602.15
44644.79,14.38,10.22,2.04,0.49,3.6,601.72
44644.83,13.33,10.58,1.92,0.53,5.84,602.75
44644.88,12.66,10.67,2.02,0.53,9.04,603.16
44644.92,11.02,9.49,2.02,0.68,10,604.07
44644.96,8.68,7.92,1.92,0.77,10,604.5
44645,8.9,7.45,1.71,0.72,10,604.98
44645.04,8.61,7.38,1.44,0.75,10,605.04
44645.08,8.89,7.37,1.49,0.82,10,604.95
44645.12,8.96,7.45,1.34,0.92,10,604.91
44645.17,8.62,7.06,1.27,0.92,10,605.22
44645.21,8.66,6.81,1.15,0.88,10,605.32
44645.25,7.75,5.91,0.89,0.71,9.84,605.95
44645.29,7.89,5.92,0.89,0.39,9.79,606.1
44645.33,7.54,5.51,1.04,0.63,9.48,607.34
44645.38,7.18,5.58,1.23,0.68,9.67,607.84
44645.42,10.1,6.52,1.53,0.68,10,608.3
44645.46,10.43,6.57,1.84,0.74,10,608.71
44645.5,10.09,6.31,2.04,0.75,10,608.88
44645.54,11.32,6.84,2.16,0.82,10,608.65
44645.58,11.32,6.92,2.19,0.89,9.44,608.4
44645.62,11.55,6.37,2.21,0.9,8.72,608.09
44645.67,11.27,5.58,2.25,0.83,7.76,608.01
44645.71,11.71,5.67,2.15,0.78,9.6,608.27
44645.75,10.23,5.15,1.58,0.98,9.84,608.05
44645.79,10.24,5.02,1.45,0.71,9.84,608.6
44645.83,10.36,5.3,1.55,0.62,10,609.03
44645.88,10.88,5.57,1.41,0.87,10,609.79
44645.92,10.52,5.84,1.33,0.87,10,610.75
44645.96,9,5.75,1.19,0.86,10,610.8
44646,9.14,5.89,1.23,0.99,10,611.23
44646.04,8.85,6.35,1.22,0.95,10,611.03
44646.08,9,6.56,1.22,1,10,611.13
44646.12,9.06,6.71,1.16,0.96,10,610.77
44646.17,7.8,6.76,1.25,0.99,10,610.83
44646.21,7.6,7.05,1.26,1.01,10,610.85
44646.25,7.07,6.4,1.15,0.86,9.97,611.87
44646.29,7.01,6.3,1.32,0.73,9.96,611.67
44646.33,6.8,6.13,1.31,0.84,10,612.35
44646.38,6.43,5.8,1.4,0.89,10,612.53
44646.42,6.96,5.66,1.52,0.97,10,612.99
44646.46,6.65,5.22,1.76,0.88,10,613.48
44646.5,6.99,4.6,1.71,0.85,10,613.36
44646.54,7.85,4.94,1.78,0.84,10,613.23
44646.58,7.98,5.17,1.71,0.87,10,612.52
44646.62,7.46,5.38,1.71,0.91,10,612.37
44646.67,6.06,4.98,1.68,0.93,10,611.94
44646.71,6.22,5.13,1.62,0.83,10,612.09
44646.75,3.92,3.57,1.36,0.79,9.92,612.41
44646.79,3.94,3.56,1.33,0.89,10,612.97
44646.83,4.11,3.38,1.4,0.88,10,613.44
44646.88,4.28,3.25,1.31,1.05,9.99,614.08
44646.92,4.42,3.35,1.07,1.11,10,614.83
44646.96,3.47,2.96,1.02,1.09,10,615.23
44647,3.58,3.24,0.98,1.26,10,615.42
44647.04,3.62,3.2,0.78,1.18,10,615.4
44647.08,3.91,3.61,0.6,1.08,9.93,615.3
44647.12,4.25,3.83,0.68,1.18,9.97,615.13
44647.17,3.71,3.17,0.78,1.28,10,614.98
44647.21,3.88,3.38,0.44,1.42,10,614.99
44647.25,4.03,3.12,0.36,1.12,9.96,615.17
44647.29,4.31,3.41,0.18,1.61,9.96,615.37
44647.33,4.67,2.94,0.78,0.77,9.99,615.56
44647.38,5.39,3.31,1.17,0.74,10,615.83
44647.42,8.42,4.47,1.06,0.73,9.99,615.64
44647.46,9.53,4.53,0.73,0.78,10,615.37
44647.5,10.17,4.13,0.44,0.2,9.99,615.39
44647.54,13.13,4.41,0.12,0.34,10,614.58
44647.58,13.93,4.83,0.53,3,10,613.82
44647.62,14.29,4.83,0.83,2.79,10,612.95
44647.67,15.45,4.31,1.16,2.86,10,612.28
44647.71,15.66,4.41,1.49,3.04,9.59,612.01
44647.75,13.01,4.69,1.18,3.13,6.63,611.93
44647.79,11.88,7.02,1.19,0.35,8.33,612.14
44647.83,12.67,4.45,0.86,0.13,4.39,612.62
44647.88,12.51,4.56,0.46,2.11,2.79,612.98
44647.92,11.89,4.93,0.86,1.45,1.94,613.53
44647.96,9.42,4.84,1.01,1.25,0.38,613.35
44648,9.29,4.63,0.93,1.06,0.09,613.53
44648.04,8.29,4.36,1.17,0.93,0,613.26
44648.08,7.94,4.13,1.38,0.86,0,612.78
44648.12,7.74,3.81,1.61,0.87,0,612.53
44648.17,6.88,3.35,1.82,0.84,0,611.91
44648.21,6,3.21,1.95,0.81,0,611.58
44648.25,5.88,3.37,2.13,0.75,0.55,610.88
44648.29,5.7,3.37,2.06,0.72,1.28,610.37
44648.33,6.11,3.83,1.82,0.67,0.41,610.81
44648.38,7.27,5.03,1.39,0.57,0.32,611.31
44648.42,13.57,6.86,1.14,0.58,2.57,611.55
44648.46,14.24,6.73,0.96,0.97,9.06,611.49
44648.5,14.75,6.65,0.82,1.24,9.97,611.06
44648.54,19.2,5.81,1.01,1.63,8.24,610.09
44648.58,19.39,5.78,1.61,1.55,6.36,608.82
44648.62,19.93,5.41,1.14,1.79,5.33,608.13
44648.67,21.54,4.61,1.14,2.64,8.91,607.37
44648.71,20.81,3.93,1.63,0.25,8.26,607.42
44648.75,16.36,5.54,2.14,0.39,8.34,607.03
44648.79,15.28,7.67,1.61,0.82,7.6,607.61
44648.83,14.21,8.94,1.31,0.92,9.6,608.48
44648.88,13.76,10.08,1.54,0.88,9.76,609.51
44648.92,13.41,10.42,1.29,0.85,10,610.23
44648.96,11.07,10.02,1.23,0.84,10,610.73
44649,11.26,9.97,1.03,0.69,10,610.55
44649.04,11.2,9.8,0.72,0.2,10,610.27
44649.08,11.52,9.82,0.72,2.55,10,609.42
44649.12,11.55,9.79,0.72,2.3,10,608.85
44649.17,10.89,9.75,0.76,1.96,10,608.34
44649.21,11.05,9.68,0.98,1.24,8.32,608.02
44649.25,11.41,9.79,0.89,1.84,10,607.75
44649.29,11.07,9.32,0.65,1.53,10,608.09
44649.33,10.58,9.23,0.68,0.42,10,608.81
44649.38,9.48,8.05,1.05,0.34,10,609.1
44649.42,13.54,9.57,1.24,0.36,9.6,609.22
44649.46,14.16,9.35,1.58,0.6,10,609.82
44649.5,14.55,9.1,1.74,0.4,10,609.72
44649.54,17.02,9.67,2.23,0.35,8.8,609.45
44649.58,16.29,10.03,2.6,0.59,9.2,608.65
44649.62,15.13,10.59,2.69,0.73,10,608.49
44649.67,12.69,10.26,2.57,0.76,10,608.19
44649.71,11.92,10.11,2.33,0.78,10,608.64
44649.75,9.73,8.45,2.02,0.6,10,608.66
44649.79,10.25,8.21,1.76,0.65,10,609.13
44649.83,10.86,8.38,1.75,0.86,10,610.94
44649.88,10.83,8.45,1.65,0.93,10,611.72
44649.92,10.33,8.35,1.44,0.98,10,612.58
44649.96,8.65,7.58,1.28,0.99,10,612.86
44650,9.13,7.93,1.15,1.05,10,612.97
44650.04,9.01,7.71,1.06,1.05,10,612.85
44650.08,9.23,7.9,1.04,1.21,10,612.74
44650.12,9.33,7.75,0.92,1.2,10,612.57
44650.17,8.53,7.65,0.78,1.16,10,612.51
44650.21,8.49,7.56,0.65,1.02,10,612.19
44650.25,8.48,7.29,0.68,0.59,10,612.46
44650.29,8.81,7.05,0.37,0.54,10,612.27
44650.33,8.82,6.72,0.64,2.98,9.91,612.68
44650.38,9.26,6.09,0.79,2.79,10,612.85
44650.42,11.61,6.73,0.89,0.33,10,613.18
44650.46,11.52,6.78,1.14,0.31,10,613.37
44650.5,11.05,6.84,1.09,0.35,9.99,613.01
44650.54,13.23,7.82,1.33,0.57,10,612.77
44650.58,12.8,7.83,1.63,0.66,10,612.19
44650.62,12.6,7.92,1.69,0.64,10,611.61
44650.67,11.83,8.16,1.66,0.57,10,611.41
44650.71,11.39,8.14,1.62,0.65,10,611.43
44650.75,8.95,7.01,1.95,0.78,10,611.83
44650.79,9.04,7.52,1.84,0.77,10,612.46
44650.83,9.23,8,1.59,0.77,10,613.14
44650.88,9.46,8.27,1.71,0.87,10,613.99
44650.92,9.45,8.16,1.72,1.02,10,615.07
44650.96,8.13,7.7,1.47,1.13,10,615.54
44651,8.3,7.73,1.41,1.31,10,615.9
44651.04,8.14,7.64,1.31,1.24,10,616.21
44651.08,8.2,7.7,1.24,1.24,10,616.07
44651.12,8.32,7.71,1.4,1.26,10,616.22
44651.17,7.19,6.59,1.33,1.3,10,616.4
