JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),
 40555.418,   121.871,    23.745,     3.471,     0.334,  4337.565,     0.000,     0.000,    18.739,  1865.885,     1.000,     3.484,  -124.944,     0.000,   240.773,   322.504,    21.706,    21.507,     0.000,
 40555.460,   128.897,    23.751,     3.443,     0.318,  4389.277,     0.000,     0.000,    18.745,  1865.885,     1.000,     3.473,  -103.721,     0.000,   258.041,   322.341,    19.642,    19.780,     0.000,
 40555.501,   124.748,    23.754,     3.454,     0.389,  4370.316,     0.000,     0.000,    18.748,  1865.885,     1.000,     3.466,  -101.888,     0.000,   258.747,   322.461,    19.119,    19.055,     0.000,
 40555.543,   121.949,    23.754,     3.433,     0.378,  4443.570,   122.928,     0.000,    18.748,  1865.885,     1.000,     3.461,    19.630,   115.970,   260.225,   322.342,    17.005,    17.218,     0.000,
 40555.585,   108.558,    23.760,     3.432,     0.323,  4418.980,     0.000,     0.000,    18.754,  1865.885,     1.000,     3.459,   -88.361,     0.000,   262.624,   322.448,    13.956,    14.582,     0.000,
 40555.626,   119.311,    23.761,     3.436,     0.347,  4491.154,     0.000,     0.000,    18.755,  1865.885,     1.000,     3.462,   -84.038,     0.000,   263.856,   322.441,    12.254,    13.199,     0.000,
 40555.668,   121.276,    23.763,     3.438,     0.317,  4503.088,   583.871,     0.000,    18.757,  1865.885,     1.000,     3.467,   454.330,   550.821,   248.523,   322.475,    10.760,    11.780,     0.000,
 40555.710,   133.183,    23.766,     3.451,     0.331,  4508.635,     0.000,     0.000,    18.760,  1865.885,     1.000,     3.478,   -91.239,     0.000,   250.971,   322.538,     9.535,    10.137,     0.000,
 40555.751,   119.398,    23.766,     3.474,     0.353,  4559.843,     0.000,     0.000,    18.760,  1865.885,     1.000,     3.492,   -62.234,     0.000,   271.345,   322.645,     5.459,     5.475,     0.000,
 40555.793,   119.016,    23.769,     3.486,     0.339,  4537.328,   316.758,     0.000,    18.763,  1865.885,     1.000,     3.508,   232.965,   298.828,   270.470,   322.693,     6.675,     6.965,     0.000,
 40555.835,   110.992,    23.768,     3.508,     0.344,  4578.035,     0.000,     0.000,    18.762,  1865.885,     1.000,     3.523,   -66.860,     0.000,   269.817,   322.803,     6.693,     7.182,     0.000,
 40555.876,   108.476,    23.768,     3.529,     0.343,  4629.623,     0.000,     0.000,    18.762,  1865.885,     1.000,     3.537,   -70.998,     0.000,   268.447,   322.899,     7.850,     8.695,     0.000,
 40555.918,   119.986,    23.765,     3.525,     0.388,  4663.612,   289.411,     0.000,    18.759,  1865.885,     1.000,     3.553,   197.353,   273.029,   267.347,   322.875,     9.451,    10.697,     0.000,
 40555.960,   109.692,    23.771,     3.545,     0.369,  4552.780,     0.000,     0.000,    18.765,  1865.885,     1.000,     3.571,   -95.798,     0.000,   248.510,   322.972,     9.921,    11.416,     0.000,
 40556.001,   120.845,    23.765,     3.579,     0.361,  4634.111,     0.000,     0.000,    18.759,  1865.885,     1.000,     3.590,  -110.833,     0.000,   234.343,   322.942,    10.300,    11.934,     0.000,
 40556.043,   120.983,    23.767,     3.598,     0.377,  4707.841,   403.413,     0.000,    18.761,  1865.885,     1.000,     3.610,   286.327,   380.578,   249.368,   323.143,     9.511,    10.965,     0.000,
 40556.085,   118.325,    23.764,     3.598,     0.345,  4753.304,     0.000,     0.000,    18.758,  1865.885,     1.000,     3.633,   -76.308,     0.000,   266.853,   323.218,     9.269,    10.673,     0.000,
 40556.126,   117.805,    23.764,     3.639,     0.392,  4684.939,     0.000,     0.000,    18.758,  1865.885,     1.000,     3.652,   -73.053,     0.000,   268.199,   323.414,     8.408,     9.431,     0.000,
 40556.168,   119.055,    23.763,     3.632,     0.356,  4659.056,   303.438,     0.000,    18.757,  1865.885,     1.000,     3.666,   209.440,   286.263,   266.822,   323.374,     9.421,    10.850,     0.000,
 40556.210,   121.560,    23.764,     3.647,     0.358,  4757.011,     0.000,     0.000,    18.758,  1865.885,     1.000,     3.676,   -84.328,     0.000,   266.809,   323.452,    12.865,    14.819,     0.000,
 40556.251,   118.817,    23.763,     3.676,     0.376,  4774.840,     0.000,     0.000,    18.757,  1865.885,     1.000,     3.681,   -82.402,     0.000,   266.809,   323.544,    11.908,    13.759,     0.000,
 40556.293,   118.049,    23.763,     3.651,     0.358,  4723.085,     0.000,     0.000,    18.757,  1865.885,     1.000,     3.685,   -77.014,     0.000,   266.809,   323.466,     9.409,    10.949,     0.000,
 40556.335,   119.900,    23.764,     3.660,     0.345,  4730.040,     0.000,     0.000,    18.758,  1865.885,     1.000,     3.689,   -91.003,     0.000,   251.208,   323.517,     8.693,    10.001,     0.000,
 40556.376,   125.771,    23.762,     3.681,     0.350,  4735.480,     0.000,     0.000,    18.756,  1865.885,     1.000,     3.696,   -68.006,     0.000,   271.598,   323.611,     7.691,     8.302,     0.000,
 40556.418,   125.166,    23.764,     3.699,     0.366,  4772.359,   365.525,     0.000,    18.758,  1865.885,     1.000,     3.708,   277.674,   344.835,   259.361,   323.603,     1.711,     1.208,     0.000,
 40556.460,   130.505,    23.761,     3.701,     0.348,  4723.502,     0.000,     0.000,    18.755,  1865.885,     1.000,     3.722,   -76.529,     0.000,   246.458,   323.705,     0.044,    -0.761,     0.000,
 40556.501,   124.651,    23.766,     3.707,     0.332,  4757.272,     0.000,     0.000,    18.760,  1865.885,     1.000,     3.738,   -48.721,     0.000,   263.140,   323.723,    -4.886,    -6.976,     0.000,
 40556.543,   127.196,    23.760,     3.726,     0.406,  4747.732,     0.000,     0.000,    18.754,  1865.885,     1.000,     3.756,   -57.533,     0.000,   246.944,   323.816,    -8.469,   -10.870,     0.000,
 40556.585,   124.989,    23.762,     3.777,     0.338,  4720.671,     0.000,     0.000,    18.756,  1865.885,     1.000,     3.776,    19.323,     0.000,   301.619,   324.047,   -19.031,   -22.720,     0.000,
 40556.626,   133.483,    23.762,     3.800,     0.361,  4771.709,     0.000,     0.000,    18.756,  1865.885,     1.000,     3.800,     4.439,     0.000,   296.866,   324.156,   -14.084,   -17.644,     0.000,
 40556.668,   128.422,    23.764,     3.822,     0.396,  4763.807,   432.116,     0.000,    18.758,  1865.885,     1.000,     3.822,   407.253,   407.656,   279.779,   324.257,   -21.471,   -22.604,     0.000,
 40556.710,   127.950,    23.764,     3.842,     0.331,  4761.931,     0.000,     0.000,    18.758,  1865.885,     1.000,     3.842,    -2.898,     0.000,   292.605,   324.350,   -13.823,   -15.024,     0.000,
 40556.751,   134.313,    23.761,     3.862,     0.364,  4799.642,     0.000,     0.000,    18.755,  1865.885,     1.000,     3.862,    28.683,     0.000,   294.981,   324.444,   -26.060,   -32.087,     0.000,
 40556.793,   130.622,    23.767,     3.886,     0.385,  4735.325,     0.000,     0.000,    18.761,  1865.885,     1.000,     3.886,    68.121,     0.000,   319.166,   324.560,   -33.355,   -40.160,     0.000,
 40556.835,   130.312,    23.764,     3.914,     0.432,  4767.709,     0.000,     0.000,    18.758,  1865.885,     1.000,     3.914,    69.596,     0.000,   322.292,   324.688,   -30.247,   -41.745,     0.000,
 40556.876,   133.429,    23.763,     3.940,     0.383,  4821.534,     0.000,     0.000,    18.757,  1865.885,     1.000,     3.940,    57.080,     0.000,   323.143,   324.811,   -24.413,   -34.335,     0.000,
 40556.918,   133.626,    23.764,     3.968,     0.363,  4680.395,     0.000,     0.000,    18.758,  1865.885,     1.000,     3.968,   162.063,     0.000,   321.353,   324.943,   -70.866,   -94.787,     0.000,
 40556.960,   131.014,    23.762,     4.011,     0.383,  4806.828,     0.000,     0.000,    18.756,  1865.885,     1.000,     3.996,    59.144,     0.000,   320.362,   325.128,   -28.743,   -35.166,     0.000,
 40557.002,   135.348,    23.765,     4.035,     0.334,  4837.537,     0.000,     0.000,    18.759,  1865.885,     1.000,     4.013,    54.774,     0.000,   320.297,   325.253,   -24.735,   -34.995,     0.000,
 40557.043,   131.269,    23.764,     4.035,     0.383,  4839.766,     0.000,     0.000,    18.758,  1865.885,     1.000,     4.024,    51.214,     0.000,   319.901,   325.245,   -21.831,   -34.727,     0.000,
 40557.085,   136.398,    23.760,     4.063,     0.381,  4773.832,     0.000,     0.000,    18.754,  1865.885,     1.000,     4.035,   101.575,     0.000,   296.437,   325.368,   -49.300,   -81.206,     0.000,
 40557.126,   130.002,    23.760,     4.058,     0.367,  4817.080,     0.000,     0.000,    18.754,  1865.885,     1.000,     4.046,    45.485,     0.000,   273.307,   325.351,   -36.977,   -60.552,     0.000,
 40557.168,   131.530,    23.766,     4.072,     0.402,  4822.146,     0.000,     0.000,    18.760,  1865.885,     1.000,     4.056,    76.204,     0.000,   314.308,   325.427,   -34.138,   -53.185,     0.000,
 40557.210,   142.909,    23.764,     4.092,     0.352,  4926.933,     0.000,     0.000,    18.758,  1865.885,     1.000,     4.068,    65.786,     0.000,   315.250,   325.514,   -29.507,   -46.543,     0.000,
 40557.252,   134.998,    23.766,     4.083,     0.383,  5006.715,     0.000,     0.000,    18.760,  1865.885,     1.000,     4.079,    23.891,     0.000,   301.971,   325.479,   -20.382,   -27.018,     0.000,
 40557.293,   132.540,    23.766,     4.086,     0.352,  4967.375,     0.000,     0.000,    18.760,  1865.885,     1.000,     4.086,   -15.691,     0.000,   279.092,   325.500,   -13.962,   -16.754,     0.000,
 40557.335,   133.834,    23.768,     4.092,     0.362,  4893.063,     0.000,     0.000,    18.762,  1865.885,     1.000,     4.092,    -2.447,     0.000,   294.739,   325.527,   -13.422,   -14.920,     0.000,
 40557.376,   117.839,    23.765,     4.105,     0.366,  4985.144,     0.000,     0.000,    18.759,  1865.885,     1.000,     4.102,     7.778,     0.000,   298.970,   325.584,   -16.639,   -17.754,     0.000,
 40557.418,   131.756,    23.767,     4.127,     0.371,  4950.925,     0.000,     0.000,    18.761,  1865.885,     1.000,     4.119,    24.007,     0.000,   301.895,   325.687,   -23.545,   -24.253,     0.000,
 40557.460,   127.361,    23.769,     4.151,     0.433,  4900.238,     0.000,     0.000,    18.763,  1865.885,     1.000,     4.140,    33.356,     0.000,   310.579,   325.797,   -23.266,   -25.308,     0.000,
 40557.501,   133.414,    23.767,     4.192,     0.364,  5038.784,     0.000,     0.000,    18.761,  1865.885,     1.000,     4.166,    63.570,     0.000,   328.210,   325.987,   -24.894,   -36.452,     0.000,
 40557.543,   125.733,    23.771,     4.201,     0.402,  5032.664,     0.000,     0.000,    18.765,  1865.885,     1.000,     4.194,    74.537,     0.000,   329.553,   326.024,   -30.581,   -40.427,     0.000,
 40557.585,   122.785,    23.772,     4.256,     0.373,  4989.346,     0.000,     0.000,    18.766,  1865.885,     1.000,     4.222,    79.077,     0.000,   331.962,   326.284,   -31.638,   -41.761,     0.000,
 40557.626,   116.411,    23.770,     4.260,     0.388,  5010.213,     0.000,     0.000,    18.764,  1865.885,     1.000,     4.250,    75.109,     0.000,   332.351,   326.298,   -30.296,   -38.760,     0.000,
 40557.668,   120.325,    23.772,     4.289,     0.410,  5009.780,   275.810,     0.000,    18.766,  1865.885,     1.000,     4.274,   293.688,   260.198,   292.170,   326.450,   -30.338,   -37.432,     0.000,
 40557.710,   128.686,    23.772,     4.321,     0.383,  4940.402,     0.000,     0.000,    18.766,  1865.885,     1.000,     4.298,   154.910,     0.000,   283.685,   326.565,   -87.676,  -110.114,     0.000,
 40557.751,   126.434,    23.774,     4.339,     0.369,  5015.333,     0.000,     0.000,    18.768,  1865.885,     1.000,     4.327,    52.056,     0.000,   286.365,   326.674,   -39.795,   -52.570,     0.000,
 40557.793,   116.303,    23.780,     4.388,     0.375,  5044.848,    57.792,     0.000,    18.774,  1865.885,     1.000,     4.353,   166.059,    54.521,   286.787,   326.913,   -63.761,   -87.904,     0.000,
 40557.835,   124.723,    23.776,     4.389,     0.395,  5132.974,     0.000,     0.000,    18.770,  1865.885,     1.000,     4.377,    53.496,     0.000,   281.978,   326.910,   -39.311,   -59.117,     0.000,
 40557.876,   118.745,    23.782,     4.406,     0.380,  5166.650,     0.000,     0.000,    18.776,  1865.885,     1.000,     4.396,    17.412,     0.000,   293.487,   327.003,   -22.535,   -28.393,     0.000,
 40557.918,   118.573,    23.782,     4.440,     0.435,  5233.627,    92.736,     0.000,    18.776,  1865.885,     1.000,     4.415,   150.145,    87.487,   311.045,   327.158,   -31.754,   -47.017,     0.000,
 40557.960,   115.625,    23.786,     4.449,     0.451,  5173.553,     0.000,     0.000,    18.780,  1865.885,     1.000,     4.437,    40.097,     0.000,   282.224,   327.200,   -33.779,   -51.294,     0.000,
 40558.001,   120.662,    23.788,     4.453,     0.371,  5176.727,     0.000,     0.000,    18.782,  1865.885,     1.000,     4.452,   -19.890,     0.000,   266.563,   327.226,   -17.307,   -23.466,     0.000,
 40558.043,   115.481,    23.791,     4.458,     0.387,  5128.754,     0.000,     0.000,    18.785,  1865.885,     1.000,     4.458,   -33.681,     0.000,   259.319,   327.249,   -15.037,   -19.212,     0.000,
 40558.085,   114.329,    23.792,     4.458,     0.412,  5202.635,     0.000,     0.000,    18.786,  1865.885,     1.000,     4.458,   -47.494,     0.000,   249.923,   327.248,   -12.333,   -17.498,     0.000,
 40558.126,   113.566,    23.797,     4.454,     0.413,  5234.664,     0.000,     0.000,    18.791,  1865.885,     1.000,     4.454,   -48.695,     0.000,   248.526,   327.230,   -12.626,   -17.384,     0.000,
 40558.168,   109.134,    23.798,     4.448,     0.402,  5146.636,   812.018,     0.000,    18.792,  1865.885,     1.000,     4.448,   703.026,   766.055,   247.494,   327.202,    -6.866,    -9.812,     0.000,
 40558.210,   107.213,    23.799,     4.440,     0.409,  5137.516,     0.000,     0.000,    18.793,  1865.885,     1.000,     4.440,   -71.914,     0.000,   243.868,   327.166,    -3.939,    -7.445,     0.000,
 40558.251,   122.903,    23.802,     4.431,     0.411,  5138.167,     0.000,     0.000,    18.796,  1865.885,     1.000,     4.431,   -73.035,     0.000,   243.563,   327.125,    -3.875,    -6.652,     0.000,
 40558.293,   118.420,    23.802,     4.423,     0.372,  5121.336,    41.681,     0.000,    18.796,  1865.885,     1.000,     4.423,   -33.746,    39.322,   242.171,   327.084,    -4.369,    -7.476,     0.000,
 40558.335,   126.275,    23.803,     4.413,     0.376,  5154.199,     0.000,     0.000,    18.797,  1865.885,     1.000,     4.413,   -84.219,     0.000,   238.861,   327.041,    -1.166,    -2.795,     0.000,
 40558.376,   118.924,    23.808,     4.406,     0.364,  5116.594,     0.000,     0.000,    18.802,  1865.885,     1.000,     4.406,   -40.910,     0.000,   268.453,   327.006,    -7.689,    -9.954,     0.000,
 40558.418,   112.697,    23.808,     4.401,     0.406,  5166.872,   468.074,     0.000,    18.802,  1865.885,     1.000,     4.401,   379.898,   441.579,   248.180,   326.980,    -6.569,   -10.551,     0.000,
 40558.460,   113.463,    23.807,     4.397,     0.379,  5186.703,     0.000,     0.000,    18.801,  1865.885,     1.000,     4.397,     3.084,     0.000,   300.076,   326.963,   -12.245,   -17.726,     0.000,
 40558.501,   117.326,    23.814,     4.397,     0.381,  5111.759,     0.000,     0.000,    18.808,  1865.885,     1.000,     4.397,   -12.978,     0.000,   282.846,   326.961,   -12.573,   -18.564,     0.000,
 40558.543,   113.994,    23.812,     4.396,     0.371,  5097.586,   128.075,     0.000,    18.806,  1865.885,     1.000,     4.396,   124.131,   120.825,   299.563,   326.956,   -13.578,   -17.121,     0.000,
 40558.585,   118.156,    23.817,     4.395,     0.386,  5125.404,     0.000,     0.000,    18.811,  1865.885,     1.000,     4.395,    -0.866,     0.000,   297.104,   326.951,   -13.753,   -15.229,     0.000,
 40558.626,   111.373,    23.816,     4.390,     0.384,  5006.365,     0.000,     0.000,    18.810,  1865.885,     1.000,     4.390,   -11.276,     0.000,   292.525,   326.932,   -11.025,   -12.106,     0.000,
 40558.668,   114.022,    23.814,     4.383,     0.369,  5135.788,   271.095,     0.000,    18.808,  1865.885,     1.000,     4.383,   250.623,   255.750,   295.077,   326.898,   -12.802,   -13.892,     0.000,
 40558.710,   116.687,    23.820,     4.375,     0.497,  5074.386,     0.000,     0.000,    18.814,  1865.885,     1.000,     4.375,    -4.590,     0.000,   295.075,   326.862,   -13.272,   -13.924,     0.000,
 40558.751,   124.011,    23.816,     4.366,     0.393,  5113.294,     0.000,     0.000,    18.810,  1865.885,     1.000,     4.366,    -6.234,     0.000,   294.282,   326.820,   -12.886,   -13.418,     0.000,
 40558.793,   113.694,    23.819,     4.356,     0.413,  5051.374,   245.366,     0.000,    18.813,  1865.885,     1.000,     4.356,   224.379,   231.478,   293.854,   326.770,   -12.648,   -13.170,     0.000,
 40558.835,   114.484,    23.819,     4.342,     0.398,  5070.638,     0.000,     0.000,    18.813,  1865.885,     1.000,     4.342,    -9.140,     0.000,   292.910,   326.707,   -12.079,   -12.578,     0.000,
 40558.876,   113.032,    23.823,     4.324,     0.403,  5045.031,     0.000,     0.000,    18.817,  1865.885,     1.000,     4.324,   -12.902,     0.000,   291.275,   326.620,   -10.915,   -11.527,     0.000,
 40558.918,   117.670,    23.822,     4.298,     0.443,  5029.575,    30.558,     0.000,    18.816,  1865.885,     1.000,     4.298,    18.584,    28.829,   292.143,   326.495,   -11.865,   -12.242,     0.000,
 40558.960,   115.681,    23.822,     4.263,     0.430,  5036.899,     0.000,     0.000,    18.816,  1865.885,     1.000,     4.263,    -9.771,     0.000,   292.173,   326.336,   -11.981,   -12.410,     0.000,
 40559.001,   116.572,    23.823,     4.220,     0.376,  5038.479,     0.000,     0.000,    18.817,  1865.885,     1.000,     4.220,    -7.176,     0.000,   292.967,   326.135,   -12.849,   -13.142,     0.000,
 40559.043,   124.213,    23.824,     4.174,     0.402,  5001.717,     4.235,     0.000,    18.818,  1865.885,     1.000,     4.173,    29.245,     3.995,   305.860,   325.931,   -23.255,   -22.065,     0.000,
 40559.085,   126.433,    23.821,     4.130,     0.380,  5049.027,     0.000,     0.000,    18.815,  1865.885,     1.000,     4.125,    32.491,     0.000,   290.304,   325.707,   -34.976,   -32.918,     0.000,
 40559.126,   124.367,    23.824,     4.097,     0.371,  4994.672,     0.000,     0.000,    18.818,  1865.885,     1.000,     4.080,    62.213,     0.000,   320.839,   325.550,   -34.738,   -32.186,     0.000,
 40559.168,   121.925,    23.825,     4.054,     0.394,  5003.968,     0.000,     0.000,    18.819,  1865.885,     1.000,     4.039,    70.808,     0.000,   325.248,   325.348,   -35.732,   -35.175,     0.000,
 40559.210,   114.386,    23.828,     4.030,     0.413,  4970.418,     0.000,     0.000,    18.822,  1865.885,     1.000,     4.003,    71.199,     0.000,   325.512,   325.242,   -35.489,   -35.439,     0.000,
 40559.251,   128.727,    23.828,     3.972,     0.391,  4948.289,     0.000,     0.000,    18.822,  1865.885,     1.000,     3.972,    78.799,     0.000,   328.623,   324.968,   -37.494,   -37.650,     0.000,
 40559.293,   134.851,    23.825,     3.945,     0.418,  4938.821,   291.906,     0.000,    18.819,  1865.885,     1.000,     3.945,   348.160,   275.383,   324.863,   324.840,   -37.355,   -35.399,     0.000,
 40559.335,   124.041,    23.824,     3.921,     0.387,  4976.841,     0.000,     0.000,    18.818,  1865.885,     1.000,     3.921,    67.591,     0.000,   319.660,   324.730,   -37.261,   -35.400,     0.000,
 40559.377,   142.558,    23.827,     3.898,     0.358,  4942.943,     0.000,     0.000,    18.821,  1865.885,     1.000,     3.898,    49.332,     0.000,   302.479,   324.619,   -37.046,   -34.426,     0.000,
 40559.418,   121.470,    23.826,     3.877,     0.351,  4910.985,   332.557,     0.000,    18.820,  1865.885,     1.000,     3.877,   388.989,   313.733,   322.325,   324.520,   -40.012,   -37.438,     0.000,
 40559.460,   126.627,    23.826,     3.860,     0.339,  4905.882,     0.000,     0.000,    18.820,  1865.885,     1.000,     3.860,    75.984,     0.000,   325.772,   324.441,   -38.309,   -36.346,     0.000,
 40559.501,   133.920,    23.826,     3.847,     0.383,  4865.582,     0.000,     0.000,    18.820,  1865.885,     1.000,     3.847,    87.999,     0.000,   326.699,   324.381,   -45.377,   -40.304,     0.000,
 40559.543,   137.003,    23.829,     3.840,     0.351,  4917.618,   303.169,     0.000,    18.823,  1865.885,     1.000,     3.840,   401.282,   286.009,   334.976,   324.345,   -52.161,   -52.481,     0.000,
 40559.585,   137.171,    23.828,     3.836,     0.368,  4906.502,     0.000,     0.000,    18.822,  1865.885,     1.000,     3.836,   102.282,     0.000,   336.470,   324.327,   -43.413,   -46.727,     0.000,
 40559.627,   129.943,    23.824,     3.833,     0.363,  4802.665,     0.000,     0.000,    18.818,  1865.885,     1.000,     3.833,    91.521,     0.000,   333.690,   324.314,   -40.736,   -41.409,     0.000,
 40559.668,   132.784,    23.828,     3.832,     0.380,  4827.729,   293.130,     0.000,    18.822,  1865.885,     1.000,     3.832,   357.985,   276.538,   328.227,   324.307,   -39.516,   -38.011,     0.000,
 40559.710,   132.024,    23.829,     3.831,     0.326,  4791.636,     0.000,     0.000,    18.823,  1865.885,     1.000,     3.831,    63.379,     0.000,   305.185,   324.301,   -41.264,   -41.231,     0.000,
 40559.752,   142.071,    23.826,     3.828,     0.362,  4835.630,     0.000,     0.000,    18.820,  1865.885,     1.000,     3.828,    32.944,     0.000,   277.238,   324.291,   -41.208,   -38.789,     0.000,
 40559.793,   128.094,    23.826,     3.826,     0.351,  4871.526,   542.798,     0.000,    18.820,  1865.885,     1.000,     3.826,   534.889,   512.073,   273.311,   324.279,   -38.175,   -35.608,     0.000,
 40559.835,   135.999,    23.825,     3.832,     0.358,  4699.857,     0.000,     0.000,    18.819,  1865.885,     1.000,     3.832,   143.771,     0.000,   280.419,   324.303,   -83.829,  -103.826,     0.000,
 40559.877,   135.443,    23.820,     3.854,     0.279,  4370.461,     0.000,     0.000,    18.814,  1865.885,     1.000,     3.854,   226.695,     0.000,   280.815,   324.405,  -108.916,  -161.369,     0.000,
 40559.918,   140.599,    23.819,     3.890,     0.323,  4016.938,   165.778,     0.000,    18.813,  1865.885,     1.000,     3.890,   490.293,   156.394,   276.943,   324.573,  -163.149,  -218.381,     0.000,
 40559.960,   137.327,    23.816,     3.922,     0.293,  4753.289,     0.000,     0.000,    18.810,  1865.885,     1.000,     3.922,   170.178,     0.000,   274.368,   324.728,   -91.691,  -128.848,     0.000,
 40560.002,   123.429,    23.823,     3.945,     0.380,  4954.683,     0.000,     0.000,    18.817,  1865.885,     1.000,     3.945,   186.909,     0.000,   271.821,   324.833,  -107.920,  -132.001,     0.000,
 40560.043,   136.748,    23.820,     3.967,     0.351,  4764.459,     0.000,     0.000,    18.814,  1865.885,     1.000,     3.967,   240.995,     0.000,   274.479,   324.941,  -127.179,  -164.278,     0.000,
 40560.085,   131.646,    23.809,     4.061,     0.224,  4299.693,     0.000,     0.000,    18.803,  1865.885,     1.000,     4.000,   350.252,     0.000,   272.887,   325.310,  -175.870,  -226.806,     0.000,
 40560.127,   129.061,    23.806,     4.123,     0.187,  4394.307,     0.000,     0.000,    18.800,  1865.885,     1.000,     4.034,   271.736,     0.000,   271.000,   325.725,  -126.778,  -199.683,     0.000,
 40560.168,   117.678,    23.803,     4.104,     0.234,  5288.792,     0.000,     0.000,    18.797,  1865.885,     1.000,     4.057,   194.914,     0.000,   270.605,   325.588,   -90.516,  -159.381,     0.000,
 40560.210,   117.043,    23.804,     4.104,     0.170,  5228.917,     0.000,     0.000,    18.798,  1865.885,     1.000,     4.071,   168.356,     0.000,   268.224,   325.577,   -75.071,  -150.639,     0.000,
 40560.253,   112.401,    23.794,     4.130,     0.142,  4638.046,     0.000,     0.000,    18.788,  1865.885,     1.000,     4.088,   214.365,     0.000,   265.215,   325.701,   -91.980,  -182.871,     0.000,
 40560.293,   122.603,    23.786,     4.155,     0.180,  4365.401,     0.000,     0.000,    18.780,  1865.885,     1.000,     4.112,   217.003,     0.000,   265.215,   325.815,   -83.171,  -194.433,     0.000,
 40560.335,   117.364,    23.785,     4.173,     0.189,  4791.618,     0.000,     0.000,    18.779,  1865.885,     1.000,     4.135,   165.164,     0.000,   262.208,   325.906,   -75.719,  -153.142,     0.000,
 40560.378,   113.405,    23.794,     4.202,     0.154,  4841.750,     0.000,     0.000,    18.788,  1865.885,     1.000,     4.155,   153.243,     0.000,   262.714,   326.045,   -61.651,  -154.924,     0.000,
 40560.418,   116.555,    23.788,     4.205,     0.214,  4815.696,   689.663,     0.000,    18.782,  1865.885,     1.000,     4.175,   809.478,   650.626,   265.215,   326.051,   -51.769,  -167.919,     0.000,
 40560.461,    90.571,    23.778,     4.219,     0.289,  5181.202,     0.000,     0.000,    18.772,  1865.885,     1.000,     4.196,   145.910,     0.000,   265.499,   326.121,   -47.780,  -158.753,     0.000,
 40560.503,   110.366,    23.776,     4.252,     0.148,  4844.049,     0.000,     0.000,    18.770,  1865.885,     1.000,     4.221,   202.126,     0.000,   269.272,   326.257,   -54.212,  -204.900,     0.000,
 40560.544,   108.443,    23.762,     4.345,     0.033,  2622.695,     0.000,     0.000,    18.756,  1865.885,     1.000,     4.262,   401.651,     0.000,   274.508,   326.666,   -60.551,  -393.258,     0.000,
 40560.586,   110.675,    23.756,     4.379,     0.182,  4645.551,     0.000,     0.000,    18.750,  1865.885,     1.000,     4.299,   154.832,     0.000,   268.449,   326.874,   -35.267,  -177.989,     0.000,
 40560.628,   110.512,    23.780,     4.345,     0.319,  6540.475,     0.000,     0.000,    18.774,  1865.885,     1.000,     4.323,   113.182,     0.000,   265.177,   326.719,   -35.726,  -138.999,     0.000,
 40560.669,   107.264,    23.773,     4.352,     0.445,  6359.157,     0.000,     0.000,    18.767,  1865.885,     1.000,     4.338,    74.452,     0.000,   309.381,   326.759,   -15.134,   -76.696,     0.000,
 40560.711,   111.628,    23.767,     4.372,     0.215,  5327.807,     0.000,     0.000,    18.761,  1865.885,     1.000,     4.355,   104.721,     0.000,   305.699,   326.838,   -15.625,  -110.235,     0.000,
 40560.751,   116.864,    23.756,     4.372,     0.215,  5205.569,     0.000,     0.000,    18.750,  1865.885,     1.000,     4.366,    32.474,     0.000,   304.106,   326.841,    -1.294,   -53.916,     0.000,
 40560.794,   100.063,    23.751,     4.383,     0.177,  5094.264,     0.000,     0.000,    18.745,  1865.885,     1.000,     4.373,    54.994,     0.000,   303.717,   326.893,    -1.379,   -76.790,     0.000,
 40560.836,   111.799,    23.744,     4.388,     0.169,  4840.585,     0.000,     0.000,    18.738,  1865.885,     1.000,     4.379,    37.149,     0.000,   299.268,   326.921,     9.615,   -74.417,     0.000,
 40560.877,    97.394,    23.740,     4.385,     0.200,  4785.465,     0.000,     0.000,    18.734,  1865.885,     1.000,     4.381,     8.804,     0.000,   279.059,   326.905,    13.200,   -69.850,     0.000,
 40560.919,   109.902,    23.736,     4.377,     0.195,  4931.342,     0.000,     0.000,    18.730,  1865.885,     1.000,     4.377,   -24.250,     0.000,   255.410,   326.869,    16.702,   -63.911,     0.000,
 40560.961,   104.433,    23.730,     4.372,     0.194,  5120.459,     0.000,     0.000,    18.724,  1865.885,     1.000,     4.372,    -2.827,     0.000,   289.710,   326.845,    12.829,   -47.137,     0.000,
 40561.002,   100.618,    23.724,     4.363,     0.202,  5231.295,     0.000,     0.000,    18.718,  1865.885,     1.000,     4.363,   -50.877,     0.000,   250.648,   326.804,    16.334,   -41.614,     0.000,
 40561.044,   104.968,    23.720,     4.350,     0.320,  4905.263,     0.000,     0.000,    18.714,  1865.885,     1.000,     4.350,   -55.703,     0.000,   248.207,   326.743,    22.902,   -45.736,     0.000,
 40561.085,    95.301,    23.713,     4.333,     0.186,  5046.165,     0.000,     0.000,    18.707,  1865.885,     1.000,     4.333,   -66.955,     0.000,   246.018,   326.665,    13.433,   -27.127,     0.000,
