$,,,,,,
,,,,,,
jday,tem,dew,windforce,windangle,cloud,pressure
44719.33,13.36,9.95,0.34,1.58,9.8,567.87
44719.38,13.46,9.37,0.39,1.01,9.74,567.89
44719.42,17.01,10.05,0.53,1.13,8.56,567.68
44719.46,17.18,10.19,1.27,1.25,8.04,567.72
44719.5,17.15,9.83,1.68,1.12,9.6,567.72
44719.54,18.76,10.52,1.6,0.83,9.9,567.59
44719.58,18.08,10.92,1.67,0.68,10,567.18
44719.62,17.74,11.58,1.63,0.64,10,566.84
44719.67,16.89,11.63,1.5,0.49,10,566.67
44719.71,16.5,12.01,1.42,0.46,10,566.21
44719.75,16.07,11.08,1.41,0.34,10,566.87
44719.79,15.92,10.88,1.55,0.21,9.98,566.64
44719.83,16.18,11.51,0.96,0.34,10,567.12
44719.88,16.26,12.1,0.66,0.14,9.64,567.33
44719.92,16.03,12.59,0.63,0.69,9.68,567.57
44719.96,14.44,12.7,0.46,1.08,9.96,567.99
44720,14.35,12.73,0.12,0.91,10,567.78
44720.04,13.93,12.67,0.06,2.72,10,567.46
44720.08,13.98,12.8,0.05,1.76,10,567.18
44720.12,13.89,12.8,0.06,0.34,10,566.97
44720.17,13.75,12.76,0.59,2.88,10,566.72
44720.21,13.85,12.85,0.6,3.09,10,566.59
44720.25,12.7,12.24,0.47,2.87,10,567.06
44720.29,12.8,12.15,0.41,0.14,10,566.87
44720.33,12.7,12.08,0.84,0.41,10,567.26
44720.38,13.14,12.11,0.8,0.29,10,567.35
44720.42,14.96,11.89,0.8,0.37,9.4,567.07
44720.46,14.99,11.49,0.91,0.31,10,567.22
44720.5,15.47,11.87,1.08,0.34,10,566.95
44720.54,16.41,12.45,1.26,0.33,10,566.58
44720.58,16.66,12.84,1.37,0.29,9.96,566.29
44720.62,16.59,12.69,1.53,0.27,10,565.95
44720.67,16.95,12.75,1.51,0.34,10,565.77
44720.71,15.97,12.25,1.56,0.45,10,565.41
44720.75,14.74,11.17,1.27,0.61,10,566.78
44720.79,14.59,11.17,0.76,0.29,9.94,566.28
44720.83,14.67,11.56,0.69,0.05,9.92,566.07
44720.88,14.6,11.78,0.75,0.26,10,566.59
44720.92,14.15,11.99,0.83,0.59,9.8,566.84
44720.96,12.92,11.33,0.71,0.01,9.92,567.23
44721,12.88,11.45,0.54,2.59,9.94,567.03
44721.04,12.58,11.7,0.49,2.04,9.84,566.78
44721.08,12.5,11.8,0.24,1.58,9.88,566.27
44721.12,12.49,11.93,0.05,2.72,10,566.14
44721.17,12.33,11.92,0.49,0.59,10,565.86
44721.21,12.3,11.97,0.75,2.97,10,565.95
44721.25,11.63,11.27,0.49,1.4,10,566.55
44721.29,11.63,11.22,0.63,0.78,10,566.4
44721.33,11.65,11.28,0.79,0.65,10,566.87
44721.38,11.71,11.19,0.92,0.67,9.94,566.9
44721.42,13.15,11.55,0.97,0.56,9.7,567.12
44721.46,13.29,11.2,1.14,0.67,10,567.12
44721.5,13.92,10.91,1.55,0.77,10,567.05
44721.54,15.2,11.19,1.6,0.64,10,566.86
44721.58,15.23,11.25,1.61,0.55,10,566.37
44721.62,14.89,11.37,1.63,0.44,10,565.91
44721.67,15.11,11.51,1.71,0.47,10,565.8
44721.71,14.85,11.78,1.63,0.53,10,565.38
44721.75,13.87,11.48,1.57,0.62,10,566.86
44721.79,13.75,11.52,1.17,0.4,10,566.52
44721.83,13.61,11.66,0.78,0.69,9.98,566.51
44721.88,13.46,12.02,0.8,0.68,9.9,567.21
44721.92,13.61,12.48,0.6,0.9,9.98,567.3
44721.96,12.48,12.08,0.49,1.1,10,567.32
44722,12.42,12.01,0.57,0.89,10,567.17
44722.04,12.37,11.99,0.45,0.78,10,566.84
44722.08,12.21,11.95,0.47,0.82,10,566.56
44722.12,12.32,11.94,0.44,0.8,10,566.1
44722.17,11.99,11.85,0.61,0.49,10,566.01
44722.21,12.16,11.85,0.71,0.38,10,565.91
44722.25,12.37,11.72,0.95,0.36,10,566.37
44722.29,12.13,11.73,0.86,0.6,10,566.34
44722.33,11.97,11.6,0.91,0.55,10,566.64
44722.38,11.67,11.42,0.91,0.5,10,566.67
44722.42,13.41,12.08,0.73,0.55,10,566.73
44722.46,13.37,11.97,0.92,0.49,10,566.89
44722.5,13.8,11.86,1.24,0.37,10,566.75
44722.54,14.41,12.27,1.45,0.23,10,566.4
44722.58,14.48,12.14,1.45,0.28,10,566.16
44722.62,14.03,11.94,1.47,0.31,10,565.99
44722.67,13.8,12.29,1.58,0.38,10,565.85
44722.71,13.82,12.01,1.75,0.52,10,565.59
44722.75,11.91,11.52,1.47,0.64,10,567.34
44722.79,12.12,11.32,1.36,0.75,10,566.2
44722.83,12.65,11.33,1.18,0.84,10,566.96
44722.88,13.06,11.74,1.07,0.97,10,567.16
44722.92,12.75,11.52,0.6,1.21,10,567.54
44722.96,11.82,10.91,0.4,1.42,10,567.59
44723,11.59,11.02,0.5,1.74,10,567.54
44723.04,11.27,10.93,0.54,1.88,10,567.33
44723.08,11.22,10.95,0.3,2.41,10,566.86
44723.12,11.24,10.94,0.28,0.13,10,566.52
44723.17,10.77,10.65,0.24,3.13,10,566.28
44723.21,11.03,10.74,0.17,0.51,10,566.09
44723.25,11.1,10.72,0.31,1.7,10,566.47
44723.29,11.19,10.61,0.26,2.95,10,566.52
44723.33,11.39,10.61,0.4,0.56,10,566.62
44723.38,11.56,10.11,0.34,1.32,10,566.91
44723.42,13.65,10.67,0.24,1.56,10,567.04
44723.46,14.02,10.74,0.36,2.44,9.6,566.82
44723.5,14.69,11.07,0.32,0.09,9,566.57
44723.54,16.57,11.86,0.79,0.73,9.82,566.27
44723.58,16.26,12.28,1.02,0.36,10,565.83
44723.62,15.75,12.07,1.07,0.06,10,565.27
44723.67,15.85,12.22,1.12,0.06,10,564.91
44723.71,15.95,12.37,1.03,3.06,10,564.47
44723.75,15.43,12.38,0.92,3.12,10,565.32
44723.79,14.84,12.34,1.35,0.29,10,564.61
44723.83,14.91,12.66,1.26,0.58,10,565.48
44723.88,14.88,13.01,1.15,0.48,10,565.82
44723.92,14.15,12.85,1.08,0.43,10,566.32
44723.96,12.99,12.5,0.72,0.43,10,566.4
44724,12.93,12.62,0.6,0.8,10,566.41
44724.04,12.55,12.41,0.61,0.44,10,566.29
44724.08,12.46,12.35,0.92,0.43,10,565.92
44724.12,12.55,12.42,1.04,0.53,10,565.66
44724.17,12.3,12.21,1.04,0.61,10,565.58
44724.21,12.41,12.26,1.05,0.66,10,565.56
44724.25,12.78,12.2,1.07,1.08,10,566.22
44724.29,12.51,12.07,0.72,0.93,10,566.03
44724.33,12.08,11.82,0.62,1.39,10,566.68
44724.38,11.63,11.42,0.9,1.01,10,566.73
44724.42,12.98,11.36,1.16,0.93,10,566.97
44724.46,13.41,11.23,1.3,0.8,10,567.15
44724.5,13.32,11.12,1.31,0.61,10,567.17
44724.54,15.04,11.69,1.33,0.55,10,567.19
44724.58,15.01,12.06,1.56,0.55,10,566.91
44724.62,14.58,12.45,1.32,0.59,9.7,566.72
44724.67,15.25,12.52,1.5,0.71,10,566.5
44724.71,15.32,12.98,1.56,0.77,10,566.15
44724.75,13.9,11.93,1.45,1.13,10,567.48
44724.79,14.07,11.93,0.78,1.01,9.52,566.5
44724.83,14.2,12.17,0.85,1.52,9.88,567.11
44724.88,14.04,12.47,0.5,1.88,9.4,567.75
44724.92,13.75,12.63,0.33,2.35,9.56,567.93
44724.96,12.96,12.56,0.29,2.97,9.02,568.1
44725,13.33,12.71,0.29,0.14,9.7,568.02
44725.04,13.17,12.64,0.24,2.43,10,567.86
44725.08,13.31,12.68,0.37,1.7,10,567.56
44725.12,13.2,12.65,0.56,1.52,10,567.37
44725.17,12.74,12.14,0.6,1.53,10,567.28
44725.21,12.69,12.13,0.64,1.42,10,567.36
44725.25,11.86,11.29,0.53,1.67,10,567.84
44725.29,11.72,11.21,0.48,1.8,10,567.92
44725.33,11.76,11.12,0.83,1.83,10,568.11
44725.38,11.47,11.1,0.99,1.52,10,568.57
44725.42,12.7,10.43,1.27,1.07,10,568.89
44725.46,12.25,10.2,1.14,0.91,10,568.97
44725.5,12.09,9.59,1.06,0.77,10,569.03
44725.54,13.22,9.77,0.93,0.43,10,568.84
44725.58,13.63,9.63,0.97,0.31,10,568.43
44725.62,14.11,9.28,1.14,0.32,10,568.42
44725.67,14.67,9.38,1.14,0.19,9.98,567.98
44725.71,15.63,9.32,0.99,0.13,9.96,567.84
44725.75,13.33,8.22,0.73,0.58,9.48,568.84
44725.79,13.53,7.92,0.67,0.2,8.84,568.07
44725.83,13.44,8.45,0.57,2.95,9.72,568.36
44725.88,13.26,8.57,0.19,1.77,9.98,569.21
44725.92,12.35,8.71,0.43,0.8,9.82,569.5
44725.96,10.19,8.15,0.75,0.83,9.86,569.52
44726,10.03,8.17,1.02,0.79,9.98,569.34
44726.04,9.52,7.75,1.08,0.66,10,569.12
44726.08,9.52,7.82,0.8,0.74,10,568.91
44726.12,9.46,7.75,0.97,0.71,10,568.7
44726.17,9.19,7.45,0.93,0.81,10,568.39
44726.21,9.18,7.58,0.9,0.84,10,568.46
44726.25,11.25,9.4,0.91,1.09,10,568.56
44726.29,11.39,9.45,0.74,0.8,10,568.91
44726.33,12.24,10.32,0.54,0.55,10,569.07
44726.38,13.44,8.37,0.15,2.41,10,569.33
44726.42,17.84,6.08,0.58,0.42,9.9,569.43
44726.46,17.93,6.71,0.86,0.28,9.66,569.36
44726.5,18.06,7.35,1.09,0.28,9.64,569.19
44726.54,20.37,7.48,1.33,0.16,9.66,568.92
44726.58,20.31,7.78,1.46,0.19,9.94,568.43
44726.62,19.8,7.73,1.44,0.21,10,568.19
44726.67,19.33,7.93,1.28,0.27,10,568.03
44726.71,18.87,7.64,1.08,0.16,10,567.87
44726.75,16.02,7.9,1.46,0.17,9.88,567.5
44726.79,16.01,7.79,1.03,0.17,10,567.77
44726.83,16.18,9.56,0.66,3.03,9.8,568.12
44726.88,16.27,8.61,0.41,1.73,9.82,568.23
44726.92,15.16,10.01,0.7,1.08,10,568.46
44726.96,13.17,10.6,0.72,0.89,9.9,568.71
44727,13.16,10.69,1.01,0.82,9.98,568.45
44727.04,12.99,10.54,1.26,0.8,9.8,568.37
44727.08,12.71,10.59,1.26,0.79,9.88,567.95
44727.12,12.37,10.44,1.2,0.87,9.96,567.73
44727.17,11.96,10.21,1.18,0.65,10,567.52
44727.21,12.49,10.65,0.88,0.66,10,567.43
44727.25,13.71,10.73,0.91,0.95,10,567.96
44727.29,13.49,10.74,0.5,1.16,9.9,567.67
44727.33,13.17,10.39,0.53,0.95,9.88,568.05
44727.38,13,9.4,0.31,1.05,9.48,568.09
44727.42,16.36,9.94,0.18,0.14,9.84,568.27
44727.46,16.63,9.56,0.66,0.09,9.9,568.29
44727.5,16.77,9.44,0.83,0.3,10,568.06
44727.54,17.58,9.58,0.78,0.12,10,567.88
44727.58,17.74,9.96,0.81,0.04,10,567.67
44727.62,17.74,10.18,1.03,3.04,9.84,567.31
44727.67,15.63,9.91,1.18,3.13,9.66,566.97
44727.71,15.51,10.37,1.16,3.11,9.36,566.57
44727.75,14.83,9.78,0.74,0.3,10,567.22
44727.79,14.68,9.47,0.84,0.58,10,567.04
44727.83,15.09,10.05,0.78,0.1,10,567.23
44727.88,15.31,10.95,0.57,0.04,10,567.06
44727.92,14.87,11.05,0.23,2.99,10,567.48
44727.96,13.69,12.14,0.39,0.43,9.98,567.59
44728,13.69,12.25,0.66,0.69,10,567.52
44728.04,13.12,11.27,0.93,0.87,10,567.1
44728.08,13.18,11.43,0.76,0.66,10,566.65
44728.12,13.17,11.25,0.67,0.46,10,566.4
44728.17,12.95,11.47,0.44,0.73,10,566.27
44728.21,12.88,11.36,0.38,0.61,10,566.16
44728.25,12.97,12.33,0.19,0.7,10,566.4
44728.29,12.88,12.03,0.36,0.3,10,566.42
44728.33,12.52,11.47,0.54,2.55,9.92,566.47
44728.38,12.21,10.99,0.73,1.51,10,566.76
44728.42,14.04,11.35,0.92,1.07,10,566.71
44728.46,13.61,11.38,1.04,1.2,10,566.86
44728.5,13.4,11.48,1.33,1.14,10,566.83
44728.54,14.93,12.13,1.54,1.01,10,566.58
44728.58,15.22,11.8,1.64,0.93,10,566.28
44728.62,14.9,11.56,1.64,0.88,10,565.83
44728.67,15.25,11.34,1.56,0.93,10,565.92
44728.71,15.31,11.14,1.42,1.11,10,565.44
44728.75,13.36,11.66,0.89,1.75,10,565.84
44728.79,13.72,11.44,0.6,1.65,10,565.51
44728.83,14.23,11.53,0.56,1.64,10,565.94
44728.88,14.43,11.88,0.65,1.96,10,565.94
44728.92,14,12.22,0.72,2.11,10,566.19
44728.96,13.02,12.17,0.86,2.2,10,566.43
44729,13.03,12.32,0.56,2.38,10,566.38
44729.04,12.78,12.35,0.38,2.76,10,565.84
44729.08,12.66,12.23,0.47,0.5,10,565.59
44729.12,12.84,12.24,0.6,0.87,10,565.17
44729.17,12.23,11.7,0.63,0.8,10,564.89
44729.21,12.25,11.69,0.55,0.73,10,564.53
44729.25,12.32,11.56,0.44,0.33,10,564.66
44729.29,12.58,11.81,0.5,0.28,10,565.05
44729.33,12.88,11.38,0.46,0.33,10,564.96
44729.38,12.84,10.77,0.3,0.35,9.94,565
44729.42,15.65,11.32,0.25,3.11,9.7,565.09
44729.46,16.41,11.73,0.12,0.33,9.64,564.88
44729.5,17.01,11.7,0.38,1.84,9.58,564.72
44729.54,19.33,12.41,0.41,0.23,9.86,564.36
44729.58,19.37,12.86,0.96,0.6,9.82,564.23
44729.62,18.61,12.99,1.11,0.17,9.9,563.88
44729.67,18.93,13.27,1.26,0.14,9.98,563.72
44729.71,18.82,13.79,1.22,0.52,10,563.42
44729.75,15.91,13.47,0.94,0.18,10,564.26
44729.79,15.56,13.27,0.95,3.01,10,563.62
44729.83,15.84,13.74,0.77,0.08,9.94,564.04
44729.88,16.08,14.21,0.94,0.41,9.98,564.12
44729.92,15.64,14.08,0.95,0.26,10,564.47
44729.96,14.48,13.69,0.98,0.19,10,564.79
44730,14.68,13.73,0.85,2.81,9.98,564.8
44730.04,14.37,13.61,0.74,2.7,10,564.31
44730.08,14.53,13.64,0.59,2.4,10,563.66
44730.12,14.58,13.73,0.68,2.41,10,563.23
44730.17,14,13.58,0.83,2.38,10,562.95
44730.21,14.2,13.63,0.89,2.43,10,563.02
44730.25,15.32,14.08,0.73,0.05,10,563
44730.29,14.84,13.94,0.79,3.02,10,563.49
44730.33,14.26,13.57,0.67,2.96,10,563.43
44730.38,13.49,13.26,0.59,0.46,9.45,563.77
44730.42,16,14.47,0.7,0.75,9.56,563.81
44730.46,15.55,14.49,0.94,0.86,10,563.91
44730.5,15.29,14.22,0.95,0.67,9.84,563.89
44730.54,17.11,14.96,1.12,0.49,9.13,563.66
44730.58,17.06,14.35,1.21,0.37,9.11,563.25
44730.62,17.18,14.36,1.36,0.42,9.58,563.2
44730.67,16.94,14.63,1.26,0.48,10,563.25
44730.71,17,14.52,1.56,0.34,9.14,562.92
44730.75,14.58,13.63,1.8,0.5,9.78,564.21
44730.79,14.58,13.48,1.26,0.45,9.98,563.59
44730.83,15.14,13.93,1.01,0.5,10,564.02
44730.88,15.59,14.32,0.79,0.65,10,564.42
44730.92,15.49,14.41,0.68,0.78,10,565.01
44730.96,14.87,13.89,0.44,0.2,10,564.9
44731,14.93,13.87,0.32,0.79,10,564.83
44731.04,14.6,13.55,0.34,1.39,10,564.87
44731.08,14.51,13.63,0.21,2,10,564.43
44731.12,14.59,13.58,0.1,0.71,10,564.24
44731.17,14.4,13.59,0.24,1.3,10,564.1
44731.21,14.38,13.67,0.17,1.15,10,563.98
44731.25,14.35,13.57,0.14,1.12,10,564.6
44731.29,14.38,13.39,0.37,1.62,9.92,564.61
44731.33,13.9,12.93,0.3,1.75,10,564.62
44731.38,14.14,12.61,0.38,0.98,9.94,564.69
44731.42,17.41,13.65,0.43,1.02,9.92,564.52
44731.46,17.65,13.71,1.04,0.88,10,564.46
44731.5,17.55,13.64,1.46,0.73,10,564.51
44731.54,19.71,14.08,1.47,0.44,9.94,564.3
44731.58,19.25,14.26,1.38,0.21,9.98,564.17
44731.62,19.3,14.3,1.33,0.04,9.98,563.91
44731.67,19.53,14.53,1.35,0.05,9.96,563.77
44731.71,19.82,14.53,1.44,0.14,10,563.13
44731.75,17.68,14.86,1.83,0.45,10,564.12
44731.79,17.24,14.73,0.88,2.95,10,563.67
44731.83,17.43,14.59,0.95,0.8,9.82,564.25
44731.88,17.76,14.74,0.45,1.14,9.34,564.06
44731.92,17.35,15.1,0.25,2.65,9.96,564.34
44731.96,15.88,14.71,0.36,2.26,9.98,564.75
44732,15.99,14.54,0.55,2.71,10,564.82
44732.04,15.76,14.45,0.45,2.8,10,564.7
44732.08,15.89,14.49,0.36,2.67,10,564.16
44732.12,16.02,14.43,0.49,1.77,10,564.12
44732.17,15.25,14.43,0.58,1.55,10,563.81
44732.21,15.43,14.53,0.61,1.75,10,563.66
44732.25,15.28,14.51,0.43,1.79,10,563.7
44732.29,15.12,14.15,0.26,1.82,9.82,563.8
44732.33,14.97,13.58,0.26,1.94,9.92,564.06
44732.38,15.01,13.7,0.36,0.43,9.94,563.83
44732.42,17.06,14.65,0.57,0.33,10,564.1
44732.46,17.23,14.4,0.71,2.77,7.6,563.96
44732.5,17.57,14.95,0.81,2.68,9.28,563.78
44732.54,19.82,15.8,0.81,2.73,7.66,563.39
44732.58,19.63,15.51,0.9,3.09,7.36,563.03
44732.62,20.22,17.07,1.03,3.11,8.18,562.53
44732.67,20.58,17.78,1,0.22,7.94,562.11
44732.71,20.47,17.22,1.26,3.1,9.54,561.74
44732.75,20.23,14.72,1.29,0.07,9.44,561.89
44732.79,19.74,14.6,1.23,2.97,9.8,561.89
44732.83,19.75,15.13,0.98,0.12,9.96,562.35
44732.88,19.12,15.65,0.66,0.18,9.92,562.83
44732.92,18.78,15.97,0.39,2.4,9.94,563.18
44732.96,16.88,15.32,0.48,2.86,9.9,563.48
44733,16.81,15.2,0.57,2.52,9.86,563.41
44733.04,16.51,15.24,0.54,1.81,9.96,563.01
44733.08,16.9,15.35,0.54,1.64,9.96,562.74
44733.12,16.77,15.33,0.38,0.9,9.96,562.43
44733.17,15.97,15.01,0.45,1.58,9.96,562.41
44733.21,16.04,14.9,0.52,1.69,9.94,562.4
44733.25,16.88,15.6,0.5,2.9,9.98,562.59
44733.29,16.84,15.5,0.97,2.88,10,562.99
44733.33,16.45,15.06,0.92,2.51,9.98,563.25
44733.38,16.75,14.77,0.71,2.51,9.94,563.14
44733.42,19.68,15.49,0.11,0.83,10,563.15
44733.46,19.47,15.62,0.18,1.13,10,563.22
44733.5,19.68,16.27,0.67,0.6,9.94,563.36
44733.54,21.27,17.38,0.93,0.27,9.9,563.32
44733.58,21.78,18.79,0.99,0.42,9.78,562.9
44733.62,20.95,18.7,0.93,0.06,8.98,562.67
44733.67,21.23,18.84,0.98,0.37,9.2,561.94
44733.71,20.04,17.52,1.03,0.5,9.88,562.08
44733.75,18.77,15.81,1.52,0.08,9.56,563.38
44733.79,19.21,15.81,1.13,0.61,9.64,562.67
44733.83,19.12,16.08,0.7,0.07,9.98,563.17
44733.88,18.65,15.99,0.7,1.14,10,563.95
44733.92,18.34,16.03,0.02,1.08,9.94,564.12
44733.96,17.1,15.7,0.45,1.7,9.98,564.39
44734,17.51,15.79,0.7,1.6,10,564.36
44734.04,17.43,15.58,0.62,0.78,10,564.33
44734.08,17.05,15.31,0.57,1.05,10,563.77
44734.12,16.96,15.17,0.49,1.25,10,563.75
44734.17,16.05,14.97,0.88,1.31,10,563.86
44734.21,16.36,15.16,0.81,0.14,10,563.84
44734.25,17.56,15.96,0.89,3.13,10,563.72
44734.29,17.76,15.87,0.51,0.92,10,563.77
44734.33,17.79,15.57,0.44,1.25,10,564.43
44734.38,18.05,15.37,0.32,0.04,10,564.93
44734.42,20.72,16.15,0.48,3.12,10,565.23
44734.46,20.68,16.91,0.66,3.13,10,565.31
44734.5,19.79,17.29,0.72,3,10,565.34
44734.54,21.13,17.81,0.71,3.06,10,565.77
44734.58,21.08,18.31,0.88,0.02,10,564.85
44734.62,21.22,18.52,0.61,0.04,10,564.84
44734.67,21.52,18.55,1.13,0.77,10,564.39
44734.71,21.2,18.4,1.02,0.28,10,564.71
44734.75,19.23,17.74,1.82,0.74,10,565.16
44734.79,18.95,17.58,0.6,2.48,10,564.95
44734.83,18.94,17.05,0.52,0,10,565.5
44734.88,19.01,17.1,0.12,1.8,10,566
44734.92,18.75,17.11,0.25,3.05,10,566.09
44734.96,17.22,16.32,0.23,1.47,10,566.46
44735,17.33,16.33,0.51,0.2,10,566.31
44735.04,17.14,15.96,0.67,1.01,10,565.93
44735.08,17.16,16.02,0.85,0.69,10,565.6
44735.12,17.21,16.1,0.56,0.49,10,565.6
44735.17,16.62,15.53,0.67,0.88,10,565.87
44735.21,16.71,15.67,0.51,0.66,10,565.99
44735.25,16.3,15.83,0.59,1.5,10,566.28
44735.29,16.22,15.62,0.49,1.37,10,566.72
44735.33,16.27,15.92,0.55,2.38,10,566.87
44735.38,16.06,15.91,0.9,2.55,10,567
44735.42,16.3,15.56,1.41,2.14,10,567.17
44735.46,15.87,15.31,1.68,1.86,10,567.41
44735.5,15.63,15.22,1.57,1.88,10,567.62
44735.54,16.21,15.73,1.33,2.04,10,567.63
44735.58,15.79,15.43,1.65,2.11,10,567.19
44735.62,15.94,15.6,1.52,2.12,10,567.05
44735.67,16.67,15.62,1.83,1.97,10,566.47
44735.71,16.81,15.22,1.58,1.95,10,566.38
44735.75,15.31,13.7,1.66,1.88,10,567
44735.79,15.38,13.57,0.95,2.16,10,566.59
44735.83,15.21,13.91,0.68,2.61,10,567.58
44735.88,15.43,14.32,1.02,2.83,10,567.63
44735.92,15.17,14.1,0.97,2.64,10,567.84
44735.96,14.28,13.56,0.77,2.9,10,568.15
44736,14.38,13.28,0.95,3.14,10,567.98
44736.04,14.06,12.87,0.85,0.15,9.92,567.8
44736.08,13.75,12.61,0.82,0.07,10,567.21
44736.12,13.92,12.57,0.73,0.01,10,567.16
44736.17,13.53,12.23,0.67,3.08,10,566.93
44736.21,13.39,12.06,0.61,0.03,10,566.78
44736.25,14.69,12.64,0.74,0,10,567.51
44736.29,14.88,12.58,1.08,0.4,9.92,566.98
44736.33,14.98,12.42,1.08,0.34,10,567.33
44736.38,15.56,12.3,0.96,0.03,9.88,567.28
44736.42,18.81,12.58,0.95,3.05,9.5,567.27
44736.46,18.99,12.36,0.8,2.9,9.2,567.3
44736.5,18.85,12.26,0.55,1.93,9.7,567.28
44736.54,20.15,12.34,0.64,0.94,9.94,567.22
44736.58,20.71,12.6,0.46,0.49,9.54,566.78
44736.62,21.45,13.23,0.49,1.1,9.18,566.34
44736.67,21.87,13.52,0.72,0.82,9.42,565.94
44736.71,21.82,13.74,0.68,0.52,9.6,565.68
44736.75,18.95,13.7,1.38,0.64,7.88,565.99
44736.79,18.94,13.9,1.32,0.34,8.56,564.73
44736.83,18.46,14.27,1.23,2.89,9.84,565.82
44736.88,18.29,14.26,0.78,0.07,9.52,565.68
44736.92,17.49,14.35,0.26,1.79,9.96,566.1
44736.96,15.59,13.99,0.33,1.37,8.57,566.2
44737,15.25,14.23,0.8,1.05,8.82,565.89
44737.04,14.73,14.03,1.25,0.95,9.76,565.62
44737.08,14.56,13.51,1.39,0.95,9.78,565.18
44737.12,14.35,13.23,1.19,0.96,9.88,564.82
44737.17,13.95,13.01,1.07,1.04,9.88,564.62
44737.21,14.21,13.14,1.18,1.01,9.92,564.47
44737.25,14.52,13.35,1.24,0.97,10,564.2
44737.29,15.54,13.9,1.18,0.95,9.72,564.34
44737.33,16.31,14.69,1.09,0.84,9.92,564.37
44737.38,17.27,14.62,0.61,0.76,9.86,564.6
44737.42,19.77,14.79,0.64,0.85,9.82,564.53
44737.46,21.94,15.11,0.7,1.03,9.98,564.55
44737.5,21.91,15.23,0.8,1.51,9.84,564.21
44737.54,23.1,15.18,1.03,1.67,9.8,564.02
44737.58,23.05,15.13,1.09,1.71,9.88,563.23
44737.62,22.78,15.39,1.19,2.08,9.98,563.06
44737.67,22.93,15.13,1.15,1.92,10,562.81
44737.71,22.71,15.41,1.06,2.38,9.94,562.45
44737.75,20.83,15.13,1.08,0.04,9.46,562.5
44737.79,20.16,15.15,0.67,2.58,9.4,563.11
44737.83,20.03,15.9,0.31,2.35,9.24,563.51
44737.88,20.14,16.27,0.42,0.22,9.98,563.63
44737.92,19.98,16.34,0.72,1.31,10,563.61
44737.96,17.9,16.09,0.94,0.66,10,563.68
44738,17.76,15.93,0.84,1.06,10,563.96
44738.04,17.59,16.17,0.87,0.83,10,563.84
44738.08,17.77,16.38,0.87,1.01,10,563.56
44738.12,17.97,16.37,1.48,0.85,10,563.12
44738.17,17.58,16.25,1.05,0.84,10,562.75
44738.21,17.49,16.33,1.05,0.97,10,562.91
44738.25,15.87,15.02,0.8,1.13,9.98,563.62
44738.29,16.43,15.26,1.25,1.29,10,562.95
44738.33,17.3,15.45,0.76,1.47,10,563.65
44738.38,18.02,15.63,0.48,0.88,10,563.68
44738.42,20.06,15.88,0.55,2.61,10,563.94
44738.46,20.6,15.53,0.65,0.23,10,564.05
44738.5,20.69,15.95,0.3,1.31,10,564.19
44738.54,22.03,16.22,0.5,2.24,10,564.09
44738.58,22.15,16.46,0.69,2.32,10,563.97
44738.62,21.49,16.31,0.59,2.68,10,563.81
44738.67,20.52,16.31,0.74,0.37,10,563.82
44738.71,19.73,16.77,0.85,0.55,10,563.69
44738.75,18.09,16.35,0.6,0.14,10,563.37
44738.79,17.75,16.36,0.78,3.14,10,563.84
44738.83,17.89,16.88,0.92,0.82,10,564.21
44738.88,18.18,17.11,0.78,0.5,10,564.43
44738.92,18.1,17.31,0.84,0.32,10,564.77
44738.96,16.7,16.31,1.09,0.36,10,565.11
44739,16.72,16.12,1.25,0.31,10,565.32
44739.04,16.4,15.55,1.54,0.38,10,565.26
44739.08,16.11,15.32,1.64,0.63,10,565.21
44739.12,15.69,15.04,1.55,0.96,10,565.29
44739.17,15.11,14.64,1.19,1.32,10,565.5
44739.21,15.13,14.46,0.78,1.15,10,565.63
44739.25,15.02,13.96,0.78,1.28,10,566
44739.29,14.96,13.82,0.36,1.48,10,566.81
44739.33,14.85,13.5,0.09,1.27,10,566.84
44739.38,15.21,12.62,0.15,1.81,9.94,567.29
44739.42,16.63,12.08,0.15,3.11,10,567.26
44739.46,17.21,11.09,0.22,2.04,9.76,567.75
44739.5,17.78,9.42,0.1,0.82,9.18,567.5
44739.54,20.58,9.87,0.19,2.48,7.98,567.28
44739.58,20.44,9.61,0.98,2.92,6.42,566.67
44739.62,20.52,9.95,1.32,3.1,6.42,566.14
44739.67,21.29,9.49,1.52,0.15,5.5,565.77
44739.71,21.15,9.28,1.41,0.22,5.86,565.46
44739.75,18.5,8.28,1.44,0.48,6.9,566.19
44739.79,18.43,8.76,0.91,0.37,8.14,565.4
44739.83,18.45,9.84,1.17,0.37,9.02,566.1
44739.88,18.27,9.44,1.01,2.97,8.98,566.46
44739.92,17.76,10.53,0.45,2.46,9.7,566.89
44739.96,16.03,11,0.22,2.94,10,567.48
44740,16.03,11.5,0.56,0.26,10,567.4
44740.04,15.57,11.42,0.82,0.44,10,567.24
44740.08,15.19,11.02,0.71,0.56,10,566.99
44740.12,15.29,11.45,0.62,0.75,10,566.8
44740.17,14.99,11.79,0.64,0.73,10,566.7
44740.21,15.18,11.77,0.62,0.59,10,566.62
44740.25,15.09,12.16,0.66,0.9,10,567.06
44740.29,15.11,11.87,0.77,0.86,9.1,566.97
44740.33,14.95,11.12,0.92,0.63,10,567.2
44740.38,14.95,10.8,1.19,0.89,9.92,567.24
