$,,,,,,
,,,,,,
jday,tem,dew,windforce,windangle,cloud,pressure
44599.92,-2.68,-3.64,1.17,0.51,9.85,582.85
44599.96,-4.4,-4.85,1.09,0.44,9.62,583.35
44600,-4.42,-5.16,0.95,0.43,9.72,583.24
44600.04,-4.81,-5.73,0.83,0.5,9.46,583.21
44600.08,-4.58,-5.66,0.96,0.59,9.79,583
44600.12,-4.69,-5.85,0.89,0.63,9.53,582.79
44600.17,-5.47,-6.27,0.73,0.63,9.43,582.52
44600.21,-5.49,-6.27,0.62,0.76,9.1,582.36
44600.25,-5.93,-6.58,0.8,0.5,8.39,582.54
44600.29,-6.14,-6.75,0.53,0.71,8.73,582.23
44600.33,-6.39,-7.01,0.44,1,7.8,582.56
44600.38,-6.61,-7.18,0.52,1.23,7.45,582.79
44600.42,-5.63,-7.21,0.84,0.74,9.04,583.14
44600.46,-5.76,-7.45,1.09,0.61,7.99,583.49
44600.5,-5.87,-7.31,1.24,0.47,8.96,583.15
44600.54,-4.47,-6.61,1.22,0.45,9.42,582.61
44600.58,-4.6,-6.47,1.21,0.39,8.87,581.83
44600.62,-4.68,-6.28,1.26,0.41,9.31,581.32
44600.67,-4.29,-5.6,1.23,0.46,9.08,581.2
44600.71,-4.46,-5.32,1.21,0.46,9.08,581.19
44600.75,-5.64,-5.79,1.1,0.5,8.02,581.15
44600.79,-4.88,-5.12,1.03,0.6,8.02,581.46
44600.83,-4.6,-4.97,1.04,0.64,9.27,581.98
44600.88,-4.48,-5.08,1.18,0.68,9.45,582.58
44600.92,-4.24,-4.92,0.93,0.65,9.47,583.17
44600.96,-5.25,-5.73,0.86,0.61,9.43,583.69
44601,-5.07,-5.79,0.96,0.67,9.5,583.86
44601.04,-5.01,-5.81,0.8,0.76,9.34,583.67
44601.08,-4.61,-5.52,0.6,0.78,9.66,583.62
44601.12,-4.71,-5.63,0.33,1.26,9.06,583.23
44601.17,-5.36,-6.04,0.31,1.71,8.63,583.04
44601.21,-5.37,-6.02,0.34,1.98,6.55,582.73
44601.25,-6.45,-7,0.17,2.93,6.14,582.36
44601.29,-6.61,-7.07,0.45,2.47,5.08,582.38
44601.33,-6.96,-7.53,0.52,1.71,4.49,583.02
44601.38,-8.17,-8.36,0.65,2.24,3.25,583.13
44601.42,-4.9,-6.11,0.58,2.45,3.27,583.43
44601.46,-4.64,-6.08,0.51,2.87,2.32,583.5
44601.5,-4.51,-5.84,0.47,2.87,2.46,583.02
44601.54,-1.42,-4.31,0.42,2.87,1.56,582.45
44601.58,-1.1,-3.7,0.33,2.89,0.98,581.55
44601.62,-1.04,-3.1,0.34,2.98,2.33,580.73
44601.67,0.89,-1.46,0.25,1.93,2.86,580.43
44601.71,0.21,-1.74,0.41,1.79,2.98,580.31
44601.75,-1.04,-2.97,0.44,0.9,0.89,579.52
44601.79,-1.05,-3.02,0.95,1.42,0.77,579.9
44601.83,-1.39,-2.53,0.98,1.02,4,580.82
44601.88,-1.43,-2.48,1.04,0.76,5.76,581.21
44601.92,-1.62,-2.66,0.93,0.75,9.79,581.46
44601.96,-2.93,-3.31,0.69,0.75,9.94,581.82
44602,-2.93,-3.5,0.76,0.78,9.99,581.57
44602.04,-3.11,-3.6,0.65,0.88,9.94,581.42
44602.08,-3.18,-3.83,0.55,1,9.98,581.25
44602.12,-3.26,-3.93,0.46,1.19,9.74,580.92
44602.17,-3.82,-4.16,0.36,1.5,9.76,580.67
44602.21,-3.95,-4.25,0.37,1.81,9.61,580.37
44602.25,-6.1,-6.78,0.73,2.94,9.57,579.96
44602.29,-6.15,-6.85,0.95,1.49,7.91,580.03
44602.33,-6.19,-7.02,0.71,1.38,6.59,580.3
44602.38,-6.77,-7.61,0.51,1.97,5.63,580.78
44602.42,-4.74,-6.26,0.36,2.01,6.16,581.18
44602.46,-2.67,-5.7,0.18,2.37,4.68,581.12
44602.5,-2.38,-5.32,0.11,2.06,4.38,580.61
44602.54,-0.29,-4.28,0.19,1.31,3.04,579.98
44602.58,-0.25,-4.24,0.4,0.87,1.72,579.42
44602.62,-0.5,-4.11,0.54,0.89,1.07,578.7
44602.67,0.17,-3.14,0.49,1.01,0.85,578.55
44602.71,0.32,-2.78,0.59,0.95,0.55,578.51
44602.75,-1.69,-3.54,0.84,0.85,2.57,578.9
44602.79,-2.27,-4.15,1.46,0.73,3.76,579.33
44602.83,-1.85,-3.6,1.16,0.69,6.41,580.06
44602.88,-1.9,-3.44,0.92,0.6,7.76,580.7
44602.92,-2.15,-3.19,0.88,0.65,9.75,580.88
44602.96,-3.26,-3.83,0.87,0.68,9.94,581.29
44603,-3.35,-3.95,0.78,0.79,9.99,581.1
44603.04,-3.66,-3.98,0.81,0.81,9.97,581.27
44603.08,-3.56,-4.31,0.69,1.07,9.98,581.23
44603.12,-3.55,-4.52,0.61,1.25,9.98,581.12
44603.17,-4.73,-5.38,0.53,1.42,8.9,580.95
44603.21,-5.33,-6.06,0.54,1.76,8.42,581.08
44603.25,-6.02,-6.8,0.73,1.33,9.73,581.7
44603.29,-6.36,-7.04,1.01,1.19,6.78,581.69
44603.33,-6.63,-7.46,0.58,1.31,5.72,582.38
44603.38,-7.49,-8.11,0.56,1.76,8.82,583.04
44603.42,-4.81,-6.98,0.47,1.32,4.35,583.44
44603.46,-4.32,-6.37,0.53,0.82,4.58,583.68
44603.5,-4.16,-6.08,0.62,0.34,4.91,583.28
44603.54,-1.91,-4.92,0.56,0.14,5.76,582.68
44603.58,-1.68,-4.56,0.56,0.3,4.65,582
44603.62,-1.49,-4.31,0.71,0.53,3.47,581.11
44603.67,-0.84,-3.84,0.68,0.97,3.17,580.78
44603.71,-0.63,-3.45,0.79,1.11,2.57,580.67
44603.75,-2.15,-4.71,0.77,1.34,2.92,580.54
44603.79,-1.3,-4.37,1.17,1.56,2.5,580.84
44603.83,-1.31,-4.32,1.2,1.28,3.22,581.42
44603.88,-1.46,-4.29,1.05,0.99,3.66,582.03
44603.92,-1.81,-4.16,1,0.85,6.79,582.45
44603.96,-3.12,-4.36,0.79,1.04,9.16,582.43
44604,-2.97,-4.18,0.65,1.26,9.49,582.5
44604.04,-3.68,-4.68,0.52,1.47,9.34,582.25
44604.08,-3.72,-4.8,0.21,1.93,9.31,581.97
44604.12,-4.18,-5.22,0.51,2.73,9.49,581.63
44604.17,-4.99,-6.22,0.61,2.49,8.98,581.36
44604.21,-5.71,-6.91,0.64,2.46,8.77,581.19
44604.25,-6.32,-7.37,0.78,2.5,9.87,581.58
44604.29,-6.25,-7.47,0.93,1.8,9.43,581.59
44604.33,-6.09,-7.35,0.85,1.51,8.57,582.32
44604.38,-5.74,-6.87,0.81,1.43,8.72,582.95
44604.42,-3.1,-5.27,0.79,1.1,9.01,583.42
44604.46,-3.09,-5.28,0.89,0.85,8.67,583.64
44604.5,-3.11,-5.18,0.99,0.5,9.36,583.35
44604.54,-1.42,-4.27,0.97,0.43,9.33,582.77
44604.58,-1.28,-4,0.94,0.45,9.86,581.95
44604.62,-1.05,-3.64,1.21,0.66,9.91,581.29
44604.67,-1.97,-4.09,1.25,0.8,9.84,581.02
44604.71,-1.62,-3.79,1.31,0.72,9.51,581.23
44604.75,-3.4,-4.49,1.37,0.76,9.07,581.75
44604.79,-3.07,-4.71,1.42,0.9,9.02,581.93
44604.83,-2.54,-4,1.2,0.93,9.13,582.84
44604.88,-2.35,-3.87,1.06,0.95,9.63,583.17
44604.92,-2.83,-4.29,0.87,1.17,8.63,583.68
44604.96,-3.97,-5.17,0.71,1.55,8.58,583.94
44605,-3.55,-5.22,0.41,2.47,8.75,583.9
44605.04,-3.97,-5.89,0.72,2.98,9.17,583.62
44605.08,-4.18,-6.35,0.84,2.96,9.38,583.32
44605.12,-3.69,-6.02,0.99,2.94,9.66,582.95
44605.17,-5.03,-6.7,0.99,3,9.63,582.89
44605.21,-4.89,-6.67,1.12,3.08,9.31,582.45
44605.25,-4.87,-6.57,1.05,2.96,6.27,582.58
44605.29,-5.24,-6.98,1.18,2.8,2.81,582.23
44605.33,-5.73,-7.51,1.35,2.94,0.51,583.13
44605.38,-7.77,-8.99,1.48,2.94,0.36,583.24
44605.42,-3.64,-6.02,1.21,2.94,1.74,583.55
44605.46,-2.65,-5.06,1.19,3.09,3.16,583.65
44605.5,-1.7,-4.19,1.06,3.13,0.18,583.45
44605.54,2.59,-2.86,0.99,0.01,0.12,582.86
44605.58,3.62,-3.36,0.84,0.05,0,582.35
44605.62,3.7,-2.71,0.79,0.24,0,581.62
44605.67,5.38,-2.99,0.72,0.18,0.12,581.37
44605.71,6.18,-3.02,0.59,3.08,0,581.3
44605.75,3.2,-2.8,0.72,2.42,0,581.05
44605.79,3.83,-2.65,1.05,2.32,0,581.11
44605.83,2.96,-2.4,1.25,2.04,0.11,582.01
44605.88,2.31,-2.17,1.18,1.8,0.76,582.74
44605.92,1.39,-2.37,1,1.59,3.09,583.38
44605.96,-1.86,-3.98,0.94,1.57,4.9,583.8
44606,-1.89,-3.98,0.81,1.75,5.98,583.91
44606.04,-2.29,-4.25,0.82,2.08,6.28,583.8
44606.08,-2.12,-4.36,0.84,2.26,7.96,583.68
44606.12,-1.99,-4.37,0.78,2.44,9.64,583.41
44606.17,-3.12,-4.83,0.71,2.56,9.46,582.95
44606.21,-3.16,-5.1,0.84,2.67,9.1,582.51
44606.25,-3.56,-4.52,1.09,2.86,8.8,582.04
44606.29,-3.99,-4.92,1.18,2.68,6.76,582.11
44606.33,-4.36,-5.38,1.15,2.47,8.98,582.38
44606.38,-3.79,-4.82,1.04,2.39,10,582.67
44606.42,-0.98,-3.03,0.88,2.4,10,582.96
44606.46,-1.46,-2.37,0.57,2.51,10,583.11
44606.5,-1.43,-1.86,0.5,2.74,6.81,582.71
44606.54,3.12,0.16,0.5,2.65,3.78,582.24
44606.58,3.92,0.62,0.53,2,4.2,581.41
44606.62,4.3,0.37,0.65,1.7,4.09,580.83
44606.67,5.4,0.14,0.82,1.38,4.18,580.65
44606.71,5.17,0.5,0.96,1.04,4.03,580.82
44606.75,2.07,-0.63,1.08,1.05,4.12,580.4
44606.79,2.55,0.67,1.46,0.8,4.41,580.93
44606.83,2.55,0.8,1.5,0.82,5.98,582.26
44606.88,2.74,0.87,1.31,0.8,7.66,583.18
44606.92,1.93,0.66,1.23,0.83,10,583.86
44606.96,0.22,-0.05,1.07,0.87,10,584.29
44607,0.6,-0.11,1.04,0.8,10,584.48
44607.04,0.16,-0.28,0.96,0.79,10,584.49
44607.08,0.18,-0.42,0.96,0.8,10,584.57
44607.12,-0.26,-0.98,0.72,0.91,10,584.45
44607.17,-1.33,-1.74,0.45,1.54,10,584.23
44607.21,-0.89,-1.6,0.43,2.7,10,583.82
44607.25,-1.29,-1.96,0.43,0.33,9.88,583.17
44607.29,-1.15,-1.92,0.78,3.08,10,583.21
44607.33,-1.96,-2.85,0.91,0.07,9.95,583.4
44607.38,-2.11,-2.89,1.06,0.15,8.7,583.47
44607.42,2.43,-1.16,1.05,0.09,4.13,583.45
44607.46,2.75,-1.13,1,0.16,3.45,583.38
44607.5,2.89,-1.08,1.01,0.34,3.13,582.92
44607.54,6.84,-0.07,0.68,0.23,2.28,581.97
44607.58,7.12,-0.21,0.63,2.93,0.52,581.04
44607.62,6.97,0.33,0.76,3.1,2.31,580.21
44607.67,8.11,0.86,0.73,2.44,2.61,579.57
44607.71,7.96,0.21,0.81,1.82,2.29,579.44
44607.75,4.89,-1.57,0.87,1.18,0.35,578.83
44607.79,5.07,-0.23,1.35,1.01,2,578.91
44607.83,5.14,0.37,1.42,1.01,4.18,579.5
44607.88,4.89,0.4,1.32,0.9,5.38,580.04
44607.92,4.93,0.72,1.16,0.84,6.34,580.3
44607.96,2.72,-0.08,1.04,0.87,8.38,580.71
44608,2.83,0.24,1,0.93,10,580.65
44608.04,2.47,0.6,0.87,0.9,9.94,580.57
44608.08,2.34,0.39,0.93,0.86,10,580.65
44608.12,2.12,0.27,0.87,0.85,10,580.58
44608.17,1.17,0.3,0.87,0.88,10,580.48
44608.21,1.28,0.49,0.78,0.93,10,580.13
44608.25,1.33,0.86,0.4,0.33,10,579.7
44608.29,1.21,0.87,0.35,1.14,10,579.94
44608.33,1.03,0.55,0.34,0.86,9.88,579.7
44608.38,0.59,-0.16,0.12,0.52,10,580.01
44608.42,2.76,1,0.06,0.83,10,580.16
44608.46,2.56,-0.2,0.04,1.58,9.82,580.25
44608.5,2.52,-0.06,0.09,0.5,8.5,579.84
44608.54,5.32,0.79,0.13,1.15,7.06,578.96
44608.58,5.4,0.77,0.64,0.98,6.16,578.1
44608.62,5.45,0.71,0.99,1.08,5.44,577.22
44608.67,5.48,1.7,1.15,1,5.14,576.84
44608.71,4.85,1.84,1.09,0.68,4,576.83
44608.75,3.43,0.13,1.22,0.7,3.84,576.63
44608.79,3.63,1.16,0.99,0.78,4.46,576.78
44608.83,3.42,1.71,1,0.67,5.43,577.4
44608.88,3.61,2.12,1.09,0.75,7.84,578.06
44608.92,2.86,1.99,1.12,0.76,9.46,578.39
44608.96,1.49,1,1.04,0.93,10,578.56
44609,1.28,0.84,0.93,1.07,10,578.85
44609.04,1.04,0.95,0.82,1.14,10,578.78
44609.08,1.05,0.69,0.72,1.23,10,578.87
44609.12,1.29,1.01,0.68,1.35,9.94,578.75
44609.17,1.03,0.76,0.58,1.5,9.88,578.66
44609.21,1.24,0.78,0.56,1.58,9.64,578.68
44609.25,0.44,-0.74,0.48,1.77,9.94,578.6
44609.29,0.42,-0.94,0.63,1.68,9.7,578.87
44609.33,0.34,-0.86,0.57,1.51,10,579.47
44609.38,0.3,-1.17,0.5,1.6,10,579.98
44609.42,2.36,0.03,0.54,1.28,10,580.22
44609.46,2.57,0.44,0.8,0.89,9.82,580.53
44609.5,2.43,0.54,0.98,0.54,9.22,580.3
44609.54,4.14,1.92,1.03,0.41,9.7,579.76
44609.58,3.49,1.4,1.06,0.39,10,579.12
44609.62,3.26,1.4,1.25,0.62,9.64,578.66
44609.67,3.09,1.88,1.34,0.65,6.64,578.18
44609.71,2.6,1.95,1.35,0.64,7.96,578.4
44609.75,0.21,-0.23,1.35,0.44,10,577.9
44609.79,0.5,0.22,1.35,0.91,9.52,578.16
44609.83,0.63,0.21,1.36,0.76,10,578.97
44609.88,0.6,0,1.28,0.76,9.94,579.7
44609.92,0.59,-0.18,1.27,0.84,9.88,580.05
44609.96,-0.39,-0.94,1.15,0.91,10,580.5
44610,-0.66,-1.19,1.07,0.9,10,580.89
44610.04,-0.86,-1.26,1.09,0.88,10,580.77
44610.08,-1.02,-1.46,0.69,0.98,10,580.84
44610.12,-0.95,-1.59,0.61,1.01,9.94,580.73
44610.17,-0.99,-1.64,0.47,1.41,10,580.52
44610.21,-0.95,-1.74,0.43,1.43,9.82,580.45
44610.25,-1.34,-1.81,0.5,2.58,9.76,580.63
44610.29,-1.12,-1.85,0.68,1.93,10,580.76
44610.33,-1.37,-1.98,0.7,1.73,10,581.07
44610.38,-1.89,-2.61,0.85,1.42,10,581.94
44610.42,0.93,-0.94,1.02,1.2,9.88,582.32
44610.46,0.97,-1.3,1.11,0.82,8.14,582.73
44610.5,0.38,-1.51,1.38,0.64,9.09,582.62
44610.54,1,-1.07,1.43,0.59,8.84,582.37
44610.58,0.72,-1.09,1.48,0.56,9.64,581.96
44610.62,0.38,-1.11,1.48,0.64,8.98,581.42
44610.67,0.31,-0.94,1.44,0.74,9.52,581.35
44610.71,0.37,-0.6,1.41,0.85,9.82,581.42
44610.75,-1.35,-1.87,1.32,0.53,9.22,581.34
44610.79,-1.23,-1.71,1.38,0.8,8.86,581.34
44610.83,-0.87,-1.42,1.46,0.6,9.64,582.5
44610.88,-1.05,-1.78,1.44,0.69,9.92,583.39
44610.92,-0.88,-1.44,1.31,0.65,9.6,584.09
44610.96,-2.2,-2.63,1.19,0.54,9.74,584.6
44611,-1.95,-2.78,1.11,0.53,9.51,584.96
44611.04,-1.99,-2.6,1,0.52,9.55,585.12
44611.08,-1.85,-2.62,1.01,0.56,9.92,585.14
44611.12,-1.69,-2.92,1.12,0.66,9.59,585.24
44611.17,-2.17,-3.29,1.08,0.68,9.56,585.18
44611.21,-2.07,-3.16,0.92,0.72,9.1,585.06
44611.25,-3.11,-3.63,1.34,0.4,9.01,585.58
44611.29,-2.89,-3.68,1.2,0.49,9.52,584.92
44611.33,-3.48,-4.35,1.13,0.58,9.58,585.22
44611.38,-3.06,-3.91,1.35,0.66,9.94,585.71
44611.42,-2.94,-4.22,1.52,0.63,9.48,586.14
44611.46,-2.8,-4.46,1.48,0.56,8.83,586.35
44611.5,-3.31,-5.12,1.62,0.61,8.36,586.1
44611.54,-3.29,-5.58,1.73,0.61,8.19,585.7
44611.58,-3.4,-5.98,1.86,0.63,9.15,585
44611.62,-3.8,-5.89,1.84,0.55,9.41,584.44
44611.67,-3.93,-5.81,1.83,0.52,9.61,584.22
44611.71,-3.74,-5.61,1.85,0.5,9.48,584.28
44611.75,-5.21,-6.9,1.76,0.38,9.45,584.4
44611.79,-4.89,-6.31,1.54,0.57,9.52,584.32
44611.83,-4.34,-6.09,1.21,0.53,9.88,585.46
44611.88,-4.29,-5.95,1.16,0.49,9.67,586.05
44611.92,-4.78,-6.12,1.23,0.53,9.89,586.31
44611.96,-5.97,-6.94,1.22,0.64,9.51,586.63
44612,-5.88,-6.96,1.3,0.72,9.77,586.72
44612.04,-5.97,-7.24,1.21,0.75,9.41,586.49
44612.08,-5.95,-7.13,1.23,0.78,9.31,586.43
44612.12,-5.85,-7.11,1.35,0.75,9.01,586.01
44612.17,-5.96,-7.19,1.16,0.74,8.94,585.65
44612.21,-5.81,-7.19,0.97,0.7,9.34,585.09
44612.25,-5.91,-7.29,0.83,0.48,8.7,585.02
44612.29,-5.83,-7.23,0.83,0.32,8.84,584.73
44612.33,-5.67,-7,0.82,0.32,9.62,585.18
44612.38,-6.23,-7.02,0.84,0.46,9.45,585.24
44612.42,-4.71,-6.23,1.02,0.38,7.79,585.6
44612.46,-4.78,-6.15,1.22,0.19,8.99,585.41
44612.5,-4.53,-6.55,1.38,0.16,8.44,585.03
44612.54,-3.86,-6.49,1.44,0.16,9.28,584.39
44612.58,-4.07,-6.43,1.46,0.21,9.43,583.64
44612.62,-4.27,-6.55,1.49,0.24,9.89,582.89
44612.67,-4.31,-6.16,1.5,0.29,9.84,582.6
44612.71,-4.68,-6.12,1.53,0.38,9.78,582.37
44612.75,-5.21,-5.98,1.09,0.2,9.59,582.61
44612.79,-5.12,-5.5,1.15,0.5,9.26,582.5
44612.83,-4.67,-4.99,1.29,0.69,9.94,583.08
44612.88,-4.62,-5.17,1.3,0.75,9.96,583.47
44612.92,-4.56,-5.12,1.13,0.8,10,584.18
44612.96,-4.79,-5.23,1.06,0.76,10,584.17
44613,-4.61,-5.25,1.12,0.84,9.87,584.14
44613.04,-5.03,-5.62,1.18,0.77,9.81,584.1
44613.08,-5.16,-5.65,1.2,0.78,9.88,584.12
44613.12,-5.21,-5.87,1.35,0.78,9.74,583.95
44613.17,-5.36,-5.85,1.39,0.77,9.52,583.98
44613.21,-5.37,-5.71,1.39,0.79,8.83,583.86
44613.25,-6,-6.47,1.4,0.79,9.72,584.11
44613.29,-5.89,-6.45,1.3,0.64,8.69,584.36
44613.33,-5.97,-6.36,1.33,0.6,9.19,584.58
44613.38,-6.04,-6.59,1.4,0.6,9.69,585
44613.42,-5.42,-6.17,1.44,0.58,9.4,585.82
44613.46,-5.59,-6.65,1.46,0.57,9.83,585.66
44613.5,-5.89,-6.75,1.5,0.58,9.96,585.73
44613.54,-5.54,-6.94,1.52,0.61,9.7,585.36
44613.58,-5.69,-7.12,1.58,0.54,9.99,584.64
44613.62,-5.93,-7.15,1.65,0.53,10,584.41
44613.67,-6.47,-7.33,1.7,0.47,9.96,583.91
44613.71,-6.21,-6.9,1.54,0.41,9.9,584.03
44613.75,-6.28,-6.52,1.54,0.51,9.74,584.15
44613.79,-5.72,-6.15,1.16,0.1,9.94,584.26
44613.83,-5.4,-6.15,1.41,0.55,9.9,584.74
44613.88,-5.46,-6.25,1.32,0.69,9.92,585.04
44613.92,-5.39,-5.97,1.17,0.65,9.84,585.58
44613.96,-5.76,-6.34,1.07,0.66,9.76,585.99
44614,-5.85,-6.15,1.29,0.75,9.84,585.96
44614.04,-5.78,-6.25,1.24,0.73,9.92,585.75
44614.08,-5.67,-6.07,1.21,0.83,9.88,585.9
44614.12,-5.74,-6.13,1.19,0.93,9.66,585.95
44614.17,-5.82,-6.36,1.19,0.99,9.53,585.78
44614.21,-5.78,-6.36,1.12,1.03,9.58,585.57
44614.25,-6.96,-7.51,1.21,0.79,9.9,585.63
44614.29,-6.88,-7.37,1.31,0.75,10,585.79
44614.33,-6.7,-7.34,1.06,0.64,10,586.61
44614.38,-7.1,-7.76,1.21,0.9,10,586.97
44614.42,-5.73,-7.03,1.34,0.87,10,587.45
44614.46,-5.77,-7.01,1.36,0.72,10,587.73
44614.5,-5.82,-6.96,1.4,0.77,10,587.38
44614.54,-4.74,-6.8,1.18,0.77,10,587.21
44614.58,-4.76,-6.99,1.16,0.8,9.88,586.69
44614.62,-4.45,-7.37,1.21,0.8,8.65,585.85
44614.67,-4.05,-7.2,1.15,0.74,8.06,585.64
44614.71,-3.82,-6.87,0.97,0.53,8.9,585.69
44614.75,-6.38,-6.46,0.79,0.13,6.58,585.92
44614.79,-5.17,-6.65,0.86,0.42,6.01,585.69
44614.83,-4.83,-6.39,0.78,0.7,8.98,586.29
44614.88,-4.51,-6.23,0.67,0.86,8.8,586.62
44614.92,-4.5,-6.17,0.63,1.09,8.34,587.5
44614.96,-5.37,-6.3,0.37,1.17,8.38,587.77
44615,-5.63,-6.5,0.05,0.18,8.52,588
44615.04,-5.65,-6.45,0.32,0.36,7.73,587.97
44615.08,-5.62,-6.54,0.55,3.05,7.87,587.78
44615.12,-5.92,-7.06,0.62,2.91,7.6,587.63
44615.17,-6.5,-7.86,0.7,2.87,5.05,587.12
44615.21,-6.46,-8.14,0.84,2.74,3.35,586.58
44615.25,-7.74,-8.41,1,2.95,3.37,586.14
44615.29,-8.38,-9.24,1.06,3.03,2.71,586.11
44615.33,-9.59,-10.43,1.26,2.93,2.99,586.39
44615.38,-10.3,-10.94,1.21,2.79,6.5,586.81
44615.42,-6.67,-8.46,1.08,2.61,8.64,586.96
44615.46,-5.67,-8.72,0.75,2.31,7.69,587.04
44615.5,-5.33,-7.54,0.56,1.8,8.76,587.03
44615.54,-2.1,-6.19,0.5,1.65,8.11,586.69
44615.58,-2.24,-6.05,0.38,1.19,8.25,586.06
44615.62,-2.51,-5.84,0.55,0.45,7.66,585.45
44615.67,-2.05,-4.97,0.69,0.7,7.55,584.97
44615.71,-2.17,-4.24,0.98,0.72,6.82,584.94
44615.75,-5.03,-5.38,0.58,1.09,9.4,585.17
44615.79,-3.85,-4.64,0.98,1.03,9.51,585.1
44615.83,-3.37,-3.92,0.79,1.07,9.76,586.04
44615.88,-3.07,-3.58,0.91,0.86,9.54,586.74
44615.92,-3.18,-3.58,0.73,0.76,9.26,587.35
44615.96,-4.26,-4.35,0.86,0.82,9.51,587.52
44616,-4.2,-4.39,0.66,1.04,9.2,587.43
44616.04,-4.52,-4.64,0.55,0.94,8.73,587.47
44616.08,-4.42,-4.42,0.51,0.99,9.31,587.32
44616.12,-4.41,-4.53,0.41,0.74,8.26,586.88
44616.17,-4.7,-4.9,0.24,0.64,8.67,586.62
44616.21,-4.59,-4.83,0.21,1.16,8.45,586.33
44616.25,-4.22,-4.58,0.21,0.7,8.67,586.37
44616.29,-4.04,-4.62,0.34,1.19,8.31,586.22
44616.33,-4,-4.71,0.32,1.39,9.71,586.99
44616.38,-4.86,-5.15,0.41,1.44,9.56,586.97
44616.42,-3.69,-5.03,0.36,0.78,8.79,587.51
44616.46,-4.09,-5.15,0.27,2.7,9.01,587.65
44616.5,-4.41,-5.14,0.22,2.26,9.19,587.29
44616.54,-1.8,-4.18,0.24,2.32,8.58,586.71
44616.58,-1.98,-4.07,0.29,2.84,9.1,585.87
44616.62,-1.86,-3.82,0.47,0.58,8.61,585.11
44616.67,-1.12,-3.37,0.56,0.74,7.57,584.65
44616.71,-1.06,-3.17,0.69,0.67,6.24,584.66
44616.75,-2.42,-3.52,0.98,0.56,6.26,584.94
44616.79,-1.95,-3.48,0.9,0.78,6.4,584.99
44616.83,-1.4,-3.15,1.01,0.71,7.01,585.92
44616.88,-1.04,-2.71,0.94,0.63,7.72,586
44616.92,-0.92,-2.3,0.72,0.68,8.36,586.02
44616.96,-2.11,-2.32,0.67,0.8,8.92,586.17
44617,-2.2,-2.38,0.54,1.01,9.33,585.75
44617.04,-2.25,-2.25,0.47,0.82,9.58,585.64
44617.08,-1.84,-1.87,0.47,0.62,9.19,585.24
44617.12,-1.63,-1.75,0.39,0.89,8.94,584.91
44617.17,-1.83,-1.84,0.29,1.21,8.62,584.61
44617.21,-1.6,-1.71,0.28,1.42,8.48,584.41
44617.25,-2.32,-2.48,0.16,2.91,8.54,584.38
44617.29,-2.96,-3.14,0.46,1.06,6.63,584.5
44617.33,-2.85,-3,0.2,1.92,7.65,585.07
44617.38,-3.31,-3.37,0.29,2.72,6.37,585.4
44617.42,-0.8,-2.66,0.28,2.94,5.44,585.65
44617.46,-1.14,-2.4,0.32,0.44,4.78,585.69
44617.5,-1.03,-2.3,0.4,0.63,4.1,585.29
44617.54,2.21,-1.05,0.25,0.38,2.88,584.52
44617.58,2.04,-0.46,0.17,2.06,3.75,583.81
44617.62,2.69,0.56,0.12,2.95,3.13,583.27
44617.67,3.64,0.02,0.31,1.19,2.37,582.73
44617.71,3.4,0.2,0.66,1,1.74,582.76
44617.75,2.59,-0.26,1.12,0.45,1.13,582.92
44617.79,2.27,-0.7,1.07,0.82,0.39,582.92
44617.83,2.23,-0.08,1.46,0.81,1.93,583.96
44617.88,1.94,0.01,1.32,0.71,4.92,584.81
44617.92,1.43,0,1.16,0.61,8.37,585.12
44617.96,-0.09,-0.79,1.07,0.69,8.75,585.51
44618,-0.18,-1.19,0.91,0.76,9.83,585.58
44618.04,-0.36,-1.29,0.83,0.82,9.43,585.73
44618.08,-1.08,-2.32,0.86,1.04,9.51,585.7
44618.12,-1.36,-2.67,0.86,1.06,9.58,585.55
44618.17,-2.16,-3.1,0.83,1.04,9.3,585.95
44618.21,-1.97,-2.9,0.8,1.04,9.42,585.67
44618.25,-2.77,-3.17,0.85,1,9.21,585.96
44618.29,-2.57,-3.24,0.78,1.04,8.77,586.5
44618.33,-2.43,-3.11,0.61,1.31,8.84,587.13
44618.38,-3.03,-3.8,0.64,1.41,8.68,587.8
44618.42,-1.05,-3.27,0.63,1.21,7.99,588.27
44618.46,-1.62,-3.25,0.65,0.72,9.17,588.34
44618.5,-1.9,-3.1,0.72,0.52,8.75,588.08
44618.54,0.38,-2.59,0.87,0.58,7.43,587.41
44618.58,0.23,-2.7,0.89,0.61,8.17,586.69
44618.62,0.22,-2.72,0.9,0.61,8.55,585.94
44618.67,0.6,-2.92,0.89,0.84,8.26,585.45
44618.71,1.02,-2.93,0.89,0.97,8.7,585.25
44618.75,-0.02,-2.78,0.85,0.71,7.17,584.48
44618.79,1.51,-2.03,0.96,1.3,5.01,584.36
44618.83,1.46,-2.08,0.96,1.1,2.08,584.88
44618.88,1.74,-1.88,0.85,0.94,2.46,585.13
44618.92,1.48,-1.61,0.64,1.02,2.57,585.31
44618.96,-0.06,-1.6,0.46,2.14,2.96,585.29
44619,-0.47,-1.95,0.47,2.43,2.94,584.74
44619.04,-1.39,-2.53,0.7,2.77,2.06,584.64
44619.08,-2.09,-3.58,0.88,2.8,0.92,583.87
44619.12,-2.73,-4.09,1.03,2.84,0.59,583.43
