JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),
 40550.793,   129.191,    23.717,     4.449,     0.178,  4044.491,   323.088,     0.000,    19.711,  2898.534,     1.000,     4.450,   285.904,   304.800,   288.818,   327.213,     0.404,   -19.903,     0.000,
 40550.835,   134.918,    23.721,     4.462,     0.175,  3985.202,     0.000,     0.000,    19.715,  2898.534,     1.000,     4.462,   -68.920,     0.000,   249.184,   327.266,     4.314,   -13.475,     0.000,
 40550.877,   145.289,    23.728,     4.469,     0.174,  3900.964,     0.000,     0.000,    19.722,  2898.534,     1.000,     4.469,   -80.515,     0.000,   247.387,   327.302,    18.820,   -18.221,     0.000,
 40550.918,   132.071,    23.726,     4.474,     0.173,  3890.130,     0.000,     0.000,    19.720,  2898.534,     1.000,     4.474,  -103.825,     0.000,   241.940,   327.325,    29.739,   -11.299,     0.000,
 40550.960,   144.715,    23.729,     4.475,     0.174,  3847.663,     0.000,     0.000,    19.723,  2898.534,     1.000,     4.475,  -121.745,     0.000,   239.657,   327.331,    44.056,    -9.985,     0.000,
 40551.002,   143.702,    23.734,     4.476,     0.181,  4121.060,     0.000,     0.000,    19.728,  2898.534,     1.000,     4.476,  -102.630,     0.000,   241.544,   327.333,    17.898,    -1.057,     0.000,
 40551.043,   159.720,    23.745,     4.476,     0.180,  4076.920,     0.000,     0.000,    19.739,  2898.534,     1.000,     4.476,  -108.132,     0.000,   241.823,   327.335,    24.480,    -1.860,     0.000,
 40551.085,   142.462,    23.745,     4.474,     0.173,  3983.008,     0.000,     0.000,    19.739,  2898.534,     1.000,     4.474,  -111.595,     0.000,   241.196,   327.325,    26.381,    -0.915,     0.000,
 40551.127,   141.045,    23.746,     4.469,     0.172,  3883.309,     0.000,     0.000,    19.740,  2898.534,     1.000,     4.469,  -123.234,     0.000,   239.644,   327.304,    33.503,     2.070,     0.000,
 40551.168,   146.819,    23.748,     4.466,     0.172,  3914.555,   247.883,     0.000,    19.742,  2898.534,     1.000,     4.466,   157.387,   233.852,   278.005,   327.286,    26.900,     0.285,     0.000,
 40551.210,   137.787,    23.752,     4.466,     0.174,  3989.441,     0.000,     0.000,    19.746,  2898.534,     1.000,     4.466,   -68.163,     0.000,   280.648,   327.288,    20.681,     0.841,     0.000,
 40551.252,   155.900,    23.755,     4.467,     0.174,  4009.255,     0.000,     0.000,    19.749,  2898.534,     1.000,     4.467,   -68.971,     0.000,   279.125,   327.294,    18.608,     2.195,     0.000,
 40551.293,   132.625,    23.759,     4.468,     0.173,  3950.911,   154.232,     0.000,    19.753,  2898.534,     1.000,     4.468,    69.002,   145.502,   275.840,   327.298,    19.279,     5.763,     0.000,
 40551.335,   146.412,    23.758,     4.466,     0.168,  3914.470,     0.000,     0.000,    19.752,  2898.534,     1.000,     4.466,  -109.539,     0.000,   238.396,   327.288,    16.310,     4.337,     0.000,
 40551.377,   143.247,    23.764,     4.461,     0.167,  3772.094,     0.000,     0.000,    19.758,  2898.534,     1.000,     4.461,  -109.871,     0.000,   242.855,   327.267,    17.282,     8.178,     0.000,
 40551.418,   146.809,    23.762,     4.455,     0.168,  3806.628,   470.831,     0.000,    19.756,  2898.534,     1.000,     4.455,   321.472,   444.180,   237.700,   327.234,    26.400,     6.774,     0.000,
 40551.461,   162.880,    23.760,     4.447,     0.169,  3745.157,     0.000,     0.000,    19.754,  2898.534,     1.000,     4.447,   -81.193,     0.000,   281.687,   327.200,    38.772,    -3.091,     0.000,
 40551.502,   149.953,    23.760,     4.440,     0.168,  3809.719,     0.000,     0.000,    19.754,  2898.534,     1.000,     4.440,  -107.069,     0.000,   262.561,   327.167,    39.780,     2.682,     0.000,
 40551.543,   146.016,    23.766,     4.431,     0.170,  3776.685,   586.659,     0.000,    19.760,  2898.534,     1.000,     4.431,   468.280,   553.452,   264.789,   327.125,    36.566,   -13.730,     0.000,
 40551.586,   158.815,    23.768,     4.420,     0.177,  3904.972,     0.000,     0.000,    19.762,  2898.534,     1.000,     4.420,  -111.676,     0.000,   241.864,   327.071,    29.315,    -2.846,     0.000,
 40551.627,   166.978,    23.769,     4.406,     0.176,  3831.231,     0.000,     0.000,    19.763,  2898.534,     1.000,     4.406,  -120.300,     0.000,   242.653,   327.008,    42.491,    -6.545,     0.000,
 40551.668,   149.720,    23.766,     4.392,     0.169,  3739.405,     0.000,     0.000,    19.760,  2898.534,     1.000,     4.392,  -137.446,     0.000,   239.752,   326.940,    48.380,     1.878,     0.000,
 40551.710,   155.130,    23.767,     4.376,     0.169,  3805.318,     0.000,     0.000,    19.761,  2898.534,     1.000,     4.376,  -141.420,     0.000,   238.604,   326.864,    44.061,     9.098,     0.000,
 40551.752,   161.058,    23.771,     4.362,     0.180,  3889.603,     0.000,     0.000,    19.765,  2898.534,     1.000,     4.362,  -138.249,     0.000,   234.893,   326.799,    33.448,    12.895,     0.000,
 40551.793,   141.196,    23.772,     4.355,     0.179,  4004.944,   570.531,     0.000,    19.766,  2898.534,     1.000,     4.355,   420.312,   538.237,   235.117,   326.765,    18.663,     7.614,     0.000,
 40551.836,   163.296,    23.773,     4.351,     0.170,  3869.423,     0.000,     0.000,    19.767,  2898.534,     1.000,     4.351,  -149.737,     0.000,   229.107,   326.748,    29.227,    22.870,     0.000,
 40551.877,   147.413,    23.772,     4.350,     0.164,  3862.127,     0.000,     0.000,    19.766,  2898.534,     1.000,     4.350,  -134.400,     0.000,   226.601,   326.740,    18.478,    15.783,     0.000,
 40551.918,   152.800,    23.775,     4.351,     0.165,  3813.536,   922.129,     0.000,    19.769,  2898.534,     1.000,     4.351,   732.202,   869.933,   225.476,   326.744,    19.234,    17.229,     0.000,
 40551.961,   153.115,    23.772,     4.352,     0.165,  3747.592,     0.000,     0.000,    19.766,  2898.534,     1.000,     4.352,  -154.043,     0.000,   223.349,   326.748,    25.387,    25.256,     0.000,
 40552.002,   156.830,    23.775,     4.350,     0.162,  3705.800,     0.000,     0.000,    19.769,  2898.534,     1.000,     4.350,  -161.532,     0.000,   226.352,   326.743,    31.551,    29.589,     0.000,
 40552.043,   143.321,    23.774,     4.351,     0.162,  3757.315,   923.192,     0.000,    19.768,  2898.534,     1.000,     4.351,   736.180,   870.936,   226.117,   326.744,    17.711,    16.418,     0.000,
 40552.086,   148.588,    23.775,     4.352,     0.167,  3839.325,     0.000,     0.000,    19.769,  2898.534,     1.000,     4.352,  -122.762,     0.000,   245.904,   326.750,    20.721,    21.195,     0.000,
 40552.127,   145.358,    23.772,     4.353,     0.168,  3856.180,     0.000,     0.000,    19.766,  2898.534,     1.000,     4.353,  -120.587,     0.000,   260.704,   326.757,    26.365,    28.169,     0.000,
 40552.168,   136.927,    23.773,     4.352,     0.167,  3813.508,   469.334,     0.000,    19.767,  2898.534,     1.000,     4.352,   299.686,   442.768,   231.440,   326.751,    23.285,    24.486,     0.000,
 40552.210,   155.063,    23.774,     4.348,     0.165,  3809.060,     0.000,     0.000,    19.768,  2898.534,     1.000,     4.348,  -154.396,     0.000,   220.596,   326.731,    22.350,    25.912,     0.000,
 40552.252,   158.609,    23.775,     4.343,     0.163,  3774.722,     0.000,     0.000,    19.769,  2898.534,     1.000,     4.343,  -139.089,     0.000,   230.400,   326.708,    20.572,    22.208,     0.000,
 40552.293,   151.254,    23.773,     4.340,     0.166,  3850.295,   195.572,     0.000,    19.767,  2898.534,     1.000,     4.340,    46.735,   184.502,   229.522,   326.692,    19.087,    21.511,     0.000,
 40552.335,   146.756,    23.774,     4.338,     0.166,  3855.693,     0.000,     0.000,    19.768,  2898.534,     1.000,     4.338,  -112.339,     0.000,   258.407,   326.684,    20.690,    23.373,     0.000,
 40552.377,   138.826,    23.776,     4.336,     0.170,  3913.511,     0.000,     0.000,    19.770,  2898.534,     1.000,     4.336,  -139.249,     0.000,   230.204,   326.675,    20.323,    22.456,     0.000,
 40552.418,   155.292,    23.775,     4.334,     0.170,  3903.093,   552.622,     0.000,    19.769,  2898.534,     1.000,     4.334,   412.908,   521.341,   248.703,   326.664,    15.841,    14.631,     0.000,
 40552.460,   145.641,    23.776,     4.333,     0.168,  3897.543,     0.000,     0.000,    19.770,  2898.534,     1.000,     4.333,   -76.726,     0.000,   271.840,   326.662,    13.222,     8.681,     0.000,
 40552.502,   153.403,    23.773,     4.332,     0.172,  3945.340,     0.000,     0.000,    19.767,  2898.534,     1.000,     4.332,   -66.894,     0.000,   276.699,   326.658,    13.034,     3.901,     0.000,
 40552.543,   148.137,    23.776,     4.326,     0.168,  3935.460,   127.673,     0.000,    19.770,  2898.534,     1.000,     4.326,    39.013,   120.446,   261.196,   326.629,    13.528,     2.473,     0.000,
 40552.585,   148.465,    23.776,     4.314,     0.173,  3992.818,     0.000,     0.000,    19.770,  2898.534,     1.000,     4.314,  -103.140,     0.000,   239.650,   326.573,    15.828,     0.388,     0.000,
 40552.627,   151.294,    23.778,     4.300,     0.171,  3953.262,     0.000,     0.000,    19.772,  2898.534,     1.000,     4.300,  -104.488,     0.000,   238.847,   326.509,    15.654,     1.171,     0.000,
 40552.668,   145.496,    23.778,     4.285,     0.173,  3981.746,    97.577,     0.000,    19.772,  2898.534,     1.000,     4.285,    26.168,    92.054,   276.942,   326.437,    14.695,     1.696,     0.000,
 40552.711,   149.045,    23.778,     4.266,     0.173,  4011.885,     0.000,     0.000,    19.772,  2898.534,     1.000,     4.266,   -80.504,     0.000,   273.517,   326.350,    20.112,     7.559,     0.000,
 40552.752,   148.400,    23.778,     4.238,     0.170,  4185.583,     0.000,     0.000,    19.772,  2898.534,     1.000,     4.238,  -138.447,     0.000,   253.775,   326.222,    41.485,    24.516,     0.000,
 40552.793,   137.131,    23.782,     4.206,     0.172,  3966.262,     0.000,     0.000,    19.776,  2898.534,     1.000,     4.206,  -110.510,     0.000,   247.701,   326.068,    16.294,    15.849,     0.000,
 40552.835,   128.143,    23.783,     4.177,     0.172,  4014.258,     0.000,     0.000,    19.777,  2898.534,     1.000,     4.177,   -96.890,     0.000,   264.320,   325.929,    17.815,    17.467,     0.000,
 40552.877,   149.721,    23.784,     4.151,     0.174,  4079.417,     0.000,     0.000,    19.778,  2898.534,     1.000,     4.151,  -114.004,     0.000,   262.773,   325.810,    24.915,    26.051,     0.000,
 40552.918,   138.167,    23.785,     4.133,     0.173,  4134.252,    66.429,     0.000,    19.779,  2898.534,     1.000,     4.133,   -56.120,    62.668,   263.533,   325.721,    26.723,    29.877,     0.000,
 40552.960,   132.552,    23.785,     4.119,     0.179,  4121.511,     0.000,     0.000,    19.779,  2898.534,     1.000,     4.119,  -107.324,     0.000,   264.818,   325.658,    24.526,    21.959,     0.000,
 40553.001,   131.653,    23.786,     4.109,     0.174,  4054.289,     0.000,     0.000,    19.780,  2898.534,     1.000,     4.109,   -96.299,     0.000,   263.043,   325.607,    16.703,    17.032,     0.000,
 40553.043,   149.364,    23.790,     4.100,     0.176,  4085.259,   265.880,     0.000,    19.784,  2898.534,     1.000,     4.100,   150.639,   250.830,   261.318,   325.566,    17.002,    18.941,     0.000,
 40553.085,   132.852,    23.790,     4.098,     0.178,  4170.615,     0.000,     0.000,    19.784,  2898.534,     1.000,     4.098,  -112.051,     0.000,   260.461,   325.555,    22.020,    24.937,     0.000,
 40553.127,   142.023,    23.791,     4.100,     0.181,  4218.505,     0.000,     0.000,    19.785,  2898.534,     1.000,     4.100,  -116.519,     0.000,   260.715,   325.564,    24.988,    26.682,     0.000,
 40553.168,   120.428,    23.791,     4.103,     0.181,  4271.347,   227.113,     0.000,    19.785,  2898.534,     1.000,     4.103,    78.043,   214.257,   260.461,   325.579,    35.433,    35.663,     0.000,
 40553.210,   115.980,    23.790,     4.106,     0.177,  4187.362,     0.000,     0.000,    19.784,  2898.534,     1.000,     4.106,  -125.634,     0.000,   260.942,   325.593,    32.147,    28.836,     0.000,
 40553.252,   131.172,    23.789,     4.108,     0.181,  4188.037,     0.000,     0.000,    19.783,  2898.534,     1.000,     4.108,  -128.399,     0.000,   259.966,   325.604,    32.236,    30.525,     0.000,
 40553.293,   122.583,    23.791,     4.109,     0.183,  4268.171,   266.854,     0.000,    19.785,  2898.534,     1.000,     4.109,   117.186,   251.749,   260.002,   325.609,    35.531,    33.425,     0.000,
 40553.335,   130.464,    23.788,     4.111,     0.182,  4283.580,     0.000,     0.000,    19.782,  2898.534,     1.000,     4.111,  -118.857,     0.000,   260.715,   325.615,    29.241,    24.716,     0.000,
 40553.376,   132.584,    23.786,     4.113,     0.185,  4302.671,     0.000,     0.000,    19.780,  2898.534,     1.000,     4.113,  -127.996,     0.000,   259.744,   325.626,    31.174,    30.939,     0.000,
 40553.418,   126.383,    23.784,     4.117,     0.189,  4391.469,     0.000,     0.000,    19.778,  2898.534,     1.000,     4.117,  -117.344,     0.000,   262.009,   325.643,    28.906,    24.804,     0.000,
 40553.460,   136.613,    23.782,     4.121,     0.186,  4322.034,     0.000,     0.000,    19.776,  2898.534,     1.000,     4.121,  -106.106,     0.000,   262.808,   325.664,    24.164,    19.086,     0.000,
 40553.501,   123.603,    23.778,     4.123,     0.188,  4391.402,     0.000,     0.000,    19.772,  2898.534,     1.000,     4.123,  -134.188,     0.000,   263.821,   325.674,    45.766,    26.570,     0.000,
 40553.543,   117.322,    23.772,     4.119,     0.194,  4503.256,   100.250,     0.000,    19.766,  2898.534,     1.000,     4.119,   -33.344,    94.575,   261.806,   325.654,    38.824,    25.248,     0.000,
 40553.585,   113.230,    23.769,     4.106,     0.192,  4484.157,     0.000,     0.000,    19.763,  2898.534,     1.000,     4.106,  -153.664,     0.000,   261.729,   325.596,    56.235,    33.562,     0.000,
 40553.626,   127.548,    23.767,     4.086,     0.192,  4484.297,     0.000,     0.000,    19.761,  2898.534,     1.000,     4.086,  -162.173,     0.000,   261.508,   325.505,    60.859,    37.319,     0.000,
 40553.668,   122.622,    23.765,     4.064,     0.193,  4512.945,     0.000,     0.000,    19.759,  2898.534,     1.000,     4.064,  -183.247,     0.000,   259.742,   325.397,    72.250,    45.343,     0.000,
 40553.710,   134.180,    23.755,     4.036,     0.198,  4591.328,     0.000,     0.000,    19.749,  2898.534,     1.000,     4.036,  -188.712,     0.000,   257.927,   325.270,    72.013,    49.356,     0.000,
 40553.751,   130.342,    23.750,     4.009,     0.194,  4452.973,     0.000,     0.000,    19.744,  2898.534,     1.000,     4.009,  -160.690,     0.000,   256.509,   325.142,    52.414,    39.643,     0.000,
 40553.793,   132.677,    23.746,     3.984,     0.197,  4529.801,     0.000,     0.000,    19.740,  2898.534,     1.000,     3.984,  -160.284,     0.000,   255.390,   325.026,    52.628,    38.020,     0.000,
 40553.835,   117.298,    23.737,     3.976,     0.201,  4570.992,     0.000,     0.000,    19.731,  2898.534,     1.000,     3.963,  -148.140,     0.000,   253.883,   324.759,    43.819,    33.445,     0.000,
 40553.876,   127.180,    23.729,     3.963,     0.204,  4593.486,     0.000,     0.000,    19.723,  2898.534,     1.000,     3.945,  -137.401,     0.000,   252.568,   324.576,    36.772,    28.621,     0.000,
 40553.918,   110.004,    23.725,     3.953,     0.199,  4578.049,     0.000,     0.000,    19.719,  2898.534,     1.000,     3.930,  -157.670,     0.000,   252.568,   324.394,    47.538,    38.307,     0.000,
 40553.960,   126.720,    23.716,     3.936,     0.207,  4713.416,     0.000,     0.000,    19.710,  2898.534,     1.000,     3.920,  -140.896,     0.000,   253.251,   324.598,    39.180,    30.369,     0.000,
 40554.001,   118.612,    23.707,     3.940,     0.206,  4716.281,     0.000,     0.000,    19.701,  2898.534,     1.000,     3.917,  -150.703,     0.000,   253.481,   324.380,    45.749,    34.055,     0.000,
 40554.043,   122.470,    23.698,     3.942,     0.206,  4726.612,    84.234,     0.000,    19.692,  2898.534,     1.000,     3.920,   -70.886,    79.466,   253.481,   324.265,    45.647,    33.921,     0.000,
 40554.085,   114.910,    23.691,     3.942,     0.208,  4697.543,     0.000,     0.000,    19.685,  2898.534,     1.000,     3.925,  -168.842,     0.000,   252.093,   324.611,    52.813,    43.511,     0.000,
 40554.126,   130.737,    23.685,     3.948,     0.207,  4713.843,     0.000,     0.000,    19.679,  2898.534,     1.000,     3.929,  -169.063,     0.000,   251.894,   324.602,    52.480,    43.875,     0.000,
 40554.168,   114.370,    23.675,     3.955,     0.207,  4726.388,   173.872,     0.000,    19.669,  2898.534,     1.000,     3.931,   -32.100,   164.030,   235.150,   324.025,    57.186,    50.070,     0.000,
 40554.210,   122.988,    23.672,     3.952,     0.202,  4642.100,     0.000,     0.000,    19.666,  2898.534,     1.000,     3.932,  -179.317,     0.000,   248.335,   324.558,    54.771,    48.322,     0.000,
 40554.252,   130.246,    23.668,     3.961,     0.202,  4666.264,     0.000,     0.000,    19.662,  2898.534,     1.000,     3.931,  -214.724,     0.000,   220.617,   324.297,    58.873,    52.171,     0.000,
 40554.293,   112.337,    23.660,     3.948,     0.205,  4625.483,     0.000,     0.000,    19.654,  2898.534,     1.000,     3.925,  -210.473,     0.000,   215.364,   324.163,    54.748,    46.926,     0.000,
 40554.335,   113.198,    23.657,     3.931,     0.199,  4538.703,     0.000,     0.000,    19.651,  2898.534,     1.000,     3.910,  -220.407,     0.000,   232.843,   324.455,    69.610,    59.186,     0.000,
 40554.376,   121.448,    23.652,     3.914,     0.203,  4740.656,     0.000,     0.000,    19.646,  2898.534,     1.000,     3.884,  -292.302,     0.000,   214.847,   323.855,    97.937,    85.358,     0.000,
 40554.418,   119.469,    23.653,     3.880,     0.200,  4541.627,   260.904,     0.000,    19.647,  2898.534,     1.000,     3.852,    16.342,   246.136,   214.299,   323.551,    65.166,    55.376,     0.000,
 40554.460,   111.946,    23.651,     3.856,     0.198,  4558.364,     0.000,     0.000,    19.645,  2898.534,     1.000,     3.815,  -294.345,     0.000,   215.762,   323.881,   103.271,    82.955,     0.000,
 40554.501,   126.287,    23.643,     3.801,     0.200,  4548.709,     0.000,     0.000,    19.637,  2898.534,     1.000,     3.771,  -246.674,     0.000,   237.812,   323.258,    92.343,    68.885,     0.000,
 40554.543,   115.722,    23.647,     3.770,     0.191,  4385.166,     0.000,     0.000,    19.641,  2898.534,     1.000,     3.732,  -228.605,     0.000,   225.568,   323.256,    77.004,    53.913,     0.000,
 40554.585,   132.429,    23.649,     3.737,     0.189,  4307.556,     0.000,     0.000,    19.643,  2898.534,     1.000,     3.695,  -181.947,     0.000,   255.060,   322.825,    66.340,    47.842,     0.000,
 40554.627,   128.119,    23.649,     3.693,     0.192,  4354.687,     0.000,     0.000,    19.643,  2898.534,     1.000,     3.666,  -192.187,     0.000,   253.925,   322.565,    68.345,    55.202,     0.000,
 40554.668,   122.918,    23.648,     3.669,     0.188,  4317.639,    54.961,     0.000,    19.642,  2898.534,     1.000,     3.639,  -120.190,    51.850,   253.258,   322.824,    55.045,    47.429,     0.000,
 40554.710,   126.708,    23.651,     3.638,     0.187,  4298.512,     0.000,     0.000,    19.645,  2898.534,     1.000,     3.615,  -172.091,     0.000,   250.931,   322.845,    48.459,    51.717,     0.000,
 40554.751,   110.838,    23.652,     3.626,     0.189,  4250.739,     0.000,     0.000,    19.646,  2898.534,     1.000,     3.596,  -135.268,     0.000,   249.642,   322.809,    28.497,    33.604,     0.000,
 40554.793,   126.555,    23.656,     3.607,     0.186,  4244.235,     9.038,     0.000,    19.650,  2898.534,     1.000,     3.581,  -129.085,     8.527,   250.498,   323.006,    32.546,    32.558,     0.000,
 40554.835,   132.642,    23.655,     3.600,     0.189,  4302.460,     0.000,     0.000,    19.649,  2898.534,     1.000,     3.571,  -136.323,     0.000,   250.079,   322.509,    31.037,    32.855,     0.000,
 40554.877,   122.042,    23.663,     3.581,     0.184,  4216.407,     0.000,     0.000,    19.657,  2898.534,     1.000,     3.561,  -152.877,     0.000,   249.674,   322.698,    38.143,    41.711,     0.000,
 40554.918,   115.590,    23.667,     3.582,     0.185,  4222.010,    27.582,     0.000,    19.661,  2898.534,     1.000,     3.554,  -122.360,    26.021,   248.410,   322.722,    33.473,    40.596,     0.000,
 40554.960,   119.317,    23.673,     3.578,     0.183,  4193.846,     0.000,     0.000,    19.667,  2898.534,     1.000,     3.550,  -137.433,     0.000,   248.166,   322.541,    27.717,    35.342,     0.000,
 40555.001,   128.000,    23.679,     3.578,     0.180,  4124.104,     0.000,     0.000,    19.673,  2898.534,     1.000,     3.550,  -134.211,     0.000,   247.741,   322.784,    25.762,    33.407,     0.000,
 40555.043,   128.490,    23.689,     3.574,     0.178,  4112.954,     4.156,     0.000,    19.683,  2898.534,     1.000,     3.550,  -143.867,     3.921,   247.957,   322.793,    31.790,    41.162,     0.000,
 40555.085,   134.672,    23.693,     3.580,     0.182,  4162.749,     0.000,     0.000,    19.687,  2898.534,     1.000,     3.552,  -147.063,     0.000,   247.756,   322.710,    31.078,    41.031,     0.000,
 40555.127,   134.760,    23.701,     3.588,     0.180,  4124.831,     0.000,     0.000,    19.695,  2898.534,     1.000,     3.553,  -131.713,     0.000,   248.180,   322.509,    24.837,    32.547,     0.000,
 40555.168,   134.268,    23.706,     3.581,     0.180,  4141.647,   318.864,     0.000,    19.700,  2898.534,     1.000,     3.548,   168.773,   300.815,   248.180,   322.582,    25.026,    32.614,     0.000,
 40555.210,   130.408,    23.714,     3.568,     0.182,  4153.870,     0.000,     0.000,    19.708,  2898.534,     1.000,     3.541,  -131.970,     0.000,   248.226,   322.549,    25.126,    32.521,     0.000,
 40555.251,   116.436,    23.716,     3.561,     0.186,  4257.668,     0.000,     0.000,    19.710,  2898.534,     1.000,     3.532,  -127.705,     0.000,   249.482,   322.372,    24.167,    30.647,     0.000,
 40555.293,   124.188,    23.723,     3.548,     0.183,  4222.542,   321.815,     0.000,    19.717,  2898.534,     1.000,     3.520,   176.961,   303.599,   250.103,   322.689,    23.946,    30.107,     0.000,
 40555.335,   121.289,    23.727,     3.534,     0.186,  4279.603,     0.000,     0.000,    19.721,  2898.534,     1.000,     3.507,  -120.063,     0.000,   252.163,   322.592,    22.324,    27.309,     0.000,
 40555.377,   121.956,    23.730,     3.520,     0.188,  4311.327,     0.000,     0.000,    19.724,  2898.534,     1.000,     3.494,  -118.700,     0.000,   253.070,   322.432,    23.350,    25.988,     0.000,
 40555.418,   121.871,    23.733,     3.505,     0.188,  4323.915,     0.000,     0.000,    19.727,  2898.534,     1.000,     3.480,  -123.943,     0.000,   240.773,   322.139,    21.409,    21.169,     0.000,
 40555.460,   128.897,    23.741,     3.490,     0.189,  4339.100,     0.000,     0.000,    19.735,  2898.534,     1.000,     3.466,  -103.603,     0.000,   258.041,   322.298,    19.607,    19.740,     0.000,
 40555.501,   124.748,    23.739,     3.479,     0.189,  4338.690,     0.000,     0.000,    19.733,  2898.534,     1.000,     3.454,  -101.328,     0.000,   258.747,   322.257,    18.953,    18.865,     0.000,
 40555.543,   121.949,    23.741,     3.467,     0.192,  4431.231,   122.928,     0.000,    19.735,  2898.534,     1.000,     3.443,    20.003,   115.970,   260.225,   322.206,    16.894,    17.092,     0.000,
 40555.585,   108.558,    23.748,     3.457,     0.190,  4363.088,     0.000,     0.000,    19.742,  2898.534,     1.000,     3.434,   -87.297,     0.000,   262.624,   322.060,    13.640,    14.222,     0.000,
 40555.626,   119.311,    23.750,     3.449,     0.194,  4442.190,     0.000,     0.000,    19.744,  2898.534,     1.000,     3.427,   -83.359,     0.000,   263.856,   322.194,    12.052,    12.970,     0.000,
 40555.668,   121.276,    23.752,     3.440,     0.193,  4456.436,   583.871,     0.000,    19.746,  2898.534,     1.000,     3.422,   455.259,   550.821,   248.523,   322.136,    10.484,    11.466,     0.000,
 40555.710,   133.183,    23.753,     3.434,     0.197,  4492.117,     0.000,     0.000,    19.747,  2898.534,     1.000,     3.419,   -90.311,     0.000,   250.971,   322.217,     9.251,     9.815,     0.000,
 40555.751,   119.398,    23.752,     3.439,     0.199,  4541.520,     0.000,     0.000,    19.746,  2898.534,     1.000,     3.423,   -60.823,     0.000,   271.345,   322.131,     5.039,     4.998,     0.000,
 40555.793,   119.016,    23.756,     3.436,     0.198,  4511.044,   316.758,     0.000,    19.750,  2898.534,     1.000,     3.432,   233.994,   298.828,   270.470,   322.337,     6.359,     6.607,     0.000,
 40555.835,   110.992,    23.753,     3.451,     0.199,  4582.467,     0.000,     0.000,    19.747,  2898.534,     1.000,     3.446,   -65.819,     0.000,   269.817,   322.424,     6.382,     6.831,     0.000,
 40555.876,   108.476,    23.755,     3.469,     0.199,  4571.168,     0.000,     0.000,    19.749,  2898.534,     1.000,     3.461,   -69.828,     0.000,   268.447,   322.474,     7.501,     8.300,     0.000,
 40555.918,   119.986,    23.750,     3.486,     0.202,  4655.550,   289.411,     0.000,    19.744,  2898.534,     1.000,     3.477,   198.466,   273.029,   267.347,   322.491,     9.109,    10.310,     0.000,
 40555.960,   109.692,    23.756,     3.498,     0.198,  4557.336,     0.000,     0.000,    19.750,  2898.534,     1.000,     3.491,   -94.880,     0.000,   248.510,   322.638,     9.647,    11.106,     0.000,
 40556.001,   120.845,    23.752,     3.513,     0.199,  4609.039,     0.000,     0.000,    19.746,  2898.534,     1.000,     3.502,  -109.725,     0.000,   234.343,   322.539,     9.969,    11.560,     0.000,
