$,
44568.58,14.93
44568.62,14.93
44568.67,14.93
44568.71,14.93
44568.75,14.93
44568.79,14.93
44568.83,14.93
44568.88,14.93
44568.92,14.93
44568.96,14.93
44569,14.93
44569.04,14.93
44569.08,14.93
44569.12,14.93
44569.17,14.93
44569.21,14.93
44569.25,14.93
44569.29,14.93
44569.33,14.93
44569.38,14.93
44569.42,14.93
44569.46,14.93
44569.5,14.93
44569.54,14.93
44569.58,14.93
44569.62,14.93
44569.67,14.93
44569.71,14.93
44569.75,14.93
44569.79,14.93
44569.83,14.93
44569.88,14.93
44569.92,14.93
44569.96,14.93
44570,14.93
44570.04,14.93
44570.08,14.93
44570.12,14.93
44570.17,14.93
44570.21,14.93
44570.25,14.93
44570.29,14.93
44570.33,14.93
44570.38,14.93
44570.42,14.93
44570.46,14.93
44570.5,14.93
44570.54,14.93
44570.58,14.93
44570.62,14.93
44570.67,14.93
44570.71,14.93
44570.75,14.93
44570.79,14.93
44570.83,14.93
44570.88,14.93
44570.92,14.93
44570.96,14.93
44571,14.93
44571.04,14.93
44571.08,14.93
44571.12,14.93
44571.17,14.93
44571.21,14.93
44571.25,14.93
44571.29,14.93
44571.33,14.93
44571.38,14.93
44571.42,14.93
44571.46,14.93
44571.5,14.93
44571.54,14.93
44571.58,14.93
44571.62,14.93
44571.67,14.93
44571.71,14.93
44571.75,14.93
44571.79,14.93
44571.83,14.93
44571.88,14.93
44571.92,14.93
44571.96,14.93
44572,14.93
44572.04,14.93
44572.08,14.93
44572.12,14.93
44572.17,14.93
44572.21,14.93
44572.25,14.93
44572.29,14.93
44572.33,14.93
44572.38,14.93
44572.42,14.93
44572.46,14.93
44572.5,14.93
44572.54,14.93
44572.58,14.93
44572.62,14.93
44572.67,14.93
44572.71,14.93
44572.75,14.93
44572.79,14.93
44572.83,14.93
44572.88,14.93
44572.92,14.93
44572.96,14.93
44573,14.93
44573.04,14.93
44573.08,14.93
44573.12,14.93
44573.17,14.93
44573.21,14.93
44573.25,14.93
44573.29,14.93
44573.33,14.93
44573.38,14.93
44573.42,14.93
44573.46,14.93
44573.5,14.93
44573.54,14.93
44573.58,14.93
44573.62,14.93
44573.67,14.93
44573.71,14.93
44573.75,14.93
44573.79,14.93
44573.83,14.93
44573.88,14.93
44573.92,14.93
44573.96,14.93
44574,14.93
44574.04,14.93
44574.08,14.93
44574.12,14.93
44574.17,14.93
44574.21,14.93
44574.25,14.93
44574.29,14.93
44574.33,14.93
44574.38,14.93
44574.42,14.93
44574.46,14.93
44574.5,14.93
44574.54,14.93
44574.58,14.93
44574.62,14.93
44574.67,14.93
44574.71,14.93
44574.75,14.93
44574.79,14.93
44574.83,14.93
44574.88,14.93
44574.92,14.93
44574.96,14.93
44575,14.93
44575.04,14.93
44575.08,14.93
44575.12,14.93
44575.17,14.93
44575.21,14.93
44575.25,14.93
44575.29,14.93
44575.33,14.93
44575.38,14.93
44575.42,14.93
44575.46,14.93
44575.5,14.93
44575.54,14.93
44575.58,14.93
44575.62,14.93
44575.67,14.93
44575.71,14.93
44575.75,14.93
44575.79,14.93
44575.83,14.93
44575.88,14.93
44575.92,14.93
44575.96,14.93
44576,14.93
44576.04,14.93
44576.08,14.93
44576.12,14.93
44576.17,14.93
44576.21,14.93
44576.25,14.93
44576.29,14.93
44576.33,14.93
44576.38,14.93
44576.42,14.93
44576.46,14.93
44576.5,14.93
44576.54,14.93
44576.58,14.93
44576.62,14.93
44576.67,14.93
44576.71,14.93
44576.75,14.93
44576.79,14.93
44576.83,14.93
44576.88,14.93
44576.92,14.93
44576.96,14.93
44577,14.93
44577.04,14.93
44577.08,14.93
44577.12,14.93
44577.17,14.93
44577.21,14.93
44577.25,14.93
44577.29,14.93
44577.33,14.93
44577.38,14.93
44577.42,14.93
44577.46,14.93
44577.5,14.93
44577.54,14.93
44577.58,14.93
44577.62,14.93
44577.67,14.93
44577.71,14.93
44577.75,14.93
44577.79,14.93
44577.83,14.93
44577.88,14.93
44577.92,14.93
44577.96,14.93
44578,14.93
44578.04,14.93
44578.08,14.93
44578.12,14.93
44578.17,14.93
44578.21,14.93
44578.25,14.93
44578.29,14.93
44578.33,14.93
44578.38,14.93
44578.42,14.93
44578.46,14.93
44578.5,14.93
44578.54,14.93
44578.58,14.93
44578.62,14.93
44578.67,14.93
44578.71,14.93
44578.75,14.93
44578.79,14.93
44578.83,14.93
44578.88,14.93
44578.92,14.93
44578.96,14.93
44579,14.93
44579.04,14.93
44579.08,14.93
44579.12,14.93
44579.17,14.93
44579.21,14.93
44579.25,14.93
44579.29,14.93
44579.33,14.93
44579.38,14.93
44579.42,14.93
44579.46,14.93
44579.5,14.93
44579.54,14.93
44579.58,14.93
44579.62,14.93
44579.67,14.93
44579.71,14.93
44579.75,14.93
44579.79,14.93
44579.83,14.93
44579.88,14.93
44579.92,14.93
44579.96,14.93
44580,14.93
44580.04,14.93
44580.08,14.93
44580.12,14.93
44580.17,14.93
44580.21,14.93
44580.25,14.93
44580.29,14.93
44580.33,14.93
44580.38,14.93
44580.42,14.93
44580.46,14.93
44580.5,14.93
44580.54,14.93
44580.58,14.93
44580.62,14.93
44580.67,14.93
44580.71,14.93
44580.75,14.93
44580.79,14.93
44580.83,14.93
44580.88,14.93
44580.92,14.93
44580.96,14.93
44581,14.93
44581.04,14.93
44581.08,14.93
44581.12,14.93
44581.17,14.93
44581.21,14.93
44581.25,14.93
44581.29,14.93
44581.33,14.93
44581.38,14.93
44581.42,14.93
44581.46,14.93
44581.5,14.93
44581.54,14.93
44581.58,14.93
44581.62,14.93
44581.67,14.93
44581.71,14.93
44581.75,14.93
44581.79,14.93
44581.83,14.93
44581.88,14.93
44581.92,14.93
44581.96,14.93
44582,14.93
44582.04,14.93
44582.08,14.93
44582.12,14.93
44582.17,14.93
44582.21,14.93
44582.25,14.93
44582.29,14.93
44582.33,14.93
44582.38,14.93
44582.42,14.93
44582.46,14.93
44582.5,14.93
44582.54,14.93
44582.58,14.93
44582.62,14.93
44582.67,14.93
44582.71,14.93
44582.75,14.93
44582.79,14.93
44582.83,14.93
44582.88,14.93
44582.92,14.93
44582.96,14.93
44583,14.93
44583.04,14.93
44583.08,14.93
44583.12,14.93
44583.17,14.93
44583.21,14.93
44583.25,14.93
44583.29,14.93
44583.33,14.93
44583.38,14.93
44583.42,14.93
44583.46,14.93
44583.5,14.93
44583.54,14.93
44583.58,14.93
44583.62,14.93
44583.67,14.93
44583.71,14.93
44583.75,14.93
44583.79,14.93
44583.83,14.93
44583.88,14.93
44583.92,14.93
44583.96,14.93
44584,14.93
44584.04,14.93
44584.08,14.93
44584.12,14.93
44584.17,14.93
44584.21,14.93
44584.25,14.93
44584.29,14.93
44584.33,14.93
44584.38,14.93
44584.42,14.93
44584.46,14.93
44584.5,14.93
44584.54,14.93
44584.58,14.93
44584.62,14.93
44584.67,14.93
44584.71,14.93
44584.75,14.93
44584.79,14.93
44584.83,14.93
44584.88,14.93
44584.92,14.93
44584.96,14.93
44585,14.93
44585.04,14.93
44585.08,14.93
44585.12,14.93
44585.17,14.93
44585.21,14.93
44585.25,14.93
44585.29,14.93
44585.33,14.93
44585.38,14.93
44585.42,14.93
44585.46,14.93
44585.5,14.93
44585.54,14.93
44585.58,14.93
44585.62,14.93
44585.67,14.93
44585.71,14.93
44585.75,14.93
44585.79,14.93
44585.83,14.93
44585.88,14.93
44585.92,14.93
44585.96,14.93
44586,14.93
44586.04,14.93
44586.08,14.93
44586.12,14.93
44586.17,14.93
44586.21,14.93
44586.25,14.93
44586.29,14.93
44586.33,14.93
44586.38,14.93
44586.42,14.93
44586.46,14.93
44586.5,14.93
44586.54,14.93
44586.58,14.93
44586.62,14.93
44586.67,14.93
44586.71,14.93
44586.75,14.93
44586.79,14.93
44586.83,14.93
44586.88,14.93
44586.92,14.93
44586.96,14.93
44587,14.93
44587.04,14.93
44587.08,14.93
44587.12,14.93
44587.17,14.93
44587.21,14.93
44587.25,14.93
44587.29,14.93
44587.33,14.93
44587.38,14.93
44587.42,14.93
44587.46,14.93
44587.5,14.93
44587.54,14.93
44587.58,14.93
44587.62,14.93
44587.67,14.93
44587.71,14.93
44587.75,14.93
44587.79,14.93
44587.83,14.93
44587.88,14.93
44587.92,14.93
44587.96,14.93
44588,14.93
44588.04,14.93
44588.08,14.93
44588.12,14.93
44588.17,14.93
44588.21,14.93
44588.25,14.93
44588.29,14.93
44588.33,14.93
44588.38,14.93
44588.42,14.93
44588.46,14.93
44588.5,14.93
44588.54,14.93
44588.58,14.93
44588.62,14.93
44588.67,14.93
44588.71,14.93
44588.75,14.93
44588.79,14.93
44588.83,14.93
44588.88,14.93
44588.92,14.93
44588.96,14.93
44589,14.93
44589.04,14.93
44589.08,14.93
44589.12,14.93
44589.17,14.93
44589.21,14.93
44589.25,14.93
44589.29,14.93
44589.33,14.93
44589.38,14.93
44589.42,14.93
44589.46,14.93
44589.5,14.93
44589.54,14.93
44589.58,14.93
44589.62,14.93
44589.67,14.93
44589.71,14.93
44589.75,14.93
44589.79,14.93
44589.83,14.93
44589.88,14.93
44589.92,14.93
44589.96,14.93
44590,14.93
44590.04,14.93
44590.08,14.93
44590.12,14.93
44590.17,14.93
44590.21,14.93
44590.25,14.93
44590.29,14.93
44590.33,14.93
44590.38,14.93
44590.42,14.93
44590.46,14.93
44590.5,14.93
44590.54,14.93
44590.58,14.93
44590.62,14.93
44590.67,14.93
44590.71,14.93
44590.75,14.93
44590.79,14.93
44590.83,14.93
44590.88,14.93
44590.92,14.93
44590.96,14.93
44591,14.93
44591.04,14.93
44591.08,14.93
44591.12,14.93
44591.17,14.93
44591.21,14.93
44591.25,14.93
44591.29,14.93
44591.33,14.93
44591.38,14.93
44591.42,14.93
44591.46,14.93
44591.5,14.93
44591.54,14.93
44591.58,14.93
44591.62,14.93
44591.67,14.93
44591.71,14.93
44591.75,14.93
44591.79,14.93
44591.83,14.93
44591.88,14.93
44591.92,14.93
44591.96,14.93
44592,14.93
44592.04,14.93
44592.08,14.93
44592.12,14.93
44592.17,14.93
44592.21,14.93
44592.25,14.93
44592.29,14.93
44592.33,14.93
44592.38,14.93
44592.42,14.93
44592.46,14.93
44592.5,14.93
44592.54,14.93
44592.58,14.93
44592.62,14.93
44592.67,14.93
44592.71,14.93
44592.75,14.93
44592.79,14.93
44592.83,14.93
44592.88,14.93
44592.92,14.93
44592.96,14.93
44593,13.36
44593.04,13.36
44593.08,13.36
44593.12,13.36
44593.17,13.36
44593.21,13.36
44593.25,13.36
44593.29,13.36
44593.33,13.36
44593.38,13.36
44593.42,13.36
44593.46,13.36
44593.5,13.36
44593.54,13.36
44593.58,13.36
44593.62,13.36
44593.67,13.36
44593.71,13.36
44593.75,13.36
44593.79,13.36
44593.83,13.36
44593.88,13.36
44593.92,13.36
44593.96,13.36
44594,13.36
44594.04,13.36
44594.08,13.36
44594.12,13.36
44594.17,13.36
44594.21,13.36
44594.25,13.36
44594.29,13.36
44594.33,13.36
44594.38,13.36
44594.42,13.36
44594.46,13.36
44594.5,13.36
44594.54,13.36
44594.58,13.36
44594.62,13.36
44594.67,13.36
44594.71,13.36
44594.75,13.36
44594.79,13.36
44594.83,13.36
44594.88,13.36
44594.92,13.36
44594.96,13.36
44595,13.36
44595.04,13.36
44595.08,13.36
44595.12,13.36
44595.17,13.36
44595.21,13.36
44595.25,13.36
44595.29,13.36
44595.33,13.36
44595.38,13.36
44595.42,13.36
44595.46,13.36
44595.5,13.36
44595.54,13.36
44595.58,13.36
44595.62,13.36
44595.67,13.36
44595.71,13.36
44595.75,13.36
44595.79,13.36
44595.83,13.36
44595.88,13.36
44595.92,13.36
44595.96,13.36
44596,13.36
44596.04,13.36
44596.08,13.36
44596.12,13.36
44596.17,13.36
44596.21,13.36
44596.25,13.36
44596.29,13.36
44596.33,13.36
44596.38,13.36
44596.42,13.36
44596.46,13.36
44596.5,13.36
44596.54,13.36
44596.58,13.36
44596.62,13.36
44596.67,13.36
44596.71,13.36
44596.75,13.36
44596.79,13.36
44596.83,13.36
44596.88,13.36
44596.92,13.36
44596.96,13.36
44597,13.36
44597.04,13.36
44597.08,13.36
44597.12,13.36
44597.17,13.36
44597.21,13.36
44597.25,13.36
44597.29,13.36
44597.33,13.36
44597.38,13.36
44597.42,13.36
44597.46,13.36
44597.5,13.36
44597.54,13.36
44597.58,13.36
44597.62,13.36
44597.67,13.36
44597.71,13.36
44597.75,13.36
44597.79,13.36
44597.83,13.36
44597.88,13.36
44597.92,13.36
44597.96,13.36
44598,13.36
44598.04,13.36
44598.08,13.36
44598.12,13.36
44598.17,13.36
44598.21,13.36
44598.25,13.36
44598.29,13.36
44598.33,13.36
44598.38,13.36
44598.42,13.36
44598.46,13.36
44598.5,13.36
44598.54,13.36
44598.58,13.36
44598.62,13.36
44598.67,13.36
44598.71,13.36
44598.75,13.36
44598.79,13.36
44598.83,13.36
44598.88,13.36
44598.92,13.36
44598.96,13.36
44599,13.36
44599.04,13.36
44599.08,13.36
44599.12,13.36
44599.17,13.36
44599.21,13.36
44599.25,13.36
44599.29,13.36
44599.33,13.36
44599.38,13.36
44599.42,13.36
44599.46,13.36
44599.5,13.36
44599.54,13.36
44599.58,13.36
44599.62,13.36
44599.67,13.36
44599.71,13.36
44599.75,13.36
44599.79,13.36
44599.83,13.36
44599.88,13.36
44599.92,13.36
44599.96,13.36
44600,13.36
44600.04,13.36
44600.08,13.36
44600.12,13.36
44600.17,13.36
44600.21,13.36
44600.25,13.36
44600.29,13.36
44600.33,13.36
44600.38,13.36
44600.42,13.36
44600.46,13.36
44600.5,13.36
44600.54,13.36
44600.58,13.36
44600.62,13.36
44600.67,13.36
44600.71,13.36
44600.75,13.36
44600.79,13.36
44600.83,13.36
44600.88,13.36
44600.92,13.36
44600.96,13.36
44601,13.36
44601.04,13.36
44601.08,13.36
44601.12,13.36
44601.17,13.36
44601.21,13.36
44601.25,13.36
44601.29,13.36
44601.33,13.36
44601.38,13.36
44601.42,13.36
44601.46,13.36
44601.5,13.36
44601.54,13.36
44601.58,13.36
44601.62,13.36
44601.67,13.36
44601.71,13.36
44601.75,13.36
44601.79,13.36
44601.83,13.36
44601.88,13.36
44601.92,13.36
44601.96,13.36
44602,13.36
44602.04,13.36
44602.08,13.36
44602.12,13.36
44602.17,13.36
44602.21,13.36
44602.25,13.36
44602.29,13.36
44602.33,13.36
44602.38,13.36
44602.42,13.36
44602.46,13.36
44602.5,13.36
44602.54,13.36
44602.58,13.36
44602.62,13.36
44602.67,13.36
44602.71,13.36
44602.75,13.36
44602.79,13.36
44602.83,13.36
44602.88,13.36
44602.92,13.36
44602.96,13.36
44603,13.36
44603.04,13.36
44603.08,13.36
44603.12,13.36
44603.17,13.36
44603.21,13.36
44603.25,13.36
44603.29,13.36
44603.33,13.36
44603.38,13.36
44603.42,13.36
44603.46,13.36
44603.5,13.36
44603.54,13.36
44603.58,13.36
44603.62,13.36
44603.67,13.36
44603.71,13.36
44603.75,13.36
44603.79,13.36
44603.83,13.36
44603.88,13.36
44603.92,13.36
44603.96,13.36
44604,13.36
44604.04,13.36
44604.08,13.36
44604.12,13.36
44604.17,13.36
44604.21,13.36
44604.25,13.36
44604.29,13.36
44604.33,13.36
44604.38,13.36
44604.42,13.36
44604.46,13.36
44604.5,13.36
44604.54,13.36
44604.58,13.36
44604.62,13.36
44604.67,13.36
44604.71,13.36
44604.75,13.36
44604.79,13.36
44604.83,13.36
44604.88,13.36
44604.92,13.36
44604.96,13.36
44605,13.36
44605.04,13.36
44605.08,13.36
44605.12,13.36
44605.17,13.36
44605.21,13.36
44605.25,13.36
44605.29,13.36
44605.33,13.36
44605.38,13.36
44605.42,13.36
44605.46,13.36
44605.5,13.36
44605.54,13.36
44605.58,13.36
44605.62,13.36
44605.67,13.36
44605.71,13.36
44605.75,13.36
44605.79,13.36
44605.83,13.36
44605.88,13.36
44605.92,13.36
44605.96,13.36
44606,13.36
44606.04,13.36
44606.08,13.36
44606.12,13.36
44606.17,13.36
44606.21,13.36
44606.25,13.36
44606.29,13.36
44606.33,13.36
44606.38,13.36
44606.42,13.36
44606.46,13.36
44606.5,13.36
44606.54,13.36
44606.58,13.36
44606.62,13.36
44606.67,13.36
44606.71,13.36
44606.75,13.36
44606.79,13.36
44606.83,13.36
44606.88,13.36
44606.92,13.36
44606.96,13.36
44607,13.36
44607.04,13.36
44607.08,13.36
44607.12,13.36
44607.17,13.36
44607.21,13.36
44607.25,13.36
44607.29,13.36
44607.33,13.36
44607.38,13.36
44607.42,13.36
44607.46,13.36
44607.5,13.36
44607.54,13.36
44607.58,13.36
44607.62,13.36
44607.67,13.36
44607.71,13.36
44607.75,13.36
44607.79,13.36
44607.83,13.36
44607.88,13.36
44607.92,13.36
44607.96,13.36
44608,13.36
44608.04,13.36
44608.08,13.36
44608.12,13.36
44608.17,13.36
44608.21,13.36
44608.25,13.36
44608.29,13.36
44608.33,13.36
44608.38,13.36
44608.42,13.36
44608.46,13.36
44608.5,13.36
44608.54,13.36
44608.58,13.36
44608.62,13.36
44608.67,13.36
44608.71,13.36
44608.75,13.36
44608.79,13.36
44608.83,13.36
44608.88,13.36
44608.92,13.36
44608.96,13.36
44609,13.36
44609.04,13.36
44609.08,13.36
44609.12,13.36
44609.17,13.36
44609.21,13.36
44609.25,13.36
44609.29,13.36
44609.33,13.36
44609.38,13.36
44609.42,13.36
44609.46,13.36
44609.5,13.36
44609.54,13.36
44609.58,13.36
44609.62,13.36
44609.67,13.36
44609.71,13.36
44609.75,13.36
44609.79,13.36
44609.83,13.36
44609.88,13.36
44609.92,13.36
44609.96,13.36
44610,13.36
44610.04,13.36
44610.08,13.36
44610.12,13.36
44610.17,13.36
44610.21,13.36
44610.25,13.36
44610.29,13.36
44610.33,13.36
44610.38,13.36
44610.42,13.36
44610.46,13.36
44610.5,13.36
44610.54,13.36
44610.58,13.36
44610.62,13.36
44610.67,13.36
44610.71,13.36
44610.75,13.36
44610.79,13.36
44610.83,13.36
44610.88,13.36
44610.92,13.36
44610.96,13.36
44611,13.36
44611.04,13.36
44611.08,13.36
44611.12,13.36
44611.17,13.36
44611.21,13.36
44611.25,13.36
44611.29,13.36
44611.33,13.36
44611.38,13.36
44611.42,13.36
44611.46,13.36
44611.5,13.36
44611.54,13.36
44611.58,13.36
44611.62,13.36
44611.67,13.36
44611.71,13.36
44611.75,13.36
44611.79,13.36
44611.83,13.36
44611.88,13.36
44611.92,13.36
44611.96,13.36
44612,13.36
44612.04,13.36
44612.08,13.36
44612.12,13.36
44612.17,13.36
44612.21,13.36
44612.25,13.36
44612.29,13.36
44612.33,13.36
44612.38,13.36
44612.42,13.36
44612.46,13.36
44612.5,13.36
44612.54,13.36
44612.58,13.36
44612.62,13.36
44612.67,13.36
44612.71,13.36
44612.75,13.36
44612.79,13.36
44612.83,13.36
44612.88,13.36
44612.92,13.36
44612.96,13.36
44613,13.36
44613.04,13.36
44613.08,13.36
44613.12,13.36
44613.17,13.36
44613.21,13.36
44613.25,13.36
44613.29,13.36
44613.33,13.36
44613.38,13.36
44613.42,13.36
44613.46,13.36
44613.5,13.36
44613.54,13.36
44613.58,13.36
44613.62,13.36
44613.67,13.36
44613.71,13.36
44613.75,13.36
44613.79,13.36
44613.83,13.36
44613.88,13.36
44613.92,13.36
44613.96,13.36
44614,13.36
44614.04,13.36
44614.08,13.36
44614.12,13.36
44614.17,13.36
44614.21,13.36
44614.25,13.36
44614.29,13.36
44614.33,13.36
44614.38,13.36
44614.42,13.36
44614.46,13.36
44614.5,13.36
44614.54,13.36
44614.58,13.36
44614.62,13.36
44614.67,13.36
44614.71,13.36
44614.75,13.36
44614.79,13.36
44614.83,13.36
44614.88,13.36
44614.92,13.36
44614.96,13.36
44615,13.36
44615.04,13.36
44615.08,13.36
44615.12,13.36
44615.17,13.36
44615.21,13.36
44615.25,13.36
44615.29,13.36
44615.33,13.36
44615.38,13.36
44615.42,13.36
44615.46,13.36
44615.5,13.36
44615.54,13.36
44615.58,13.36
44615.62,13.36
44615.67,13.36
44615.71,13.36
44615.75,13.36
44615.79,13.36
44615.83,13.36
44615.88,13.36
44615.92,13.36
44615.96,13.36
44616,13.36
44616.04,13.36
44616.08,13.36
44616.12,13.36
44616.17,13.36
44616.21,13.36
44616.25,13.36
44616.29,13.36
44616.33,13.36
44616.38,13.36
44616.42,13.36
44616.46,13.36
44616.5,13.36
44616.54,13.36
44616.58,13.36
44616.62,13.36
44616.67,13.36
44616.71,13.36
44616.75,13.36
44616.79,13.36
44616.83,13.36
44616.88,13.36
44616.92,13.36
44616.96,13.36
44617,13.36
44617.04,13.36
44617.08,13.36
44617.12,13.36
44617.17,13.36
44617.21,13.36
44617.25,13.36
44617.29,13.36
44617.33,13.36
44617.38,13.36
44617.42,13.36
44617.46,13.36
44617.5,13.36
44617.54,13.36
44617.58,13.36
44617.62,13.36
44617.67,13.36
44617.71,13.36
44617.75,13.36
44617.79,13.36
44617.83,13.36
44617.88,13.36
44617.92,13.36
44617.96,13.36
44618,13.36
44618.04,13.36
44618.08,13.36
44618.12,13.36
44618.17,13.36
44618.21,13.36
44618.25,13.36
44618.29,13.36
44618.33,13.36
44618.38,13.36
44618.42,13.36
44618.46,13.36
44618.5,13.36
44618.54,13.36
44618.58,13.36
44618.62,13.36
44618.67,13.36
44618.71,13.36
44618.75,13.36
44618.79,13.36
44618.83,13.36
44618.88,13.36
44618.92,13.36
44618.96,13.36
44619,13.36
44619.04,13.36
44619.08,13.36
44619.12,13.36
44619.17,13.36
44619.21,13.36
44619.25,13.36
44619.29,13.36
44619.33,13.36
44619.38,13.36
44619.42,13.36
44619.46,13.36
44619.5,13.36
44619.54,13.36
44619.58,13.36
44619.62,13.36
44619.67,13.36
44619.71,13.36
44619.75,13.36
44619.79,13.36
44619.83,13.36
44619.88,13.36
44619.92,13.36
44619.96,13.36
44620,13.36
44620.04,13.36
44620.08,13.36
44620.12,13.36
44620.17,13.36
44620.21,13.36
44620.25,13.36
44620.29,13.36
44620.33,13.36
44620.38,13.36
44620.42,13.36
44620.46,13.36
44620.5,13.36
44620.54,13.36
44620.58,13.36
44620.62,13.36
44620.67,13.36
44620.71,13.36
44620.75,13.36
44620.79,13.36
44620.83,13.36
44620.88,13.36
44620.92,13.36
44620.96,13.36
44621,18.07
44621.04,18.07
44621.08,18.07
44621.12,18.07
44621.17,18.07
44621.21,18.07
44621.25,18.07
44621.29,18.07
44621.33,18.07
44621.38,18.07
44621.42,18.07
44621.46,18.07
44621.5,18.07
44621.54,18.07
44621.58,18.07
44621.62,18.07
44621.67,18.07
44621.71,18.07
44621.75,18.07
44621.79,18.07
44621.83,18.07
44621.88,18.07
44621.92,18.07
44621.96,18.07
44622,18.07
44622.04,18.07
44622.08,18.07
44622.12,18.07
44622.17,18.07
44622.21,18.07
44622.25,18.07
44622.29,18.07
44622.33,18.07
44622.38,18.07
44622.42,18.07
44622.46,18.07
44622.5,18.07
44622.54,18.07
44622.58,18.07
44622.62,18.07
44622.67,18.07
44622.71,18.07
44622.75,18.07
44622.79,18.07
44622.83,18.07
44622.88,18.07
44622.92,18.07
44622.96,18.07
44623,18.07
44623.04,18.07
44623.08,18.07
44623.12,18.07
44623.17,18.07
44623.21,18.07
44623.25,18.07
44623.29,18.07
44623.33,18.07
44623.38,18.07
44623.42,18.07
44623.46,18.07
44623.5,18.07
44623.54,18.07
44623.58,18.07
44623.62,18.07
44623.67,18.07
44623.71,18.07
44623.75,18.07
44623.79,18.07
44623.83,18.07
44623.88,18.07
44623.92,18.07
44623.96,18.07
44624,18.07
44624.04,18.07
44624.08,18.07
44624.12,18.07
44624.17,18.07
44624.21,18.07
44624.25,18.07
44624.29,18.07
44624.33,18.07
44624.38,18.07
44624.42,18.07
44624.46,18.07
44624.5,18.07
44624.54,18.07
44624.58,18.07
44624.62,18.07
44624.67,18.07
44624.71,18.07
44624.75,18.07
44624.79,18.07
44624.83,18.07
44624.88,18.07
44624.92,18.07
44624.96,18.07
44625,18.07
44625.04,18.07
44625.08,18.07
44625.12,18.07
44625.17,18.07
44625.21,18.07
44625.25,18.07
44625.29,18.07
44625.33,18.07
44625.38,18.07
44625.42,18.07
44625.46,18.07
44625.5,18.07
44625.54,18.07
44625.58,18.07
44625.62,18.07
44625.67,18.07
44625.71,18.07
44625.75,18.07
44625.79,18.07
44625.83,18.07
44625.88,18.07
44625.92,18.07
44625.96,18.07
44626,18.07
44626.04,18.07
44626.08,18.07
44626.12,18.07
44626.17,18.07
44626.21,18.07
44626.25,18.07
44626.29,18.07
44626.33,18.07
44626.38,18.07
44626.42,18.07
44626.46,18.07
44626.5,18.07
44626.54,18.07
44626.58,18.07
44626.62,18.07
44626.67,18.07
44626.71,18.07
44626.75,18.07
44626.79,18.07
44626.83,18.07
44626.88,18.07
44626.92,18.07
44626.96,18.07
44627,18.07
44627.04,18.07
44627.08,18.07
44627.12,18.07
44627.17,18.07
44627.21,18.07
44627.25,18.07
44627.29,18.07
44627.33,18.07
44627.38,18.07
44627.42,18.07
44627.46,18.07
44627.5,18.07
44627.54,18.07
44627.58,18.07
44627.62,18.07
44627.67,18.07
44627.71,18.07
44627.75,18.07
44627.79,18.07
44627.83,18.07
44627.88,18.07
44627.92,18.07
44627.96,18.07
44628,18.07
44628.04,18.07
44628.08,18.07
44628.12,18.07
44628.17,18.07
44628.21,18.07
44628.25,18.07
44628.29,18.07
44628.33,18.07
44628.38,18.07
44628.42,18.07
44628.46,18.07
44628.5,18.07
44628.54,18.07
44628.58,18.07
44628.62,18.07
44628.67,18.07
44628.71,18.07
44628.75,18.07
44628.79,18.07
44628.83,18.07
44628.88,18.07
44628.92,18.07
44628.96,18.07
44629,18.07
44629.04,18.07
44629.08,18.07
44629.12,18.07
44629.17,18.07
44629.21,18.07
44629.25,18.07
44629.29,18.07
44629.33,18.07
44629.38,18.07
44629.42,18.07
44629.46,18.07
44629.5,18.07
44629.54,18.07
44629.58,18.07
44629.62,18.07
44629.67,18.07
44629.71,18.07
44629.75,18.07
44629.79,18.07
44629.83,18.07
44629.88,18.07
44629.92,18.07
44629.96,18.07
44630,18.07
44630.04,18.07
44630.08,18.07
44630.12,18.07
44630.17,18.07
44630.21,18.07
44630.25,18.07
44630.29,18.07
44630.33,18.07
44630.38,18.07
44630.42,18.07
44630.46,18.07
44630.5,18.07
44630.54,18.07
44630.58,18.07
44630.62,18.07
44630.67,18.07
44630.71,18.07
44630.75,18.07
44630.79,18.07
44630.83,18.07
44630.88,18.07
44630.92,18.07
44630.96,18.07
44631,18.07
44631.04,18.07
44631.08,18.07
44631.12,18.07
44631.17,18.07
44631.21,18.07
44631.25,18.07
44631.29,18.07
44631.33,18.07
44631.38,18.07
44631.42,18.07
44631.46,18.07
44631.5,18.07
44631.54,18.07
44631.58,18.07
44631.62,18.07
44631.67,18.07
44631.71,18.07
44631.75,18.07
44631.79,18.07
44631.83,18.07
44631.88,18.07
44631.92,18.07
44631.96,18.07
44632,18.07
44632.04,18.07
44632.08,18.07
44632.12,18.07
44632.17,18.07
44632.21,18.07
44632.25,18.07
44632.29,18.07
44632.33,18.07
44632.38,18.07
44632.42,18.07
44632.46,18.07
44632.5,18.07
44632.54,18.07
44632.58,18.07
44632.62,18.07
44632.67,18.07
44632.71,18.07
44632.75,18.07
44632.79,18.07
44632.83,18.07
44632.88,18.07
44632.92,18.07
44632.96,18.07
44633,18.07
44633.04,18.07
44633.08,18.07
44633.12,18.07
44633.17,18.07
44633.21,18.07
44633.25,18.07
44633.29,18.07
44633.33,18.07
44633.38,18.07
44633.42,18.07
44633.46,18.07
44633.5,18.07
44633.54,18.07
44633.58,18.07
44633.62,18.07
44633.67,18.07
44633.71,18.07
44633.75,18.07
44633.79,18.07
44633.83,18.07
44633.88,18.07
44633.92,18.07
